マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名
C94437,CE111323,1979-03-05,0.4252199413489736,False,週刊少年チャンピオン
C94437,CE111307,1979-03-12,0.3843537414965986,False,週刊少年チャンピオン
C94437,CE111291,1979-03-19,0.310580204778157,False,週刊少年チャンピオン
C94437,CE111280,1979-03-26,0.5816326530612245,False,週刊少年チャンピオン
C94437,CE111264,1979-04-02,0.5272108843537415,False,週刊少年チャンピオン
C94437,CE111250,1979-04-09,0.6177474402730375,False,週刊少年チャンピオン
C94439,CE82236,2008-07-03,0.5954022988505747,False,週刊少年チャンピオン
C94439,CE82237,2008-07-03,0.6137931034482759,False,週刊少年チャンピオン
C94439,CE82212,2008-07-10,0.6735632183908046,False,週刊少年チャンピオン
C94439,CE82184,2008-07-17,0.5494252873563218,False,週刊少年チャンピオン
C94439,CE82166,2008-07-24,0.8436781609195402,False,週刊少年チャンピオン
C94439,CE81938,2008-10-02,0.4758620689655172,False,週刊少年チャンピオン
C94439,CE81917,2008-10-09,0.5954022988505747,False,週刊少年チャンピオン
C94439,CE81894,2008-10-16,0.6689655172413793,False,週刊少年チャンピオン
C94447,CE117461,1970-07-27,0.2310344827586206,False,週刊少年チャンピオン
C94447,CE117446,1970-08-03,0.3216783216783216,False,週刊少年チャンピオン
C94447,CE117429,1970-08-10,0.3041958041958042,False,週刊少年チャンピオン
C94447,CE117413,1970-08-17,0.3181818181818182,False,週刊少年チャンピオン
C94447,CE117396,1970-08-24,0.325,False,週刊少年チャンピオン
C94447,CE117376,1970-08-31,0.075,False,週刊少年チャンピオン
C94447,CE117369,1970-09-07,0.6442307692307693,False,週刊少年チャンピオン
C94447,CE117338,1970-09-14,0.2607142857142857,False,週刊少年チャンピオン
C94457,CE104231,1987-09-18,0.211864406779661,False,週刊少年チャンピオン
C94457,CE104216,1987-09-25,0.4621621621621621,False,週刊少年チャンピオン
C94457,CE104200,1987-10-02,0.6073446327683616,False,週刊少年チャンピオン
C94457,CE104184,1987-10-09,0.7711864406779662,False,週刊少年チャンピオン
C94457,CE104163,1987-10-16,0.7810810810810811,False,週刊少年チャンピオン
C94457,CE104136,1987-10-23,0.4621621621621621,False,週刊少年チャンピオン
C94457,CE104121,1987-10-30,0.6807909604519774,False,週刊少年チャンピオン
C94457,CE104092,1987-11-06,0.2570621468926554,False,週刊少年チャンピオン
C94460,CE117473,1970-07-27,0.906896551724138,False,週刊少年チャンピオン
C94460,CE117444,1970-08-03,0.2062937062937063,False,週刊少年チャンピオン
C94460,CE117433,1970-08-10,0.527972027972028,False,週刊少年チャンピオン
C94460,CE117419,1970-08-17,0.5874125874125874,False,週刊少年チャンピオン
C94460,CE117393,1970-08-24,0.0821428571428571,False,週刊少年チャンピオン
C94460,CE117381,1970-08-31,0.3107142857142857,False,週刊少年チャンピオン
C94460,CE117371,1970-09-07,0.7660256410256411,False,週刊少年チャンピオン
C94460,CE117351,1970-09-14,0.6678571428571428,False,週刊少年チャンピオン
C94461,CE117310,1970-09-28,0.6007194244604317,False,週刊少年チャンピオン
C94461,CE117296,1970-10-05,0.825925925925926,False,週刊少年チャンピオン
C94461,CE117280,1970-10-12,0.939102564102564,False,週刊少年チャンピオン
C94461,CE117257,1970-10-19,0.8272058823529411,False,週刊少年チャンピオン
C94461,CE117236,1970-10-26,0.6468531468531469,False,週刊少年チャンピオン
C94461,CE117218,1970-11-02,0.7532051282051282,False,週刊少年チャンピオン
C94461,CE117195,1970-11-09,0.337037037037037,False,週刊少年チャンピオン
C94461,CE117187,1970-11-16,0.9333333333333332,False,週刊少年チャンピオン
C94463,CE97250,1995-03-16,0.0075,False,週刊少年チャンピオン
C94463,CE97231,1995-03-23,0.1083123425692695,False,週刊少年チャンピオン
C94463,CE97215,1995-03-30,0.3044554455445544,False,週刊少年チャンピオン
C94463,CE97191,1995-04-06,0.1517412935323383,False,週刊少年チャンピオン
C94463,CE97174,1995-04-13,0.2960199004975124,False,週刊少年チャンピオン
C94463,CE97152,1995-04-20,0.2661691542288557,False,週刊少年チャンピオン
C94463,CE97130,1995-04-27,0.2119700748129676,False,週刊少年チャンピオン
C94463,CE97115,1995-05-04,0.4751243781094527,False,週刊少年チャンピオン
C94465,CE80682,2009-11-05,0.4691075514874142,False,週刊少年チャンピオン
C94465,CE80665,2009-11-12,0.7802197802197802,False,週刊少年チャンピオン
C94465,CE80642,2009-11-19,0.8489702517162472,False,週刊少年チャンピオン
C94465,CE80619,2009-11-26,0.8702460850111857,False,週刊少年チャンピオン
C94465,CE80594,2009-12-03,0.8672768878718535,False,週刊少年チャンピオン
C94465,CE80572,2009-12-10,0.92183908045977,False,週刊少年チャンピオン
C94465,CE80549,2009-12-17,0.9172413793103448,False,週刊少年チャンピオン
C94465,CE80526,2010-01-07,0.9415730337078652,False,週刊少年チャンピオン
C94467,CE113566,1976-01-05,0.0176211453744493,False,週刊少年チャンピオン
C94467,CE113555,1976-01-12,0.1013215859030837,False,週刊少年チャンピオン
C94467,CE113548,1976-01-19,0.4982078853046595,False,週刊少年チャンピオン
C94467,CE113534,1976-01-26,0.52,False,週刊少年チャンピオン
C94467,CE113521,1976-02-09,0.4342105263157895,False,週刊少年チャンピオン
C94467,CE113509,1976-02-16,0.4734513274336283,False,週刊少年チャンピオン
C94467,CE113499,1976-02-23,0.6123348017621145,False,週刊少年チャンピオン
C94467,CE113480,1976-03-01,0.0978260869565217,False,週刊少年チャンピオン
C94468,CE87402,2004-02-26,0.0068807339449541,False,週刊少年チャンピオン
C94468,CE87381,2004-03-04,0.2081545064377682,False,週刊少年チャンピオン
C94468,CE87360,2004-03-11,0.2982832618025751,False,週刊少年チャンピオン
C94468,CE87332,2004-03-18,0.1074561403508772,False,週刊少年チャンピオン
C94468,CE87308,2004-03-25,0.1299559471365639,False,週刊少年チャンピオン
C94468,CE87284,2004-04-01,0.1674107142857142,False,週刊少年チャンピオン
C94468,CE87258,2004-04-08,0.1470588235294117,False,週刊少年チャンピオン
C94468,CE83591,2004-04-15,0.1858974358974359,False,週刊少年チャンピオン
C94469,CE84228,2006-12-14,0.1820224719101123,False,週刊少年チャンピオン
C94469,CE84211,2007-01-01,0.5918367346938775,False,週刊少年チャンピオン
C94469,CE84185,2007-01-08,0.4921348314606741,False,週刊少年チャンピオン
C94469,CE84164,2007-01-18,0.748314606741573,False,週刊少年チャンピオン
C94469,CE84123,2007-01-25,0.2860411899313501,False,週刊少年チャンピオン
C94469,CE84106,2007-02-01,0.7116704805491991,False,週刊少年チャンピオン
C94469,CE84077,2007-02-08,0.551487414187643,False,週刊少年チャンピオン
C94469,CE84055,2007-02-15,0.7611940298507462,False,週刊少年チャンピオン
C94478,CE89565,2002-04-04,0.0068807339449541,False,週刊少年チャンピオン
C94478,CE89545,2002-04-11,0.1720183486238532,False,週刊少年チャンピオン
C94478,CE89521,2002-04-18,0.1053811659192825,False,週刊少年チャンピオン
C94478,CE89502,2002-04-25,0.2454128440366972,False,週刊少年チャンピオン
C94478,CE89476,2002-05-02,0.1328828828828828,False,週刊少年チャンピオン
C94478,CE89455,2002-05-16,0.2354260089686098,False,週刊少年チャンピオン
C94478,CE89433,2002-05-23,0.323394495412844,False,週刊少年チャンピオン
C94478,CE89406,2002-05-30,0.2239819004524887,False,週刊少年チャンピオン
C94479,CE85903,2005-07-14,0.0068807339449541,False,週刊少年チャンピオン
C94479,CE85884,2005-07-21,0.136574074074074,False,週刊少年チャンピオン
C94479,CE85874,2005-07-28,0.6353211009174312,False,週刊少年チャンピオン
C94479,CE85852,2005-08-04,0.5665137614678899,False,週刊少年チャンピオン
C94479,CE85826,2005-08-11,0.2534246575342466,False,週刊少年チャンピオン
C94479,CE85807,2005-08-25,0.4013761467889908,False,週刊少年チャンピオン
C94479,CE85791,2005-09-01,0.6204545454545455,False,週刊少年チャンピオン
C94479,CE85775,2005-09-08,0.8851351351351351,False,週刊少年チャンピオン
C94482,CE93218,1999-02-11,0.589041095890411,False,週刊少年チャンピオン
C94482,CE93024,1999-04-08,0.3908045977011494,False,週刊少年チャンピオン
C94482,CE92997,1999-04-15,0.2373271889400921,False,週刊少年チャンピオン
C94482,CE92983,1999-04-22,0.6526806526806527,False,週刊少年チャンピオン
C94482,CE92958,1999-04-29,0.6774193548387096,False,週刊少年チャンピオン
C94482,CE92942,1999-05-06,0.9063829787234042,False,週刊少年チャンピオン
C94482,CE92909,1999-05-20,0.6466512702078522,False,週刊少年チャンピオン
C94482,CE92885,1999-05-27,0.5829383886255924,False,週刊少年チャンピオン
C94484,CE80557,2009-12-10,0.2505747126436781,False,週刊少年チャンピオン
C94484,CE79808,2010-07-29,0.1791383219954648,False,週刊少年チャンピオン
C94484,CE79790,2010-08-05,0.4202247191011236,False,週刊少年チャンピオン
C94484,CE79768,2010-08-19,0.5079726651480638,False,週刊少年チャンピオン
C94484,CE79747,2010-08-26,0.6109839816933639,False,週刊少年チャンピオン
C94484,CE79725,2010-09-02,0.7006802721088435,False,週刊少年チャンピオン
C94484,CE79707,2010-09-09,0.9503386004514672,False,週刊少年チャンピオン
C94484,CE79673,2010-09-16,0.6433408577878104,False,週刊少年チャンピオン
C94491,CE110705,1979-12-24,0.0134680134680134,False,週刊少年チャンピオン
C94491,CE110693,1980-01-01,0.2180232558139535,False,週刊少年チャンピオン
C94491,CE110679,1980-01-07,0.2551020408163265,False,週刊少年チャンピオン
C94491,CE110666,1980-01-14,0.3866279069767442,False,週刊少年チャンピオン
C94491,CE110647,1980-01-21,0.3392857142857143,False,週刊少年チャンピオン
C94491,CE110633,1980-02-04,0.3194444444444444,False,週刊少年チャンピオン
C94491,CE110619,1980-02-11,0.4064327485380117,False,週刊少年チャンピオン
C94491,CE110604,1980-02-18,0.5467836257309941,False,週刊少年チャンピオン
C94503,CE108321,1982-11-26,0.0092307692307692,False,週刊少年チャンピオン
C94503,CE108306,1982-12-03,0.1134969325153374,False,週刊少年チャンピオン
C94503,CE108291,1982-12-10,0.2017543859649122,False,週刊少年チャンピオン
C94503,CE108275,1982-12-17,0.2300613496932515,False,週刊少年チャンピオン
C94503,CE108257,1983-01-01,0.0971786833855799,False,週刊少年チャンピオン
C94503,CE108240,1983-01-07,0.1588785046728972,False,週刊少年チャンピオン
C94503,CE108223,1983-01-14,0.1782945736434108,False,週刊少年チャンピオン
C94503,CE108203,1983-01-21,0.1012987012987013,False,週刊少年チャンピオン
C94506,CE109125,1981-12-04,0.0990415335463258,False,週刊少年チャンピオン
C94506,CE109111,1981-12-11,0.1629392971246006,False,週刊少年チャンピオン
C94506,CE109101,1981-12-18,0.5422077922077922,False,週刊少年チャンピオン
C94506,CE109089,1982-01-01,0.7310126582278481,False,週刊少年チャンピオン
C94506,CE109069,1982-01-08,0.5294117647058824,False,週刊少年チャンピオン
C94506,CE109046,1982-01-15,0.276485788113695,False,週刊少年チャンピオン
C94506,CE109035,1982-01-22,0.633423180592992,False,週刊少年チャンピオン
C94506,CE109017,1982-01-29,0.6932907348242812,False,週刊少年チャンピオン
C94508,CE109947,1980-11-24,0.0096153846153846,False,週刊少年チャンピオン
C94508,CE109937,1980-12-01,0.3429487179487179,False,週刊少年チャンピオン
C94508,CE109922,1980-12-08,0.382636655948553,False,週刊少年チャンピオン
C94508,CE109902,1980-12-15,0.0128205128205128,False,週刊少年チャンピオン
C94508,CE109901,1980-12-22,0.939102564102564,False,週刊少年チャンピオン
C94508,CE109885,1981-01-01,0.8612903225806452,False,週刊少年チャンピオン
C94508,CE109870,1981-01-05,0.8741935483870967,False,週刊少年チャンピオン
C94508,CE109851,1981-01-12,0.625,False,週刊少年チャンピオン
C94509,CE116196,1972-02-14,0.5528169014084507,False,週刊少年チャンピオン
C94509,CE116186,1972-02-21,0.7951388888888888,False,週刊少年チャンピオン
C94509,CE116169,1972-02-28,0.6654929577464789,False,週刊少年チャンピオン
C94509,CE116154,1972-03-06,0.6654929577464789,False,週刊少年チャンピオン
C94509,CE116133,1972-03-13,0.3626760563380282,False,週刊少年チャンピオン
C94509,CE116124,1972-03-20,0.7857142857142857,False,週刊少年チャンピオン
C94509,CE116104,1972-03-27,0.4321428571428571,False,週刊少年チャンピオン
C94509,CE116094,1972-04-03,0.778169014084507,False,週刊少年チャンピオン
C94517,CE114065,1975-03-31,0.0173160173160173,False,週刊少年チャンピオン
C94517,CE114054,1975-04-07,0.117391304347826,False,週刊少年チャンピオン
C94517,CE114052,1975-04-14,0.917391304347826,False,週刊少年チャンピオン
C94517,CE114039,1975-04-21,0.9,False,週刊少年チャンピオン
C94517,CE114026,1975-04-28,0.9134199134199136,False,週刊少年チャンピオン
C94517,CE114013,1975-05-05,0.917391304347826,False,週刊少年チャンピオン
C94517,CE114000,1975-05-12,0.917391304347826,False,週刊少年チャンピオン
C94517,CE113988,1975-05-19,0.917391304347826,False,週刊少年チャンピオン
C94519,CE89452,2002-05-16,0.0426008968609865,False,週刊少年チャンピオン
C94519,CE89430,2002-05-23,0.1490825688073394,False,週刊少年チャンピオン
C94519,CE89405,2002-05-30,0.1787330316742081,False,週刊少年チャンピオン
C94519,CE89386,2002-06-06,0.3922018348623853,False,週刊少年チャンピオン
C94519,CE89359,2002-06-13,0.3103448275862069,False,週刊少年チャンピオン
C94519,CE89329,2002-06-20,0.0704545454545454,False,週刊少年チャンピオン
C94519,CE89316,2002-06-27,0.4977272727272727,False,週刊少年チャンピオン
C94519,CE89288,2002-07-04,0.4013157894736842,False,週刊少年チャンピオン
C94521,CE176393,2014-07-17,0.0249433106575963,False,週刊少年チャンピオン
C94521,CE177787,2014-07-24,0.3257403189066059,False,週刊少年チャンピオン
C94521,CE177811,2014-07-31,0.3696145124716553,False,週刊少年チャンピオン
C94521,CE177833,2014-08-07,0.3057471264367816,False,週刊少年チャンピオン
C94521,CE177859,2014-08-21,0.4462242562929062,False,週刊少年チャンピオン
C94521,CE177880,2014-08-28,0.4104308390022675,False,週刊少年チャンピオン
C94521,CE177907,2014-09-04,0.5899772209567198,False,週刊少年チャンピオン
C94521,CE178089,2014-11-06,0.178147268408551,False,週刊少年チャンピオン
C94524,CE175242,2013-06-27,0.8086560364464692,False,週刊少年チャンピオン
C94524,CE182393,2015-06-25,0.1428571428571428,False,週刊少年チャンピオン
C94524,CE182418,2015-07-02,0.2426303854875283,False,週刊少年チャンピオン
C94524,CE182446,2015-07-09,0.4704491725768321,False,週刊少年チャンピオン
C94524,CE182464,2015-07-16,0.3114754098360656,False,週刊少年チャンピオン
C94524,CE182481,2015-07-23,0.0706150341685649,False,週刊少年チャンピオン
C94524,CE182514,2015-07-30,0.5600907029478458,False,週刊少年チャンピオン
C94524,CE182555,2015-08-20,0.365079365079365,False,週刊少年チャンピオン
C94526,CE115023,1973-10-01,0.01,False,週刊少年チャンピオン
C94526,CE115010,1973-10-08,0.1166666666666666,False,週刊少年チャンピオン
C94526,CE115002,1973-10-15,0.5344827586206896,False,週刊少年チャンピオン
C94526,CE114983,1973-10-22,0.2172413793103448,False,週刊少年チャンピオン
C94526,CE114968,1973-10-29,0.1232394366197183,False,週刊少年チャンピオン
C94526,CE114953,1973-11-05,0.0176056338028169,False,週刊少年チャンピオン
C94526,CE114940,1973-11-12,0.1197183098591549,False,週刊少年チャンピオン
C94526,CE114929,1973-11-19,0.3485915492957746,False,週刊少年チャンピオン
C94531,CE97126,1995-04-27,0.0074812967581047,False,週刊少年チャンピオン
C94531,CE97107,1995-05-04,0.126865671641791,False,週刊少年チャンピオン
C94531,CE97090,1995-05-11,0.3293838862559242,False,週刊少年チャンピオン
C94531,CE97069,1995-05-25,0.3020304568527919,False,週刊少年チャンピオン
C94531,CE97053,1995-06-01,0.5049751243781094,False,週刊少年チャンピオン
C94531,CE97030,1995-06-08,0.4651741293532338,False,週刊少年チャンピオン
C94531,CE97007,1995-06-15,0.3159203980099502,False,週刊少年チャンピオン
C94531,CE96992,1995-06-22,0.6243781094527363,False,週刊少年チャンピオン
C94532,CE109141,1981-11-27,0.1891025641025641,False,週刊少年チャンピオン
C94532,CE109130,1981-12-04,0.4440894568690096,False,週刊少年チャンピオン
C94532,CE109112,1981-12-11,0.2396166134185303,False,週刊少年チャンピオン
C94532,CE109105,1981-12-18,0.7954545454545454,False,週刊少年チャンピオン
C94532,CE109085,1982-01-01,0.5284810126582279,False,週刊少年チャンピオン
C94532,CE109062,1982-01-08,0.0835913312693498,False,週刊少年チャンピオン
C94532,CE109050,1982-01-15,0.4780361757105943,False,週刊少年チャンピオン
C94532,CE109029,1982-01-22,0.3746630727762803,False,週刊少年チャンピオン
C94534,CE79970,2010-06-10,0.1753986332574031,False,週刊少年チャンピオン
C94534,CE79951,2010-06-17,0.3793103448275862,False,週刊少年チャンピオン
C94534,CE79922,2010-06-24,0.1639722863741339,False,週刊少年チャンピオン
C94534,CE79914,2010-07-01,0.8426966292134831,False,週刊少年チャンピオン
C94534,CE79892,2010-07-08,0.8961625282167043,False,週刊少年チャンピオン
C94534,CE79855,2010-07-15,0.2597701149425287,False,週刊少年チャンピオン
C94534,CE79831,2010-07-22,0.264367816091954,False,週刊少年チャンピオン
C94534,CE79824,2010-07-29,0.891156462585034,False,週刊少年チャンピオン
C94535,CE89163,2002-08-08,0.3251121076233184,False,週刊少年チャンピオン
C94535,CE89140,2002-08-15,0.3744394618834081,False,週刊少年チャンピオン
C94535,CE89117,2002-08-29,0.4890350877192982,False,週刊少年チャンピオン
C94535,CE89103,2002-09-05,0.8473451327433629,False,週刊少年チャンピオン
C94535,CE89072,2002-09-12,0.6189427312775331,False,週刊少年チャンピオン
C94535,CE89043,2002-09-19,0.454337899543379,False,週刊少年チャンピオン
C94535,CE89018,2002-09-26,0.4421296296296296,False,週刊少年チャンピオン
C94535,CE88997,2002-10-03,0.5949074074074074,False,週刊少年チャンピオン
C94536,CE114644,1973-09-03,0.0166666666666666,False,週刊少年チャンピオン
C94536,CE115066,1973-09-10,0.1057142857142857,False,週刊少年チャンピオン
C94536,CE115055,1973-09-17,0.3685714285714285,False,週刊少年チャンピオン
C94536,CE115043,1973-09-24,0.47,False,週刊少年チャンピオン
C94536,CE115028,1973-10-01,0.43,False,週刊少年チャンピオン
C94536,CE115013,1973-10-08,0.3366666666666666,False,週刊少年チャンピオン
C94536,CE114995,1973-10-15,0.0379310344827586,False,週刊少年チャンピオン
C94536,CE114986,1973-10-22,0.396551724137931,False,週刊少年チャンピオン
C94539,CE100032,1992-02-20,0.0074626865671641,False,週刊少年チャンピオン
C94539,CE100016,1992-02-27,0.1865671641791045,False,週刊少年チャンピオン
C94539,CE99996,1992-03-05,0.1567164179104477,False,週刊少年チャンピオン
C94539,CE99980,1992-03-12,0.3457711442786069,False,週刊少年チャンピオン
C94539,CE99964,1992-03-19,0.5049751243781094,False,週刊少年チャンピオン
C94539,CE99941,1992-03-26,0.2661691542288557,False,週刊少年チャンピオン
C94539,CE99925,1992-04-02,0.4154228855721393,False,週刊少年チャンピオン
C94539,CE99908,1992-04-09,0.554726368159204,False,週刊少年チャンピオン
C94542,CE99111,1993-02-18,0.7268170426065163,False,週刊少年チャンピオン
C94542,CE99091,1993-02-25,0.6791979949874687,False,週刊少年チャンピオン
C94542,CE99072,1993-03-04,0.6290726817042607,False,週刊少年チャンピオン
C94542,CE99054,1993-03-11,0.6508728179551122,False,週刊少年チャンピオン
C94542,CE99035,1993-03-18,0.6243781094527363,False,週刊少年チャンピオン
C94542,CE99022,1993-03-25,0.9527363184079602,False,週刊少年チャンピオン
C94542,CE99003,1993-04-01,0.9029850746268656,False,週刊少年チャンピオン
C94542,CE98986,1993-04-08,0.9522613065326632,False,週刊少年チャンピオン
C94543,CE91430,2000-08-24,0.4519650655021834,False,週刊少年チャンピオン
C94543,CE91404,2000-09-07,0.44136460554371,False,週刊少年チャンピオン
C94543,CE89893,2002-01-01,0.4659090909090909,False,週刊少年チャンピオン
C94543,CE89862,2002-01-10,0.1595505617977528,False,週刊少年チャンピオン
C94543,CE89838,2002-01-17,0.1373873873873874,False,週刊少年チャンピオン
C94543,CE89818,2002-01-24,0.240990990990991,False,週刊少年チャンピオン
C94543,CE89799,2002-01-31,0.545662100456621,False,週刊少年チャンピオン
C94543,CE89783,2002-02-07,0.8967889908256881,False,週刊少年チャンピオン
C94544,CE85032,2006-04-27,0.2494279176201373,False,週刊少年チャンピオン
C94544,CE85016,2006-05-04,0.621867881548975,False,週刊少年チャンピオン
C94544,CE84986,2006-05-18,0.5685393258426966,False,週刊少年チャンピオン
C94544,CE84961,2006-05-25,0.6109839816933639,False,週刊少年チャンピオン
C94544,CE84936,2006-06-01,0.6750572082379863,False,週刊少年チャンピオン
C94544,CE84913,2006-06-08,0.8260869565217391,False,週刊少年チャンピオン
C94544,CE84882,2006-06-15,0.7025171624713958,False,週刊少年チャンピオン
C94544,CE84854,2006-06-22,0.7299771167048055,False,週刊少年チャンピオン
C94550,CE112576,1977-06-13,0.0107913669064748,False,週刊少年チャンピオン
C94550,CE112562,1977-06-20,0.0974729241877256,False,週刊少年チャンピオン
C94550,CE112547,1977-06-27,0.0833333333333333,False,週刊少年チャンピオン
C94550,CE112536,1977-07-04,0.3429602888086642,False,週刊少年チャンピオン
C94550,CE112516,1977-07-11,0.0144927536231884,False,週刊少年チャンピオン
C94550,CE112507,1977-07-18,0.3862815884476534,False,週刊少年チャンピオン
C94550,CE112494,1977-07-25,0.4746376811594203,False,週刊少年チャンピオン
C94550,CE112483,1977-08-01,0.6824817518248175,False,週刊少年チャンピオン
C94551,CE100960,1991-03-07,0.0074626865671641,False,週刊少年チャンピオン
C94551,CE100942,1991-03-14,0.1172069825436409,False,週刊少年チャンピオン
C94551,CE100927,1991-03-21,0.3498759305210918,False,週刊少年チャンピオン
C94551,CE100906,1991-03-28,0.3193069306930693,False,週刊少年チャンピオン
C94551,CE100890,1991-04-04,0.4463840399002494,False,週刊少年チャンピオン
C94551,CE100870,1991-04-11,0.4798994974874372,False,週刊少年チャンピオン
C94551,CE100851,1991-04-18,0.5,False,週刊少年チャンピオン
C94551,CE100829,1991-04-25,0.5049751243781094,False,週刊少年チャンピオン
C94554,CE98914,1993-04-29,0.0074626865671641,False,週刊少年チャンピオン
C94554,CE98897,1993-05-06,0.1183574879227053,False,週刊少年チャンピオン
C94554,CE98880,1993-05-20,0.2536231884057971,False,週刊少年チャンピオン
C94554,CE98867,1993-05-27,0.4899497487437186,False,週刊少年チャンピオン
C94554,CE98849,1993-06-03,0.5049751243781094,False,週刊少年チャンピオン
C94554,CE98835,1993-06-10,0.6940298507462687,False,週刊少年チャンピオン
C94554,CE98816,1993-06-17,0.6940298507462687,False,週刊少年チャンピオン
C94554,CE98799,1993-06-24,0.7437810945273632,False,週刊少年チャンピオン
C94556,CE117469,1970-07-27,0.5896551724137931,False,週刊少年チャンピオン
C94556,CE117456,1970-08-03,0.8356643356643356,False,週刊少年チャンピオン
C94556,CE117435,1970-08-10,0.5979020979020979,False,週刊少年チャンピオン
C94556,CE117411,1970-08-17,0.2062937062937063,False,週刊少年チャンピオン
C94556,CE117404,1970-08-24,0.7535714285714286,False,週刊少年チャンピオン
C94556,CE117391,1970-08-31,0.925,False,週刊少年チャンピオン
C94556,CE117374,1970-09-07,0.939102564102564,False,週刊少年チャンピオン
C94556,CE117352,1970-09-14,0.7357142857142858,False,週刊少年チャンピオン
C94558,CE107962,1983-05-13,0.8029850746268656,False,週刊少年チャンピオン
C94558,CE107929,1983-05-27,0.6363636363636364,False,週刊少年チャンピオン
C94558,CE107915,1983-06-03,0.6927899686520376,False,週刊少年チャンピオン
C94558,CE107900,1983-06-10,0.7492537313432835,False,週刊少年チャンピオン
C94558,CE107887,1983-06-17,0.9025157232704404,False,週刊少年チャンピオン
C94558,CE107867,1983-06-24,0.6363636363636364,False,週刊少年チャンピオン
C94558,CE107848,1983-07-01,0.5221518987341772,False,週刊少年チャンピオン
C94558,CE107834,1983-07-08,0.564179104477612,False,週刊少年チャンピオン
C94560,CE104682,1987-04-10,0.0085714285714285,False,週刊少年チャンピオン
C94560,CE104669,1987-04-17,0.26,False,週刊少年チャンピオン
C94560,CE104647,1987-04-24,0.0875706214689265,False,週刊少年チャンピオン
C94560,CE104630,1987-05-01,0.1384180790960452,False,週刊少年チャンピオン
C94560,CE104614,1987-05-08,0.211864406779661,False,週刊少年チャンピオン
C94560,CE104597,1987-05-15,0.2891891891891892,False,週刊少年チャンピオン
C94560,CE104582,1987-05-22,0.4621621621621621,False,週刊少年チャンピオン
C94560,CE104542,1987-05-29,0.2429378531073446,False,週刊少年チャンピオン
C94562,CE92754,1999-07-01,0.125858123569794,False,週刊少年チャンピオン
C94562,CE92729,1999-07-08,0.1177777777777777,False,週刊少年チャンピオン
C94562,CE92712,1999-07-15,0.339667458432304,False,週刊少年チャンピオン
C94562,CE92690,1999-07-22,0.3940092165898617,False,週刊少年チャンピオン
C94562,CE92593,1999-08-19,0.1897321428571428,False,週刊少年チャンピオン
C94562,CE92572,1999-09-02,0.2423580786026201,False,週刊少年チャンピオン
C94562,CE92546,1999-09-09,0.1073059360730593,False,週刊少年チャンピオン
C94562,CE92507,1999-09-23,0.3931034482758621,False,週刊少年チャンピオン
C94567,CE172795,1995-01-26,0.462085308056872,False,週刊少年チャンピオン
C94567,CE97381,1995-02-02,0.3975,False,週刊少年チャンピオン
C94567,CE97393,1995-02-02,0.9825,False,週刊少年チャンピオン
C94567,CE97359,1995-02-09,0.3409090909090909,False,週刊少年チャンピオン
C94567,CE97338,1995-02-16,0.3258706467661691,False,週刊少年チャンピオン
C94567,CE97315,1995-02-23,0.1783919597989949,False,週刊少年チャンピオン
C94567,CE97312,1995-03-02,0.9925373134328358,False,週刊少年チャンピオン
C94567,CE97287,1995-03-09,0.8725,False,週刊少年チャンピオン
C94568,CE108090,1983-03-11,0.2716417910447761,False,週刊少年チャンピオン
C94568,CE108073,1983-03-18,0.1352201257861635,False,週刊少年チャンピオン
C94568,CE108058,1983-03-25,0.1792452830188679,False,週刊少年チャンピオン
C94568,CE108050,1983-04-01,0.6132075471698113,False,週刊少年チャンピオン
C94568,CE108036,1983-04-08,0.7074626865671642,False,週刊少年チャンピオン
C94568,CE108021,1983-04-15,0.7320872274143302,False,週刊少年チャンピオン
C94568,CE108006,1983-04-22,0.6865203761755486,False,週刊少年チャンピオン
C94568,CE107986,1983-04-29,0.3855799373040752,False,週刊少年チャンピオン
C94573,CE94924,1997-07-10,0.0320197044334975,False,週刊少年チャンピオン
C94573,CE94901,1997-07-17,0.0748792270531401,False,週刊少年チャンピオン
C94573,CE94890,1997-07-24,0.6100478468899522,False,週刊少年チャンピオン
C94573,CE94857,1997-07-31,0.1794258373205741,False,週刊少年チャンピオン
C94573,CE94841,1997-08-07,0.3862559241706161,False,週刊少年チャンピオン
C94573,CE94818,1997-08-14,0.2488372093023255,False,週刊少年チャンピオン
C94573,CE94809,1997-08-21,0.8139013452914798,False,週刊少年チャンピオン
C94573,CE94776,1997-09-04,0.332579185520362,False,週刊少年チャンピオン
C94574,CE96773,1995-09-07,0.0074812967581047,False,週刊少年チャンピオン
C94574,CE96756,1995-09-14,0.2661691542288557,False,週刊少年チャンピオン
C94574,CE96734,1995-09-21,0.2661691542288557,False,週刊少年チャンピオン
C94574,CE96709,1995-09-28,0.0870646766169154,False,週刊少年チャンピオン
C94574,CE96689,1995-10-05,0.1471321695760598,False,週刊少年チャンピオン
C94574,CE96669,1995-10-12,0.1670822942643391,False,週刊少年チャンピオン
C94574,CE96651,1995-10-19,0.3706467661691542,False,週刊少年チャンピオン
C94574,CE96626,1995-10-26,0.1884422110552764,False,週刊少年チャンピオン
C94577,CE99005,1993-03-25,0.0074626865671641,False,週刊少年チャンピオン
C94577,CE98987,1993-04-01,0.0771144278606965,False,週刊少年チャンピオン
