マンガ作品ID,マンガ各話ID,掲載日,掲載位置,アニメ化,マンガ雑誌名,話数
C88441,CE62563,1990-07-09,0.3925925925925926,False,週刊少年ジャンプ,5
C88441,CE62552,1990-07-16,0.8190255220417634,False,週刊少年ジャンプ,6
C88441,CE62533,1990-07-23,0.8272506082725061,False,週刊少年ジャンプ,7
C88441,CE62517,1990-07-30,0.9551122194513716,False,週刊少年ジャンプ,8
C88446,CE50593,2003-01-01,0.0198675496688741,False,週刊少年ジャンプ,1
C88446,CE50578,2003-01-08,0.3610503282275711,False,週刊少年ジャンプ,2
C88446,CE50543,2003-01-22,0.6186612576064908,False,週刊少年ジャンプ,3
C88446,CE50523,2003-01-23,0.7034068136272545,False,週刊少年ジャンプ,4
C88446,CE50498,2003-02-03,0.562363238512035,False,週刊少年ジャンプ,5
C88446,CE50479,2003-02-10,0.5926773455377574,False,週刊少年ジャンプ,6
C88446,CE50465,2003-02-17,0.88470066518847,False,週刊少年ジャンプ,7
C88446,CE50443,2003-02-24,0.8292134831460675,False,週刊少年ジャンプ,8
C88449,CE59267,1994-01-08,0.0465631929046563,False,週刊少年ジャンプ,1
C88449,CE59258,1994-01-10,0.6236559139784946,False,週刊少年ジャンプ,2
C88449,CE59237,1994-01-18,0.6263269639065817,False,週刊少年ジャンプ,3
C88449,CE59214,1994-01-31,0.4572127139364303,False,週刊少年ジャンプ,4
C88449,CE59193,1994-02-07,0.3651551312649164,False,週刊少年ジャンプ,5
C88449,CE59183,1994-02-14,0.7889688249400479,False,週刊少年ジャンプ,6
C88449,CE59165,1994-02-21,0.9116945107398567,False,週刊少年ジャンプ,7
C88449,CE59143,1994-02-28,0.8188585607940446,False,週刊少年ジャンプ,8
C88450,CE51806,2001-10-08,0.0193548387096774,False,週刊少年ジャンプ,1
C88450,CE51791,2001-10-15,0.3363028953229399,False,週刊少年ジャンプ,2
C88450,CE51765,2001-10-22,0.3089244851258581,False,週刊少年ジャンプ,3
C88450,CE51744,2001-10-29,0.2835820895522388,False,週刊少年ジャンプ,4
C88450,CE51725,2001-11-05,0.3697104677060133,False,週刊少年ジャンプ,5
C88450,CE51706,2001-11-12,0.4672686230248307,False,週刊少年ジャンプ,6
C88450,CE51672,2001-11-19,0.5611353711790393,False,週刊少年ジャンプ,7
C88450,CE51657,2001-11-26,0.8388520971302428,False,週刊少年ジャンプ,8
C88462,CE53106,2000-06-19,0.6483516483516484,False,週刊少年ジャンプ,1
C88462,CE52712,2000-11-06,0.0067114093959731,False,週刊少年ジャンプ,2
C88462,CE52701,2000-11-13,0.4317673378076063,False,週刊少年ジャンプ,3
C88462,CE52681,2000-11-20,0.3691275167785235,False,週刊少年ジャンプ,4
C88462,CE52658,2000-11-27,0.2147505422993492,False,週刊少年ジャンプ,5
C88462,CE52647,2000-12-04,0.5875831485587583,False,週刊少年ジャンプ,6
C88462,CE52630,2000-12-11,0.7057471264367816,False,週刊少年ジャンプ,7
C88462,CE52612,2001-01-01,0.7960088691796009,False,週刊少年ジャンプ,8
C88475,CE50415,2003-03-03,0.4392935982339956,False,週刊少年ジャンプ,1
C88475,CE49337,2004-04-05,0.0061601642710472,False,週刊少年ジャンプ,2
C88475,CE49322,2004-04-12,0.2626506024096385,False,週刊少年ジャンプ,3
C88475,CE49306,2004-04-19,0.4870588235294117,False,週刊少年ジャンプ,4
C88475,CE49290,2004-04-26,0.612590799031477,False,週刊少年ジャンプ,5
C88475,CE49268,2004-05-03,0.4963680387409201,False,週刊少年ジャンプ,6
C88475,CE49248,2004-05-10,0.630648330058939,False,週刊少年ジャンプ,7
C88475,CE49231,2004-05-24,0.8021978021978022,False,週刊少年ジャンプ,8
C88476,CE51748,2001-10-29,0.4541577825159915,False,週刊少年ジャンプ,1
C88476,CE51367,2002-03-11,0.0063965884861407,False,週刊少年ジャンプ,2
C88476,CE51357,2002-03-18,0.5928411633109619,False,週刊少年ジャンプ,3
C88476,CE51336,2002-03-25,0.546485260770975,False,週刊少年ジャンプ,4
C88476,CE51310,2002-04-01,0.2854030501089324,False,週刊少年ジャンプ,5
C88476,CE51294,2002-04-08,0.5637149028077754,False,週刊少年ジャンプ,6
C88476,CE51272,2002-04-15,0.5415730337078651,False,週刊少年ジャンプ,7
C88476,CE51253,2002-04-22,0.6967032967032967,False,週刊少年ジャンプ,8
C88478,CE55275,1998-02-23,0.0217917675544794,False,週刊少年ジャンプ,1
C88478,CE55267,1998-03-02,0.5704697986577181,False,週刊少年ジャンプ,2
C88478,CE55248,1998-03-09,0.5460992907801419,False,週刊少年ジャンプ,3
C88478,CE55234,1998-03-16,0.7231503579952268,False,週刊少年ジャンプ,4
C88478,CE55214,1998-03-23,0.6487119437939111,False,週刊少年ジャンプ,5
C88478,CE55196,1998-03-30,0.7257683215130024,False,週刊少年ジャンプ,6
C88478,CE55179,1998-04-06,0.8543046357615894,False,週刊少年ジャンプ,7
C88478,CE55159,1998-04-13,0.8169934640522876,False,週刊少年ジャンプ,8
C88479,CE43076,2010-05-24,0.0061349693251533,False,週刊少年ジャンプ,1
C88479,CE43059,2010-05-31,0.2494669509594882,False,週刊少年ジャンプ,2
C88479,CE43035,2010-06-07,0.2181425485961123,False,週刊少年ジャンプ,3
C88479,CE43015,2010-06-14,0.2765072765072765,False,週刊少年ジャンプ,4
C88479,CE42995,2010-06-21,0.3459119496855345,False,週刊少年ジャンプ,5
C88479,CE42978,2010-06-28,0.5309168443496801,False,週刊少年ジャンプ,6
C88479,CE42961,2010-07-05,0.7537796976241901,False,週刊少年ジャンプ,7
C88479,CE42943,2010-07-12,0.9356136820925554,False,週刊少年ジャンプ,8
C88489,CE162278,2012-12-10,0.0191489361702127,True,週刊少年ジャンプ,1
C88489,CE162311,2013-01-01,0.582,True,週刊少年ジャンプ,2
C88489,CE162332,2013-01-08,0.5625,True,週刊少年ジャンプ,3
C88489,CE162351,2013-01-15,0.391025641025641,True,週刊少年ジャンプ,4
C88489,CE162377,2013-01-22,0.6049618320610687,True,週刊少年ジャンプ,5
C88489,CE162400,2013-01-29,0.5823529411764706,True,週刊少年ジャンプ,6
C88489,CE162415,2013-02-04,0.2803921568627451,True,週刊少年ジャンプ,7
C88489,CE162435,2013-02-11,0.168122270742358,True,週刊少年ジャンプ,8
C88492,CE53559,2000-01-01,0.02073732718894,False,週刊少年ジャンプ,1
C88492,CE53545,2000-01-08,0.3978260869565217,False,週刊少年ジャンプ,2
C88492,CE53522,2000-01-10,0.1919191919191919,False,週刊少年ジャンプ,3
C88492,CE53505,2000-01-16,0.3471933471933472,False,週刊少年ジャンプ,4
C88492,CE53487,2000-01-31,0.4688221709006928,False,週刊少年ジャンプ,5
C88492,CE53463,2000-02-07,0.2290249433106576,False,週刊少年ジャンプ,6
C88492,CE53441,2000-02-14,0.0066815144766146,False,週刊少年ジャンプ,7
C88492,CE53431,2000-02-21,0.571753986332574,False,週刊少年ジャンプ,8
C88499,CE45583,2008-01-21,0.6397748592870544,False,週刊少年ジャンプ,1
C88499,CE45558,2008-01-29,0.600739371534196,False,週刊少年ジャンプ,2
C88499,CE45530,2008-02-04,0.2997987927565392,False,週刊少年ジャンプ,3
C88499,CE45508,2008-02-11,0.3010989010989011,False,週刊少年ジャンプ,4
C88499,CE45486,2008-02-18,0.2993348115299334,False,週刊少年ジャンプ,5
C88499,CE45463,2008-02-25,0.2792079207920792,False,週刊少年ジャンプ,6
C88499,CE45441,2008-03-03,0.2930648769574944,False,週刊少年ジャンプ,7
C88499,CE45418,2008-03-10,0.2705410821643286,False,週刊少年ジャンプ,8
C88505,CE54506,1999-01-01,0.0203160270880361,False,週刊少年ジャンプ,1
C88505,CE54494,1999-01-08,0.4422657952069717,False,週刊少年ジャンプ,2
C88505,CE54477,1999-01-15,0.5991983967935872,False,週刊少年ジャンプ,3
C88505,CE54454,1999-01-28,0.4658385093167702,False,週刊少年ジャンプ,4
C88505,CE54436,1999-01-31,0.5899772209567198,False,週刊少年ジャンプ,5
C88505,CE54418,1999-02-01,0.6825396825396826,False,週刊少年ジャンプ,6
C88505,CE54402,1999-02-08,0.8718535469107551,False,週刊少年ジャンプ,7
C88505,CE54384,1999-02-15,0.9582366589327146,False,週刊少年ジャンプ,8
C88531,CE160780,2011-07-18,0.022964509394572,False,週刊少年ジャンプ,1
C88531,CE160804,2011-07-25,0.3045356371490281,False,週刊少年ジャンプ,2
C88531,CE160831,2011-08-01,0.559748427672956,False,週刊少年ジャンプ,3
C88531,CE160848,2011-08-08,0.3049040511727079,False,週刊少年ジャンプ,4
C88531,CE160868,2011-08-15,0.3279678068410462,False,週刊少年ジャンプ,5
C88531,CE160890,2011-08-22,0.3435700575815739,False,週刊少年ジャンプ,6
C88531,CE160910,2011-09-05,0.264033264033264,False,週刊少年ジャンプ,7
C88531,CE160933,2011-09-12,0.3540372670807453,False,週刊少年ジャンプ,8
C88543,CE163641,2014-03-10,0.0061224489795918,False,週刊少年ジャンプ,1
C88543,CE163667,2014-03-17,0.251004016064257,False,週刊少年ジャンプ,2
C88543,CE163693,2014-03-24,0.3908296943231441,False,週刊少年ジャンプ,3
C88543,CE163716,2014-03-31,0.3953974895397489,False,週刊少年ジャンプ,4
C88543,CE163743,2014-04-07,0.5936170212765958,False,週刊少年ジャンプ,5
C88543,CE163762,2014-04-14,0.4884169884169884,False,週刊少年ジャンプ,6
C88543,CE163791,2014-04-21,0.747104247104247,False,週刊少年ジャンプ,7
C88543,CE163815,2014-04-28,0.8279352226720648,False,週刊少年ジャンプ,8
C88551,CE54308,1999-03-08,0.019650655021834,False,週刊少年ジャンプ,1
C88551,CE54293,1999-03-15,0.3248407643312102,False,週刊少年ジャンプ,2
C88551,CE54276,1999-03-22,0.4467120181405896,False,週刊少年ジャンプ,3
C88551,CE54256,1999-03-29,0.4370709382151029,False,週刊少年ジャンプ,4
C88551,CE54239,1999-04-05,0.5840909090909091,False,週刊少年ジャンプ,5
C88551,CE54221,1999-04-12,0.6659142212189616,False,週刊少年ジャンプ,6
C88551,CE54195,1999-04-19,0.3806306306306306,False,週刊少年ジャンプ,7
C88551,CE54178,1999-04-26,0.4285714285714285,False,週刊少年ジャンプ,8
C88563,CE162791,2013-06-10,0.0169172932330827,False,週刊少年ジャンプ,1
C88563,CE162817,2013-06-17,0.1812749003984063,False,週刊少年ジャンプ,2
C88563,CE162842,2013-06-24,0.2551020408163265,False,週刊少年ジャンプ,3
C88563,CE162868,2013-07-01,0.4387527839643652,False,週刊少年ジャンプ,4
C88563,CE162893,2013-07-08,0.5969827586206896,False,週刊少年ジャンプ,5
C88563,CE162912,2013-07-15,0.4699570815450644,False,週刊少年ジャンプ,6
C88563,CE162936,2013-07-22,0.5065217391304347,False,週刊少年ジャンプ,7
C88563,CE162964,2013-07-29,0.81875,False,週刊少年ジャンプ,8
C88572,CE55792,1997-07-28,0.0070921985815602,False,週刊少年ジャンプ,1
C88572,CE55776,1997-08-04,0.2723311546840958,False,週刊少年ジャンプ,2
C88572,CE55760,1997-08-11,0.3995271867612293,False,週刊少年ジャンプ,3
C88572,CE55738,1997-08-18,0.2457420924574209,False,週刊少年ジャンプ,4
C88572,CE55719,1997-08-25,0.3846153846153846,False,週刊少年ジャンプ,5
C88572,CE55697,1997-09-08,0.2110874200426439,False,週刊少年ジャンプ,6
C88572,CE55678,1997-09-15,0.3363431151241535,False,週刊少年ジャンプ,7
C88572,CE55658,1997-09-22,0.2626931567328918,False,週刊少年ジャンプ,8
C88588,CE160947,2011-09-19,0.0241758241758241,False,週刊少年ジャンプ,1
C88588,CE160971,2011-09-26,0.2735229759299781,False,週刊少年ジャンプ,2
C88588,CE160995,2011-10-03,0.4750542299349241,False,週刊少年ジャンプ,3
C88588,CE161013,2011-10-10,0.3642384105960264,False,週刊少年ジャンプ,4
C88588,CE161034,2011-10-17,0.3752711496746204,False,週刊少年ジャンプ,5
C88588,CE161054,2011-10-24,0.3088552915766738,False,週刊少年ジャンプ,6
C88588,CE161075,2011-10-31,0.3072164948453608,False,週刊少年ジャンプ,7
C88588,CE161096,2011-11-07,0.3010526315789473,False,週刊少年ジャンプ,8
C88592,CE162376,2013-01-22,0.5095419847328244,False,週刊少年ジャンプ,1
C88592,CE162993,2013-08-12,0.0195652173913043,False,週刊少年ジャンプ,2
C88592,CE163020,2013-08-19,0.3875502008032128,False,週刊少年ジャンプ,3
C88592,CE163041,2013-09-02,0.2930327868852459,False,週刊少年ジャンプ,4
C88592,CE163068,2013-09-09,0.5711297071129707,False,週刊少年ジャンプ,5
C88592,CE163089,2013-09-16,0.5493827160493827,False,週刊少年ジャンプ,6
C88592,CE163107,2013-09-23,0.310126582278481,False,週刊少年ジャンプ,7
C88592,CE163133,2013-09-30,0.5506329113924051,False,週刊少年ジャンプ,8
C88593,CE44581,2009-01-08,0.0187891440501043,True,週刊少年ジャンプ,1
C88593,CE44572,2009-01-15,0.6114519427402862,True,週刊少年ジャンプ,2
C88593,CE44547,2009-01-21,0.4489402697495183,True,週刊少年ジャンプ,3
C88593,CE44510,2009-01-28,0.2670565302144249,True,週刊少年ジャンプ,4
C88593,CE44527,2009-01-28,0.6062378167641326,True,週刊少年ジャンプ,5
C88593,CE44485,2009-02-02,0.6112311015118791,True,週刊少年ジャンプ,6
C88593,CE44466,2009-02-09,0.7098901098901099,True,週刊少年ジャンプ,7
C88593,CE44442,2009-02-16,0.6155507559395248,True,週刊少年ジャンプ,8
C88596,CE161650,2012-05-07,0.3971774193548387,False,週刊少年ジャンプ,1
C88596,CE162061,2012-10-01,0.0221774193548387,False,週刊少年ジャンプ,2
C88596,CE162087,2012-10-08,0.2706935123042505,False,週刊少年ジャンプ,3
C88596,CE162109,2012-10-15,0.3686534216335541,False,週刊少年ジャンプ,4
C88596,CE162136,2012-10-22,0.634,False,週刊少年ジャンプ,5
C88596,CE162160,2012-10-29,0.7105263157894737,False,週刊少年ジャンプ,6
C88596,CE162179,2012-11-05,0.5622406639004149,False,週刊少年ジャンプ,7
C88596,CE162204,2012-11-12,0.6729166666666667,False,週刊少年ジャンプ,8
C88629,CE58082,1995-03-20,0.3287981859410431,False,週刊少年ジャンプ,1
C88629,CE58067,1995-03-27,0.5921375921375921,False,週刊少年ジャンプ,2
C88629,CE58048,1995-04-03,0.6397228637413395,False,週刊少年ジャンプ,3
C88629,CE58027,1995-04-10,0.6397228637413395,False,週刊少年ジャンプ,4
C88629,CE58007,1995-04-17,0.8084632516703786,False,週刊少年ジャンプ,5
C88629,CE57982,1995-04-24,0.6082004555808656,False,週刊少年ジャンプ,6
C88629,CE57965,1995-05-01,0.7410071942446043,False,週刊少年ジャンプ,7
C88629,CE57942,1995-05-08,0.6042105263157894,False,週刊少年ジャンプ,8
C88632,CE60022,1993-03-22,0.0071942446043165,False,週刊少年ジャンプ,1
C88632,CE60011,1993-03-29,0.5191011235955056,False,週刊少年ジャンプ,2
C88632,CE59994,1993-04-05,0.6420047732696897,False,週刊少年ジャンプ,3
C88632,CE59962,1993-04-12,0.0781609195402298,False,週刊少年ジャンプ,4
C88632,CE59952,1993-04-19,0.6019184652278178,False,週刊少年ジャンプ,5
C88632,CE59939,1993-04-26,0.9063231850117096,False,週刊少年ジャンプ,6
C88632,CE59915,1993-05-03,0.7383863080684596,False,週刊少年ジャンプ,7
C88632,CE59899,1993-05-10,0.8684807256235828,False,週刊少年ジャンプ,8
C88634,CE161150,2011-11-28,0.024390243902439,False,週刊少年ジャンプ,1
C88634,CE161176,2011-12-05,0.2795031055900621,False,週刊少年ジャンプ,2
C88634,CE161198,2011-12-12,0.2985386221294363,False,週刊少年ジャンプ,3
C88634,CE161223,2012-01-01,0.3672199170124481,False,週刊少年ジャンプ,4
C88634,CE161246,2012-01-08,0.4468503937007874,False,週刊少年ジャンプ,5
C88634,CE161270,2012-01-15,0.5324427480916031,False,週刊少年ジャンプ,6
C88634,CE161292,2012-01-22,0.3874045801526717,False,週刊少年ジャンプ,7
C88634,CE161316,2012-01-22,0.5801526717557252,False,週刊少年ジャンプ,8
C88641,CE161593,2012-04-16,0.6166666666666667,False,週刊少年ジャンプ,1
C88641,CE162453,2013-02-18,0.0066079295154185,False,週刊少年ジャンプ,2
C88641,CE162454,2013-02-18,0.0903083700440528,False,週刊少年ジャンプ,3
C88641,CE162478,2013-02-25,0.2387755102040816,False,週刊少年ジャンプ,4
C88641,CE162479,2013-02-25,0.2571428571428571,False,週刊少年ジャンプ,5
C88641,CE162503,2013-03-04,0.2907949790794979,False,週刊少年ジャンプ,6
C88641,CE162504,2013-03-04,0.3054393305439331,False,週刊少年ジャンプ,7
C88641,CE162529,2013-03-11,0.4836734693877551,False,週刊少年ジャンプ,8
C88644,CE161382,2012-02-13,0.3822314049586777,False,週刊少年ジャンプ,1
C88644,CE161692,2012-05-28,0.3399122807017544,False,週刊少年ジャンプ,2
C88644,CE161713,2012-06-04,0.354,False,週刊少年ジャンプ,3
C88644,CE161739,2012-06-11,0.4625984251968504,False,週刊少年ジャンプ,4
C88644,CE161762,2012-06-18,0.4192913385826771,False,週刊少年ジャンプ,5
C88644,CE161786,2012-06-25,0.3662280701754385,False,週刊少年ジャンプ,6
C88644,CE161810,2012-07-02,0.5,False,週刊少年ジャンプ,7
C88644,CE161832,2012-07-09,0.5846501128668171,False,週刊少年ジャンプ,8
C88646,CE161957,2012-08-27,0.3146718146718146,False,週刊少年ジャンプ,1
C88646,CE163144,2013-10-07,0.0176470588235294,False,週刊少年ジャンプ,2
C88646,CE163168,2013-10-14,0.1970954356846473,False,週刊少年ジャンプ,3
C88646,CE163197,2013-10-21,0.524896265560166,False,週刊少年ジャンプ,4
C88646,CE163221,2013-10-28,0.5796812749003984,False,週刊少年ジャンプ,5
C88646,CE163240,2013-11-04,0.4375,False,週刊少年ジャンプ,6
C88646,CE163265,2013-11-11,0.4978070175438596,False,週刊少年ジャンプ,7
C88646,CE163292,2013-11-18,0.6591836734693878,False,週刊少年ジャンプ,8
C88679,CE50098,2003-06-30,0.0067415730337078,False,週刊少年ジャンプ,1
C88679,CE50088,2003-07-07,0.5167785234899329,False,週刊少年ジャンプ,2
C88679,CE50063,2003-07-14,0.2645161290322581,False,週刊少年ジャンプ,3
C88679,CE50050,2003-07-21,0.6017130620985011,False,週刊少年ジャンプ,4
C88679,CE50031,2003-07-28,0.5583864118895966,False,週刊少年ジャンプ,5
C88679,CE50009,2003-08-04,0.3897550111358575,False,週刊少年ジャンプ,6
C88679,CE49990,2003-08-11,0.4254859611231101,False,週刊少年ジャンプ,7
C88679,CE49974,2003-08-18,0.7024070021881839,False,週刊少年ジャンプ,8
C88689,CE59711,1993-07-19,0.0394431554524361,False,週刊少年ジャンプ,1
C88689,CE59696,1993-07-26,0.2652068126520681,False,週刊少年ジャンプ,2
C88689,CE59679,1993-08-02,0.3562653562653562,False,週刊少年ジャンプ,3
C88689,CE59654,1993-08-09,0.091533180778032,False,週刊少年ジャンプ,4
C88689,CE59640,1993-08-16,0.3717026378896882,False,週刊少年ジャンプ,5
C88689,CE59620,1993-08-23,0.4709677419354838,False,週刊少年ジャンプ,6
C88689,CE59597,1993-09-06,0.2951945080091533,False,週刊少年ジャンプ,7
C88689,CE59585,1993-09-13,0.6034912718204489,False,週刊少年ジャンプ,8
C88701,CE47384,2006-04-10,0.5579868708971554,False,週刊少年ジャンプ,1
C88701,CE46639,2007-01-08,0.0420841683366733,False,週刊少年ジャンプ,2
