アニメ作品ID,アニメ作品名,weekday,放送曜日,アニメ作品の合計話数
C14647,J.ブンガク　世界が愛した ニホンの感性　[第2期],4,金,1
C9082,忍たま乱太郎 第2期,4,金,24
C10051,激動! 歴史を変える男たち ～ アニメ 静岡県史～,4,金,2
C14648,10秒チョットのアニメ,4,金,4
C13887,輪るピングドラム,4,金,24
C14649,[ストロー びゅるる],4,金,1
C9062,ハックルベリー・フィン物語,4,金,26
C14652,とある科学の 超電磁砲[レールガン] S,4,金,23
C14640,ケツ犬,4,金,3
C11478,こどものじかん,4,金,12
C14655,エんエんニコリ,4,金,1
C12004,一騎当千 XTREME XECUTOR,4,金,12
C11452,BACCANO!,4,金,13
C13879,魔法少女まどか★マギカ,4,金,12
C14656,おじゃる丸[第16期],4,金,14
C11450,シグルイ,4,金,4
C13875,僕は友達が少ない,4,金,12
C15722,アルプスの少女ハイジ? ちゃら おんじ,4,金,80
C14659,踊り子【クリノッペ】,4,金,26
C11448,モノノ怪,4,金,12
C16163,冴えない彼女の育てかた♭,4,金,11
C9622,忍たま乱太郎[第6期],4,金,12
C14663,超次元ゲイム ネプテューヌ THE ANIMATION,4,金,12
C13885,夢喰いメリー,4,金,13
C11438,ムシウタ Dreamer's hopeless and intense desire.,4,金,12
C13927,アマガミ SS +[plus],4,金,13
C14637,クッキンアイドル アイ!マイ! まいん![第2期],4,金,15
C14620,MEAT OR DIE [YANS! GANS!],4,金,12
C16177,リルリルフェアリル ～魔法の鏡～,4,金,32
C11954,ヒゲぴよ,4,金,39
C11569,神霊狩/GHOST HOUND,4,金,12
C14626,IRONMAN,4,金,12
C11565,もやしもんTALES OF AGRICULTURE,4,金,11
C10038,ドッとKONIちゃん,4,金,1
C9987,BARRY PARTY,4,金,26
C15771,もじもじおばけ ばけまつ,4,金,7
C14627,いない いない ばあっ![第15期],4,金,22
C11551,Disneyスティッチ!,4,金,1
C14628,ウチュレイ![2010夏],4,金,4
C9478,烈火の炎,4,金,12
C11510,灼眼のシャナ Ⅱ[Second],4,金,24
C14629,EDDIE THE FAST BREAK,4,金,1
C11540,ToLOVEる,4,金,26
C11538,紅 KURENAI,4,金,12
C11533,カイバ,4,金,12
C13939,リコーダーと ランドセル ド♪,4,金,13
C13936,ハイスクール DXD,4,金,12
C14634,カルルと ふしぎな塔[シリーズ],4,金,24
C13934,キルミーベイベー,4,金,13
C11529,ファイアボール,4,金,13
C9604,カウボーイビバップ,4,金,13
C9606,LEGEND OF BASARA,4,金,13
C9608,ロスト・ユニバース,4,金,26
C11512,逮捕しちゃうぞフルスロットル,4,金,23
C13930,新 テニスの 王子様,4,金,4
C8522,チロリン村物語,4,金,34
C15769,マルタの冒険[第2期],4,金,12
C13873,放浪息子,4,金,11
C11434,スカイガールズ,4,金,26
C12089,空中ブランコ,4,金,11
C12090,けんぷファー,4,金,12
C9026,機動武闘伝Gガンダム,4,金,52
C13792,まよ チキ!,4,金,13
C12092,戦う司書 The Book of Bantorra,4,金,19
C9973,BRIGA DOON まりん と メラン,4,金,26
C11337,ロケットガール,4,金,6
C12094,にゃんこい!,4,金,12
C13784,マイクロストーリー,4,金,4
C14704,おじゃる丸[第15期],4,金,18
C15777,ゴー!ゴー! キッチン戦隊 クックルン,4,金,20
C9646,頭文字D,4,金,1
C9392,春庭家の3人目,4,金,9
C15714,不思議の国のロンリ劇場 [第2期],4,金,10
C14710,かよえ! チュー学,4,金,14
C9650,パニポニ,4,金,28
C13774,へうげもの,4,金,2
C9654,浦安鉄筋家族,4,金,8
C9022,銀河戦国群雄伝ライ,4,金,51
C8651,ロビンフッドの大冒険,4,金,2
C11306,DARKER THANBLACK黒の契約者,4,金,25
C11304,鋼鉄三国志,4,金,25
C12343,REC,4,金,10
C16142,覆面系ノイズ,4,金,12
C11302,かみちゃまかりん,4,金,26
C14721,恋と選挙とチョコレート,4,金,12
C15778,古代紀行 ドキュメンタリー 古事記の世界 CGアニメでひも解く 日本誕生物語 [第2期],4,金,1
C14724,この中に1人、 妹がいる! Who is “IMOUTO“?,4,金,12
C14711,カンピオーネ! ～まつろわぬ神々と神殺しの魔王～,4,金,13
C11436,ひぐらしのなく頃に解,4,金,11
C14697,新しい生物,4,金,1
C12078,東京マグニチュード8.0,4,金,12
C13869,電波女と 青春男,4,金,12
C14669,忍たま 乱太郎 [第21期],4,金,15
C15776,きょうの料理 ビギナーズ [第9期],4,金,1
C9446,白鯨伝説,4,金,1
C11418,はぴはぴクローバー,4,金,13
C9440,はいぱーぽりす,4,金,25
C9438,スレイヤーズTRY,4,金,26
C14673,いない いない ばあっ![第16期],4,金,22
C11410,湾岸MIDNIGHT,4,金,25
C14676,おんがく♪ 世界りょこう,4,金,2
C11406,トレジャーガウスト,4,金,1
C8633,ふしぎの海のナディア,4,金,39
C14677,額縁をくぐって物語の中へ　[スペシャル],4,金,1
C16152,ひなこのーと,4,金,12
C12947,ハムハムとボク,4,金,1
C9418,のらねこダウンタウン,4,金,2
C12929,ケロケロキングデラックス プラス,4,金,6
C14683,だじゃれ パラパラ,4,金,3
C16160,恋愛暴君,4,金,12
C12065,大正野球娘。,4,金,12
C13815,ロウきゅーぶ!,4,金,12
C12067,化物語,4,金,13
C9056,メタルファイター❤MIKU,4,金,13
C9626,アリスSOS,4,金,8
C13803,もしドラ　もし高校野球の女子マネージャーが　ドラッカーの『マネジメント』を読んだら,4,金,2
C14689,はなかっぱ[第2期],4,金,10
C11359,やさいのようせいN.Y. SALAD,4,金,12
C13000,聖闘士星矢冥王 ハーデス冥界編[後章],4,金,2
C12051,NEEDLESS,4,金,23
C14618,ブクブクアワー,4,金,3
C9582,超発明BOYカニパン,4,金,21
C14616,ひよこねこ,4,金,3
C11790,西洋骨董洋菓子店～アンティーク～,4,金,12
C11788,ストライクウィッチーズ,4,金,12
C15766,ルパン三世［第4期］,4,金,48
C14541,森のレシオ,4,金,1
C14121,武装神姫,4,金,12
C11780,いじいじくん,4,金,4
C14119,ぴっちぴち♪ しずくちゃん,4,金,9
C14117,ひだまり スケッチ × ハニカム,4,金,12
C14114,絶園のテンペスト ～THE CIVILIZATION BLASTER～,4,金,24
C14112,K,4,金,13
C14548,太宰 治 短編小説集[第2期] 畜犬談,4,金,1
C14110,お兄ちゃんだけど 愛さえあれば 関係ないよねっ,4,金,12
C9539,日本一の男の魂2,4,金,12
C16215,クズの本懐,4,金,12
C11750,図書館戦争,4,金,12
C9080,親子クラブ,4,金,13
C14557,夏色キセキ,4,金,12
C14558,帰宅部 活動記録,4,金,12
C11902,明日のよいち!,4,金,12
C14087,はぐれ勇者の 鬼畜美学[エステティカ],4,金,12
C14085,夏雪 ランデブー,4,金,11
C9543,SURF SIDE HIGH-SCHOOL,4,金,5
C14083,だから僕は、 Hができない。,4,金,13
C14560,スーパーロボット モンキー チーム ハイパー フォース GO!,4,金,23
C9545,なんでもQ むしまるQ ゴールド,4,金,12
C12943,絶体絶命 でんぢゃらす じーさん ［第1期］,4,金,23
C14081,じょしらく,4,金,13
C11904,黒神The Animation,4,金,24
C11748,純情ロマンチカ,4,金,12
C15755,島耕作の アジア新世紀伝 新春スペシャル Special,4,金,2
C14538,WHITE ALBUM[第2期],4,金,3
C14536,漂流家族　昭和パンダ物語[第2期],4,金,1
C14168,ロウきゅーぶ! SS,4,金,13
C14176,キューティクル探偵 因幡,4,金,12
C14178,ささみさん＠がんばらない,4,金,12
C11852,黒執事,4,金,25
C11850,CLANNAD ～AFTER STORY～,4,金,24
C11848,あかね色に染まる坂,4,金,12
C16224,おじゃる丸[第20期],4,金,10
C14258,僕は友達が少ない NEXT,4,金,12
C11856,北斗の拳 ラオウ外伝 天の覇王,4,金,13
C14280,琴浦 さん,4,金,12
C14164,百花繚乱 サムライブライド,4,金,12
C14525,とある魔術の 禁書目録[インデックスⅡ,4,金,23
C11858,夜桜四重奏[カルテット],4,金,12
C11792,ひだまりスケッチ×365,4,金,13
C14150,頭文字[[イニシャル]]D Fifth Stage,4,金,14
C9511,BURN-UP EXCESS,4,金,9
C14532,ガーゴイルズ,4,金,13
C14142,Robotics;Notes,4,金,22
C11868,TYTANIA,4,金,1
C11871,DARKER THAN BLACK 流星の双子,4,金,12
C14533,忍たま 乱太郎[第18期],4,金,11
C9525,セクシーコマンドー外伝 すごいよ!! マサルさん,4,金,12
C16228,忍たま乱太郎[第25期],4,金,10
C9501,学級王ヤマザキ,4,金,1
C14535,漂流家族　昭和パンダ物語[第1期],4,金,1
C11802,乃木坂春香の秘密,4,金,1
C15760,牙狼 紅蓮ノ月,4,金,3
C11887,聖闘士星矢冥王 ハーデスエリシオン編,4,金,6
C14146,総合メディア開発　コンテンツ警備隊,4,金,27
C9549,下級生,4,金,13
C11708,マクロスF[フロンティア],4,金,25
C7786,機動戦士ガンダム,4,金,2
C9989,ハムスター 倶楽部,4,金,29
C11627,墓場鬼太郎,4,金,11
C16191,キャッチーくんの ナイス キャッチ!,4,金,13
C14591,KAWASAKI Frontale × 天体 戦士 サンレッド,4,金,4
C12939,ミニモニ。じゃてーびぃー,4,金,3
C11625,狼と香辛料,4,金,1
C13992,ガッ活!,4,金,1
C11623,GUNSLINGER GIRL.IL TEATRINO,4,金,1
C14594,きょうの料理 ビギナーズ[第3期],4,金,1
C11936,金色のコルダsecondo passo,4,金,2
C13984,プラック★ロックシューター,4,金,8
C13982,妖狐×僕SS[いぬ×ぼく シークレットサービス],4,金,12
C10022,ベイビーフィリックス,4,金,9
C14587,おじゃる丸[第12期],4,金,9
C11938,クッキンアイドルアイ!マイ!まいん!,4,金,14
C9489,バトルアスリーテス大運動会,4,金,24
C11611,onちゃん[第1期],4,金,26
C12977,PiNMeN ［リワーク］,4,金,8
C13971,ふしぎのヤッポ島　プキプキとポイ,4,金,5
C11605,true tears,4,金,1
C11948,キャラディのジョ～クな毎日,4,金,57
C9487,VIRUS ―VIRUS BUSTER SERGE―,4,金,12
C13966,PSYCHO-PASS,4,金,22
C14614,忍たま乱太郎[第17期],4,金,18
C11591,H2O～FOOTPRINTS IN THE SAND～,4,金,12
C9578,イケてる2人,4,金,4
C14615,NAKED WOLVES,4,金,1
C11952,涼宮ハルヒの憂鬱[第2期],4,金,14
C9563,ふたり暮らし,4,金,9
C8334,サラダ十勇士 トマトマン,4,金,38
C10014,アルジェント ソーマ,4,金,24
C12941,GAD GUARD ［完全版］,4,金,17
C14565,X-MEN エボリューション,4,金,2
C16204,あはれ!名作くん［2期］［ビットワールド］,4,金,21
C11706,xxxHOLiC◆継[ケイ],4,金,13
C14567,快傑ゾロ[未放送分],4,金,6
C10006,Mr.Digital TOKORO the comical cartoon ［第1期］,4,金,24
C11906,THE ANIMATIONドルアーガの塔the Sword of URUK,4,金,12
C9497,忍たま乱太郎[第5期],4,金,19
C11695,Phantom Requiem for the Phantom,4,金,26
C14571,ヘラクレス,4,金,13
C11693,PandoraHearts,4,金,25
C11691,バスカッシュ!,4,金,26
C11689,けいおん!,4,金,12
C11914,源氏物語千年紀Genji,4,金,11
C9551,バーバパパ 世界をまわる,4,金,10
C11684,のだめカンタービレ巴里編,4,金,11
C11683,アリソンとリリア,4,金,2
C14576,The World of GOLDEN EGGS,4,金,13
C14029,戦国コレクション,4,金,23
C14577,スペース・レンジャー バズ・ライトイヤー,4,金,12
C14027,さんかれあ,4,金,11
C11677,東のエデン Air Communication,4,金,12
C14025,あっちこっち,4,金,13
C9555,スーパーマン,4,金,2
C11656,Qファイターズ!チョロQデッキシステム,4,金,1
C9066,学校のコワイうわさ 花子さんがきた!! [第1期],4,金,4
C11926,鉄腕バーディーDECODE:02,4,金,2
C14585,いない いない ばあっ![第14期],4,金,23
C9557,ブギーポップは 笑わない Boogiepop Phantom,4,金,1
C8328,ヨーヨーの猫つまみ,4,金,26
C9088,D・N・A2 ～何処かでなくしたあいつのアイツ～,4,金,12
C16137,快把我哥帯走 兄に付ける薬はない!,4,金,12
C14718,クッキンアイドル　アイ!マイ!　まいん![第4期],4,金,16
C11296,アニ*クリ15,4,金,1
C11051,ぴりっとQ［第2期］,4,金,5
C12263,さらい屋 五葉,4,金,13
C13585,おじゃる丸[第13期],4,金,11
C15784,ゆるゆり なちゅやちゅみ!+[ぷらす],4,金,2
C12265,四畳半神話大系,4,金,11
C14862,"戦姫絶唱 シンフォギアG In the distance,that day,when the star become music.",4,金,13
C11045,忍たま乱太郎［第12期］,4,金,17
C12269,黒執事Ⅱ,4,金,12
C11043,おじゃる丸［第7期］,4,金,18
C14868,鷹の爪 MAX,4,金,32
C14870,ダンガンロンパ THE ANIMATION 希望の学園と絶望の高校生,4,金,13
C9962,遊☆戯☆王 デュエルモンスターズ,4,金,1
C13583,ちーすい丸,4,金,22
C14855,ストライク・ザ・ブラッド,4,金,25
C14873,団地 ともお,4,金,1
C15674,すべてがFになる,4,金,22
C13581,うっかりペネロペ[第2期],4,金,4
C11041,パンツぱんくろう,4,金,21
C13024,絶体絶命でんぢゃらすじーさん～おはスタ夏の特別編～,4,金,1
C11039,いない いない ばあっ!［第9期］,4,金,17
C12284,もっと兼本さん宅,4,金,16
C8720,ハイスクールミステリー 学園七不思議,4,金,41
C9720,逮捕しちゃうぞ[Special],4,金,5
C8722,アニメ ひみつの花園,4,金,39
C14885,はなかっぱ[第4期],4,金,8
C11037,コロッケ!［第2期］,4,金,1
C12914,マーメイドメロディー ぴちぴちピッチ,4,金,1
C12288,機神咆吼デモンベイン,4,金,12
C12279,ガラスの艦隊 La legende du vent de l'univers,4,金,26
C16054,オシリスの天秤 2,4,金,11
C14854,ステラ 女学院高等科 C3〔しーきゅーぶ〕※,4,金,13
C13601,Aチャンネル A-CHANNEL THE ANIMATION,4,金,12
C12237,会長は メイド様!,4,金,26
C14829,キルラキル,4,金,24
C9331,快傑ゾロ,4,金,46
C11083,だめっこどうぶつ,4,金,5
C10113,花右京メイド隊,4,金,12
C16084,セイレン,4,金,12
C9658,影技 SHADOW SKILL,4,金,26
C14834,銀の匙 Silver Spoon,4,金,11
C13628,P4 Persona4 the ANIMATION,4,金,25
C13626,MARVEL BLADE,4,金,13
C9323,いじわるばあさん[新],4,金,92
C9717,日本一の男の魂,4,金,12
C14839,幻影ヲ駆ケル太陽 il sole penetra le illusioni,4,金,1
C14853,すすめ! キッチン戦隊 クックルン,4,金,3
C14840,ゴールデンタイム,4,金,24
C13620,IS インフィニット・ストラトス,4,金,12
C14844,The hired gun 殺し屋 さん,4,金,10
C14845,サーバント×サービス,4,金,12
C14847,サムライフラメンコ,4,金,22
C13617,GOSICK,4,金,1
C14848,島耕作の　アジア立志伝[第1期],4,金,7
C10117,パラッパラッパー,4,金,13
C16076,うらら迷路帖,4,金,12
C11059,［ぶんちゃかトリオ］,4,金,18
C13611,Droronえん魔くん メ～ラめら,4,金,12
C8708,新世紀GPXサイバーフォーミュラ,4,金,37
C13607,C THE MEMORY OF SOUL AND POSSIBILITY CONTROL,4,金,11
C13603,BLOOD-C,4,金,12
C11073,AIR,4,金,13
C11085,GIRLSブラボー second season,4,金,13
C13573,パッコロリン,4,金,26
C16051,ゴーゴー! ドッコラショ,4,金,4
C14932,恋愛 ラボ,4,金,13
C14934,Liv ＆ Bell,4,金,1
C14938,ログ・ホライズン,4,金,1
C9728,やんちゃる モンちゃ,4,金,5
C8728,ハローESCARGOT島,4,金,20
C14939,ローゼン メイデン,4,金,13
C15656,青春[アオハル]×機関銃[特別編],4,金,2
C13058,人形アニメーションリカちゃん,4,金,2
C16028,バリィさんの 諸国漫遊記,4,金,10
C14944,Bｌａｄｅ ＆ Sｏｕｌ,4,金,13
C10951,ああっ女神さまっ,4,金,25
C10949,アークエと ガッチンポーてんこもり,4,金,12
C12331,怪 ～ayakashi～ JAPANESE CLASSIC HORROR,4,金,11
C10980,VenusVersusVirus,4,金,12
C15638,乱歩奇譚 Game of Laplace,4,金,11
C12333,半分の月がのぼる空,4,金,6
C16023,INAZMA DELIVERY [第1期],4,金,2
C14952,黒執事 Book of Circus,4,金,11
C16021,神々の記,4,金,4
C9736,ゴクドーくん漫遊記,4,金,26
C14955,桜Trick,4,金,12
C14956,残響の テロル,4,金,11
C9958,星界の戦旗,4,金,15
C9738,To Heart,4,金,13
C13518,バクマン。[第1期],4,金,2
C8760,ゲンジ通信あげだま,4,金,51
C12341,びんちょうタン,4,金,9
C14966,僕らはみんな 河合荘,4,金,11
C16025,きょ～ふ! ゾンビ猫,4,金,40
C14891,ビビッドレッド オペレーション,4,金,13
C10982,のだめ カンタービレ,4,金,23
C8726,おてんきボーイズ,4,金,22
C13031,猫ラーメン,4,金,13
C14894,フォトカノ,4,金,13
C11023,グレネーダー ほほえみの閃士,4,金,13
C14898,フリージング ヴァイブレーション,4,金,12
C11011,Rozen Maiden,4,金,12
C11009,ジパング,4,金,26
C9096,キャプテン翼J,4,金,47
C12896,よばれてとびでて! アクビちゃん［第2期］,4,金,2
C15665,K RETURN OF KINGS,4,金,8
C12301,アマガミ SS,4,金,25
C11003,遊☆戯☆王 デュエルモンスターズ GX,4,金,1
C13570,"戦姫絶唱 シンフォギア Meteoroid-falling, burning, and disappear, then...",4,金,13
C12831,いない いない ばあっ!［第10期］,4,金,18
C10984,ひだまりスケッチ,4,金,14
C15664,影鰐KAGEWANI,4,金,26
C13560,イナズマイレブン GO,4,金,1
C12307,落語天女おゆい,4,金,12
C14911,マジンガーZIP!,4,金,32
C9311,スレイヤーズNEXT,4,金,25
C9307,機動新世紀ガンダムX,4,金,26
C9102,真拳伝説タイトロード,4,金,12
C13553,MARVEL X-MEN,4,金,12
C10992,NARUTO疾風伝,4,金,1
C12890,FRAMY,4,金,1
C13056,ビーンワールド,4,金,10
C12888,レッチュ ゲッチュ サルゲッチュ,4,金,24
C14921,やはり俺の 青春ラブコメは 間違っている。,4,金,13
C13547,フラクタル,4,金,11
C12303,伝説の勇者の伝説,4,金,25
C12235,おおきく 振りかぶって ～夏の大会編～,4,金,13
C15783,野球部 あるある,4,金,3
C16086,メイドインアビス,4,金,13
C10102,電脳冒険記ウェブダイバー,4,金,38
C8674,八百八町表裏 化粧師,4,金,3
C14757,リトル・チャロ4 New York Again,4,金,1
C13718,つながる アニマル しりとり リターンズ,4,金,1
C16115,カブキブ！,4,金,12
