パッケージID,ゲームパッケージの発売日,価格,プラットフォーム名,価格%1000,メーカー名
M751455,2013-04-25,6171.0,プレイステーション3,171.0,ソニー
M766309,2013-04-25,5637.0,ニンテンドー3DS,637.0,任天堂
M764803,2013-04-25,2800.0,プレイステーション・ポータブル,800.0,ソニー
M720524,2013-04-25,4990.0,プレイステーション3,990.0,ソニー
M760735,2013-04-25,9980.0,プレイステーション・ポータブル,980.0,ソニー
M741763,2013-04-25,1851.0,プレイステーション3,851.0,ソニー
M758227,2013-04-25,2800.0,プレイステーションVita,800.0,ソニー
M758478,2013-04-25,2940.0,プレイステーションVita,940.0,ソニー
M743417,2013-04-25,2800.0,プレイステーション・ポータブル,800.0,ソニー
M766338,2013-04-25,5800.0,プレイステーションVita,800.0,ソニー
M766337,2013-04-25,5500.0,プレイステーションVita,500.0,ソニー
M743416,2013-04-25,2000.0,プレイステーション・ポータブル,0.0,ソニー
M728767,2013-04-25,1800.0,ニンテンドー3DS,800.0,任天堂
M743415,2013-04-25,2800.0,プレイステーション・ポータブル,800.0,ソニー
M753485,2013-04-25,7400.0,プレイステーション3,400.0,ソニー
M758479,2013-04-25,2057.0,プレイステーションVita,57.0,ソニー
M729157,2013-04-25,4104.0,プレイステーション・ポータブル,104.0,ソニー
M758225,2013-04-25,2400.0,プレイステーションVita,400.0,ソニー
M742818,2013-04-25,6480.0,プレイステーション3,480.0,ソニー
M765945,2013-04-25,3500.0,プレイステーションVita,500.0,ソニー
M759310,2013-04-25,3980.0,ニンテンドー3DS,980.0,任天堂
M742817,2013-04-25,6800.0,プレイステーション3,800.0,ソニー
M743407,2013-04-25,3619.0,プレイステーションVita,619.0,ソニー
M743406,2013-04-25,3800.0,プレイステーションVita,800.0,ソニー
M762532,2013-04-25,2800.0,プレイステーション3,800.0,ソニー
M758481,2013-04-25,2800.0,プレイステーションVita,800.0,ソニー
M738102,2013-04-25,1800.0,プレイステーション・ポータブル,800.0,ソニー
M759636,2013-04-25,3800.0,プレイステーション3,800.0,ソニー
M759637,2013-04-25,8980.0,プレイステーション3,980.0,ソニー
M759638,2013-04-25,6980.0,プレイステーション3,980.0,ソニー
M759639,2013-04-25,6300.0,プレイステーション3,300.0,ソニー
M738103,2013-04-25,1800.0,プレイステーション・ポータブル,800.0,ソニー
M765947,2013-04-25,3800.0,プレイステーションVita,800.0,ソニー
M750421,2013-04-27,514.0,WiiU,514.0,任天堂
M754344,2013-04-27,514.0,WiiU,514.0,任天堂
M749686,2013-04-27,823.0,WiiU,823.0,任天堂
M739374,2013-04-27,823.0,WiiU,823.0,任天堂
M740809,2013-04-27,926.0,WiiU,926.0,任天堂
M754865,2013-04-27,926.0,WiiU,926.0,任天堂
M754871,2013-04-27,926.0,WiiU,926.0,任天堂
M744449,2013-04-27,514.0,WiiU,514.0,任天堂
M750933,2013-04-27,514.0,WiiU,514.0,任天堂
M750255,2013-04-27,514.0,WiiU,514.0,任天堂
M742624,2013-04-27,5800.0,プレイステーション・ポータブル,800.0,ソニー
M742625,2013-04-27,2980.0,プレイステーション・ポータブル,980.0,ソニー
M764451,2013-04-27,823.0,WiiU,823.0,任天堂
M757050,2013-04-27,823.0,WiiU,823.0,任天堂
M746022,2013-04-27,514.0,WiiU,514.0,任天堂
M750998,2013-05-01,500.0,ニンテンドーDS,500.0,任天堂
M755181,2013-05-01,514.0,ニンテンドー3DS,514.0,任天堂
M763199,2013-05-01,823.0,WiiU,823.0,任天堂
M734401,2013-05-01,514.0,ニンテンドー3DS,514.0,任天堂
M759112,2013-05-01,514.0,WiiU,514.0,任天堂
M750740,2013-05-01,514.0,WiiU,514.0,任天堂
M737104,2013-05-01,500.0,ニンテンドーDS,500.0,任天堂
M762988,2013-05-02,6171.0,プレイステーション3,171.0,ソニー
M757109,2013-05-08,2800.0,ニンテンドー3DS,800.0,任天堂
M757103,2013-05-08,2800.0,ニンテンドー3DS,800.0,任天堂
M763210,2013-05-08,823.0,WiiU,823.0,任天堂
M748420,2013-05-08,510.0,ニンテンドー3DS,510.0,任天堂
M757075,2013-05-08,514.0,ニンテンドー3DS,514.0,任天堂
M760733,2013-05-08,5750.0,プレイステーション・ポータブル,750.0,ソニー
M746565,2013-05-08,823.0,WiiU,823.0,任天堂
M746551,2013-05-08,823.0,WiiU,823.0,任天堂
M740986,2013-05-08,4115.0,プレイステーション・ポータブル,115.0,ソニー
M749450,2013-05-08,600.0,ニンテンドー3DS,600.0,任天堂
M747571,2013-05-08,514.0,ニンテンドー3DS,514.0,任天堂
M743108,2013-05-09,205.0,プレイステーションVita,205.0,ソニー
M747476,2013-05-09,4800.0,プレイステーション・ポータブル,800.0,ソニー
M747929,2013-05-15,823.0,ゲームアーカイブス,823.0,ソニー
M765227,2013-05-15,514.0,ニンテンドー3DS,514.0,任天堂
M749691,2013-05-15,823.0,WiiU,823.0,任天堂
M762802,2013-05-15,1543.0,ゲームアーカイブス,543.0,ソニー
M758113,2013-05-15,1234.0,ゲームアーカイブス,234.0,ソニー
M756888,2013-05-15,514.0,WiiU,514.0,任天堂
M737059,2013-05-15,617.0,ニンテンドー3DS,617.0,任天堂
M753994,2013-05-15,514.0,WiiU,514.0,任天堂
M756932,2013-05-16,6800.0,プレイステーション3,800.0,ソニー
M756931,2013-05-16,8800.0,プレイステーション3,800.0,ソニー
M739408,2013-05-16,2940.0,ニンテンドー3DS,940.0,任天堂
M748905,2013-05-16,5380.0,プレイステーション・ポータブル,380.0,ソニー
M755657,2013-05-16,2571.0,プレイステーションVita,571.0,ソニー
M747460,2013-05-16,4629.0,ニンテンドー3DS,629.0,任天堂
M720871,2013-05-16,5595.0,プレイステーション・ポータブル,595.0,ソニー
M756933,2013-05-16,7344.0,プレイステーション3,344.0,ソニー
M762927,2013-05-16,6480.0,プレイステーション3,480.0,ソニー
M747361,2013-05-16,2057.0,プレイステーション・ポータブル,57.0,ソニー
M734440,2013-05-22,823.0,WiiU,823.0,任天堂
M759143,2013-05-22,823.0,WiiU,823.0,任天堂
M745380,2013-05-22,514.0,WiiU,514.0,任天堂
M765206,2013-05-22,514.0,ニンテンドー3DS,514.0,任天堂
M747209,2013-05-22,514.0,ニンテンドー3DS,514.0,任天堂
M747002,2013-05-22,200.0,ニンテンドー3DS,200.0,任天堂
M753572,2013-05-23,4104.0,WiiU,104.0,任天堂
M736939,2013-05-23,8500.0,プレイステーション・ポータブル,500.0,ソニー
M737713,2013-05-23,2800.0,プレイステーション3,800.0,ソニー
M753574,2013-05-23,5132.0,WiiU,132.0,任天堂
M737718,2013-05-23,2800.0,プレイステーションVita,800.0,ソニー
M734704,2013-05-23,6480.0,ニンテンドー3DS,480.0,任天堂
M751043,2013-05-23,5122.0,ニンテンドー3DS,122.0,任天堂
M744182,2013-05-23,6800.0,プレイステーション3,800.0,ソニー
M751042,2013-05-23,5122.0,ニンテンドー3DS,122.0,任天堂
M753169,2013-05-23,5184.0,ニンテンドー3DS,184.0,任天堂
M744347,2013-05-23,3800.0,プレイステーション3,800.0,ソニー
M734703,2013-05-23,7180.0,ニンテンドー3DS,180.0,任天堂
M744183,2013-05-23,3086.0,プレイステーション3,86.0,ソニー
M736940,2013-05-23,6000.0,プレイステーション・ポータブル,0.0,ソニー
M745524,2013-05-23,6151.0,プレイステーションVita,151.0,ソニー
M745525,2013-05-23,5695.0,プレイステーションVita,695.0,ソニー
M760089,2013-05-23,7124.0,プレイステーション3,124.0,ソニー
M748580,2013-05-23,2800.0,プレイステーション3,800.0,ソニー
M751981,2013-05-23,3394.0,プレイステーション3,394.0,ソニー
M760088,2013-05-23,9981.0,プレイステーション3,981.0,ソニー
M737610,2013-05-23,4752.0,プレイステーション3,752.0,ソニー
M743107,2013-05-23,205.0,プレイステーションVita,205.0,ソニー
M751979,2013-05-23,3980.0,プレイステーション3,980.0,ソニー
M760484,2013-05-23,6800.0,プレイステーション・ポータブル,800.0,ソニー
M754231,2013-05-29,823.0,WiiU,823.0,任天堂
M759448,2013-05-29,514.0,ニンテンドー3DS,514.0,任天堂
M734220,2013-05-29,514.0,ニンテンドー3DS,514.0,任天堂
M753692,2013-05-29,823.0,WiiU,823.0,任天堂
M758518,2013-05-29,5143.0,プレイステーション3,143.0,ソニー
M757076,2013-05-29,514.0,WiiU,514.0,任天堂
M745428,2013-05-29,5966.0,ニンテンドー3DS,966.0,任天堂
M746575,2013-05-29,5122.0,ニンテンドー3DS,122.0,任天堂
M745433,2013-05-29,5657.0,ニンテンドー3DS,657.0,任天堂
M745434,2013-05-29,5657.0,ニンテンドー3DS,657.0,任天堂
M745431,2013-05-29,5966.0,ニンテンドー3DS,966.0,任天堂
M764304,2013-05-29,3600.0,プレイステーション3,600.0,ソニー
M751167,2013-05-29,4525.0,ニンテンドー3DS,525.0,任天堂
M743370,2013-05-29,6151.0,ニンテンドー3DS,151.0,任天堂
M745420,2013-05-29,5524.0,ニンテンドー3DS,524.0,任天堂
M752120,2013-05-29,510.0,ニンテンドー3DS,510.0,任天堂
M737067,2013-05-29,617.0,ニンテンドー3DS,617.0,任天堂
M751415,2013-05-30,2000.0,プレイステーション・ポータブル,0.0,ソニー
M753233,2013-05-30,4571.0,プレイステーションVita,571.0,ソニー
M753232,2013-05-30,4300.0,プレイステーションVita,300.0,ソニー
M741321,2013-05-30,7800.0,プレイステーション・ポータブル,800.0,ソニー
M763121,2013-05-30,4571.0,プレイステーションVita,571.0,ソニー
M763120,2013-05-30,4300.0,プレイステーションVita,300.0,ソニー
M741322,2013-05-30,5800.0,プレイステーション・ポータブル,800.0,ソニー
M763119,2013-05-30,4571.0,プレイステーションVita,571.0,ソニー
M763118,2013-05-30,4300.0,プレイステーションVita,300.0,ソニー
M743414,2013-05-30,2000.0,プレイステーション・ポータブル,0.0,ソニー
M743418,2013-05-30,2000.0,プレイステーション・ポータブル,0.0,ソニー
M763117,2013-05-30,4571.0,プレイステーションVita,571.0,ソニー
M766761,2013-05-30,2551.0,プレイステーション・ポータブル,551.0,ソニー
M765265,2013-05-30,7800.0,プレイステーションVita,800.0,ソニー
M747310,2013-05-30,5184.0,ニンテンドー3DS,184.0,任天堂
M765194,2013-05-30,2570.0,ニンテンドー3DS,570.0,任天堂
M765264,2013-05-30,5400.0,プレイステーションVita,400.0,ソニー
M765266,2013-05-30,5800.0,プレイステーションVita,800.0,ソニー
M750651,2013-05-30,4834.0,ニンテンドー3DS,834.0,任天堂
M763144,2013-05-30,6476.0,プレイステーション・ポータブル,476.0,ソニー
M757133,2013-05-30,3800.0,プレイステーション・ポータブル,800.0,ソニー
M751410,2013-05-30,2000.0,プレイステーション・ポータブル,0.0,ソニー
M757134,2013-05-30,3909.0,プレイステーション・ポータブル,909.0,ソニー
M757135,2013-05-30,3800.0,プレイステーション・ポータブル,800.0,ソニー
M763116,2013-05-30,4300.0,プレイステーションVita,300.0,ソニー
M751000,2013-06-05,500.0,ニンテンドー3DS,500.0,任天堂
M757119,2013-06-05,2800.0,ニンテンドー3DS,800.0,任天堂
M749663,2013-06-05,514.0,WiiU,514.0,任天堂
M754511,2013-06-05,514.0,WiiU,514.0,任天堂
M755056,2013-06-05,514.0,ニンテンドー3DS,514.0,任天堂
M760201,2013-06-05,3600.0,プレイステーション・ポータブル,600.0,ソニー
M749960,2013-06-05,800.0,ニンテンドーDS,800.0,任天堂
M746984,2013-06-05,514.0,WiiU,514.0,任天堂
M760438,2013-06-05,3600.0,プレイステーション・ポータブル,600.0,ソニー
M741502,2013-06-05,823.0,ニンテンドー3DS,823.0,任天堂
M743092,2013-06-05,820.0,ニンテンドー3DS,820.0,任天堂
M750730,2013-06-06,2800.0,プレイステーション・ポータブル,800.0,ソニー
M750729,2013-06-06,2500.0,プレイステーション・ポータブル,500.0,ソニー
M758265,2013-06-06,2057.0,プレイステーションVita,57.0,ソニー
M758264,2013-06-06,2057.0,プレイステーション3,57.0,ソニー
M758312,2013-06-06,4320.0,WiiU,320.0,任天堂
M758313,2013-06-06,5184.0,WiiU,184.0,任天堂
M739541,2013-06-06,1851.0,プレイステーション・ポータブル,851.0,ソニー
M739542,2013-06-06,1714.0,プレイステーション・ポータブル,714.0,ソニー
M737669,2013-06-06,1851.0,プレイステーション3,851.0,ソニー
M747246,2013-06-06,2800.0,プレイステーション3,800.0,ソニー
M747244,2013-06-06,3800.0,プレイステーション3,800.0,ソニー
M759043,2013-06-12,514.0,WiiU,514.0,任天堂
M759114,2013-06-12,514.0,WiiU,514.0,任天堂
M736816,2013-06-12,600.0,ニンテンドー3DS,600.0,任天堂
M759107,2013-06-12,514.0,WiiU,514.0,任天堂
M750932,2013-06-12,514.0,ニンテンドー3DS,514.0,任天堂
M737925,2013-06-12,700.0,ニンテンドー3DS,700.0,任天堂
M754612,2013-06-12,500.0,ニンテンドー3DS,500.0,任天堂
M745496,2013-06-12,510.0,ニンテンドーDS,510.0,任天堂
M760769,2013-06-12,500.0,ニンテンドーDS,500.0,任天堂
M747751,2013-06-12,514.0,ニンテンドー3DS,514.0,任天堂
M758134,2013-06-12,514.0,WiiU,514.0,任天堂
M764445,2013-06-13,5143.0,ニンテンドー3DS,143.0,任天堂
M752772,2013-06-13,4571.0,ニンテンドー3DS,571.0,任天堂
M752773,2013-06-13,4571.0,ニンテンドー3DS,571.0,任天堂
M764444,2013-06-13,5647.0,ニンテンドー3DS,647.0,任天堂
M740336,2013-06-18,1234.0,プレイステーションVita,234.0,ソニー
M763453,2013-06-19,823.0,ゲームアーカイブス,823.0,ソニー
M758823,2013-06-19,514.0,WiiU,514.0,任天堂
M741178,2013-06-19,2000.0,WiiU,0.0,任天堂
M757098,2013-06-19,2800.0,ニンテンドー3DS,800.0,任天堂
M749270,2013-06-19,1234.0,ゲームアーカイブス,234.0,ソニー
M749655,2013-06-19,823.0,WiiU,823.0,任天堂
M734020,2013-06-19,823.0,ゲームアーカイブス,823.0,ソニー
M761338,2013-06-19,1028.0,ゲームアーカイブス,28.0,ソニー
M745282,2013-06-19,514.0,ニンテンドー3DS,514.0,任天堂
M765154,2013-06-19,514.0,WiiU,514.0,任天堂
M751360,2013-06-19,514.0,ニンテンドー3DS,514.0,任天堂
M743452,2013-06-20,5184.0,プレイステーション・ポータブル,184.0,ソニー
M758913,2013-06-20,5800.0,プレイステーション・ポータブル,800.0,ソニー
M758911,2013-06-20,5040.0,プレイステーション・ポータブル,40.0,ソニー
M743264,2013-06-20,5695.0,プレイステーション3,695.0,ソニー
M743455,2013-06-20,5184.0,プレイステーション・ポータブル,184.0,ソニー
M758912,2013-06-20,9800.0,プレイステーション・ポータブル,800.0,ソニー
M742855,2013-06-20,5800.0,プレイステーション・ポータブル,800.0,ソニー
M747496,2013-06-20,5122.0,ニンテンドー3DS,122.0,任天堂
M766844,2013-06-20,5800.0,プレイステーション・ポータブル,800.0,ソニー
M766843,2013-06-20,7800.0,プレイステーション・ポータブル,800.0,ソニー
M743458,2013-06-20,5184.0,プレイステーション・ポータブル,184.0,ソニー
M764092,2013-06-20,7025.0,プレイステーション3,25.0,ソニー
M762963,2013-06-20,5452.0,プレイステーションVita,452.0,ソニー
M762964,2013-06-20,7980.0,プレイステーションVita,980.0,ソニー
M762965,2013-06-20,5980.0,プレイステーションVita,980.0,ソニー
M764090,2013-06-20,9500.0,プレイステーション3,500.0,ソニー
M742854,2013-06-20,5800.0,プレイステーション・ポータブル,800.0,ソニー
M764091,2013-06-20,7500.0,プレイステーション3,500.0,ソニー
M747495,2013-06-20,5122.0,ニンテンドー3DS,122.0,任天堂
M754700,2013-06-20,8743.0,プレイステーション3,743.0,ソニー
M765942,2013-06-20,3086.0,プレイステーション3,86.0,ソニー
M743894,2013-06-20,5800.0,プレイステーションVita,800.0,ソニー
M754701,2013-06-20,5657.0,プレイステーション3,657.0,ソニー
