プラットフォーム名,weekday,パブリッシャー名,パッケージ数,曜日,メーカー名
プレイステーション,5,小学館プロダクション,1,土,ソニー
プレイステーション,5,株式会社アートディンク,1,土,ソニー
プレイステーション,5,株式会社ウエップシステム,1,土,ソニー
プレイステーション,5,株式会社コーエー,4,土,ソニー
プレイステーション,5,株式会社セタ,2,土,ソニー
プレイステーション,5,株式会社タカラ,1,土,ソニー
プレイステーション,5,株式会社バンダイ,1,土,ソニー
プレイステーション,5,株式会社パンサーソフトウェア,1,土,ソニー
プレイステーション,6,エレクトロニック・アーツ・ビクター株式会社,1,日,ソニー
プレイステーション,6,コナミ株式会社,1,日,ソニー
プレイステーション,6,サン電子株式会社,1,日,ソニー
プレイステーション,6,スクウェア,1,日,ソニー
プレイステーション,6,タカラ,1,日,ソニー
プレイステーション,6,ナムコ,1,日,ソニー
プレイステーション,6,光栄,1,日,ソニー
プレイステーション,6,東京書籍株式会社,1,日,ソニー
プレイステーション2,0,エニックス,1,月,ソニー
プレイステーション2,0,株式会社アクアプラス,1,月,ソニー
プレイステーション2,0,株式会社スクウェア・エニックス,1,月,ソニー
プレイステーション2,0,株式会社スリーディー・エイジス,1,月,ソニー
プレイステーション2,0,株式会社ディースリー・パブリッシャー,1,月,ソニー
プレイステーション2,0,株式会社ヴューズ,2,月,ソニー
プレイステーション2,1,エレクトロニック・アーツ・スクウェア株式会社,1,火,ソニー
プレイステーション2,1,キッド,1,火,ソニー
プレイステーション2,1,コナミデジタルエンタテインメント,1,火,ソニー
プレイステーション2,1,コーエー,1,火,ソニー
プレイステーション2,1,ソニー・コンピュータエンタテインメント,1,火,ソニー
プレイステーション2,1,ソニー・コンピュータエンターテインメント,1,火,ソニー
プレイステーション2,1,ソニー・コンピュータエンターテインメントジャパン,1,火,ソニー
プレイステーション2,1,デジキューブ,1,火,ソニー
プレイステーション2,1,"ロックスター・ゲームス,カプコン",1,火,ソニー
プレイステーション2,1,株式会社SNKプレイモア,2,火,ソニー
プレイステーション2,1,株式会社アクアプラス,3,火,ソニー
プレイステーション2,1,株式会社アートディンク,1,火,ソニー
プレイステーション2,1,株式会社エンターテインメントソフトウェアパブリッシング,1,火,ソニー
プレイステーション2,1,株式会社サイバーフロント,2,火,ソニー
プレイステーション2,1,株式会社ソニー・コンピュータエンタテインメント,5,火,ソニー
プレイステーション2,1,株式会社拓洋興業,1,火,ソニー
プレイステーション2,2,SNKプレイモア,1,水,ソニー
プレイステーション2,2,アクティビジョン株式会社,1,水,ソニー
プレイステーション2,2,アスミック・エース エンタテインメント株式会社,1,水,ソニー
プレイステーション2,2,アスミック・エース株式会社,1,水,ソニー
プレイステーション2,2,"ウィル,ディンプル",1,水,ソニー
プレイステーション2,2,エニックス,1,水,ソニー
プレイステーション2,2,エムスリイエンタテインメント株式会社,2,水,ソニー
プレイステーション2,2,エレクトロニック・アーツ株式会社,6,水,ソニー
プレイステーション2,2,コナミデジタルエンタテインメント,1,水,ソニー
プレイステーション2,2,コナミ株式会社,2,水,ソニー
プレイステーション2,2,コーエー,5,水,ソニー
プレイステーション2,2,サンライズ インタラクティブ,1,水,ソニー
プレイステーション2,2,サンライズインタラクティブ,1,水,ソニー
プレイステーション2,2,システムソフト・アルファー株式会社,1,水,ソニー
プレイステーション2,2,スクウェア・エニックス,1,水,ソニー
プレイステーション2,2,セガ,6,水,ソニー
プレイステーション2,2,ソニー・コンピュータエンタテインメント,5,水,ソニー
プレイステーション2,2,ソニー・ミュージックエンタテインメント,1,水,ソニー
プレイステーション2,2,タイトー,2,水,ソニー
プレイステーション2,2,ディースリー・パブリッシャー,1,水,ソニー
プレイステーション2,2,ナムコ,5,水,ソニー
プレイステーション2,2,バンダイ,2,水,ソニー
プレイステーション2,2,元気株式会社,1,水,ソニー
プレイステーション2,2,大都技研,1,水,ソニー
プレイステーション2,2,日本一ソフトウェア,1,水,ソニー
プレイステーション2,2,株式会社SNKプレイモア,6,水,ソニー
プレイステーション2,2,株式会社アクワイア,1,水,ソニー
プレイステーション2,2,株式会社インターチャネル,4,水,ソニー
プレイステーション2,2,株式会社オークス,2,水,ソニー
プレイステーション2,2,株式会社カプコン,4,水,ソニー
プレイステーション2,2,株式会社キッド,2,水,ソニー
プレイステーション2,2,株式会社クロスノーツ,1,水,ソニー
プレイステーション2,2,株式会社コーエー,12,水,ソニー
プレイステーション2,2,株式会社ジャレコ,2,水,ソニー
プレイステーション2,2,株式会社スクウェア・エニックス,3,水,ソニー
プレイステーション2,2,株式会社スパイク,2,水,ソニー
プレイステーション2,2,株式会社セガ,5,水,ソニー
プレイステーション2,2,株式会社ソニー・コンピュータエンタテインメント,13,水,ソニー
プレイステーション2,2,株式会社ソニー・ミュージックエンタテインメント,1,水,ソニー
プレイステーション2,2,株式会社ディンプル,1,水,ソニー
プレイステーション2,2,株式会社ディースリー・パブリッシャー,6,水,ソニー
プレイステーション2,2,株式会社データム・ポリスター,1,水,ソニー
プレイステーション2,2,株式会社ナムコ,2,水,ソニー
プレイステーション2,2,株式会社バンダイ,9,水,ソニー
プレイステーション2,2,株式会社バンプレスト,1,水,ソニー
プレイステーション2,2,株式会社ビクターインタラクティブソフトウエア,2,水,ソニー
プレイステーション2,2,株式会社フロム・ソフトウェア,1,水,ソニー
プレイステーション2,2,株式会社ブロッコリー,4,水,ソニー
プレイステーション2,2,株式会社ユークス,1,水,ソニー
プレイステーション2,2,株式会社京楽産業ホールディングス,1,水,ソニー
プレイステーション2,2,株式会社拓洋興業,2,水,ソニー
プレイステーション2,2,株式会社角川書店,1,水,ソニー
プレイステーション2,2,株式会社音楽館,1,水,ソニー
プレイステーション2,2,角川書店,1,水,ソニー
プレイステーション2,2,音楽館,1,水,ソニー
プレイステーション2,3,5pb.,2,木,ソニー
プレイステーション2,3,"5pb.,Genterprise",1,木,ソニー
プレイステーション2,3,CBC株式会社,1,木,ソニー
プレイステーション2,3,D3パブリッシャー,3,木,ソニー
プレイステーション2,3,FROM SOFTWARE,3,木,ソニー
プレイステーション2,3,"FromSoftware, Inc.",1,木,ソニー
プレイステーション2,3,"GRANDPRIX,エンターテイメント・ソフトウェア・パブリッシング",1,木,ソニー
プレイステーション2,3,IDEA FACTORY Inc.,1,木,ソニー
