ceid,cename,ccid,miid,page_start,page_end,pages,page_start_position,two_colored,four_colored,miname,mcid,mcname,date,price,ccname
CE65806,其之百七 悟空のシッポ,C87667,M543966,61.0,75.0,15.0,0.1708683473389355,False,False,週刊少年ジャンプ 1987年 表示号数7,C119459,週刊少年ジャンプ,1987-01-29,170.0,DRAGON　BALL
CE65821,其之百六 強敵同士,C87667,M543967,15.0,36.0,22.0,0.0359712230215827,True,True,週刊少年ジャンプ 1987年 表示号数6,C119459,週刊少年ジャンプ,1987-01-22,190.0,DRAGON　BALL
CE65841,其之百五 五人目の男,C87667,M543968,77.0,91.0,15.0,0.1811764705882353,False,False,週刊少年ジャンプ 1987年 表示号数5,C119459,週刊少年ジャンプ,1987-01-15,190.0,DRAGON　BALL
CE65859,其之百四 悪魔意図光線,C87667,M543969,83.0,97.0,15.0,0.2201591511936339,False,False,週刊少年ジャンプ 1987年 表示号数3,C119459,週刊少年ジャンプ,1987-01-08,180.0,DRAGON　BALL
CE65875,其之百三 孫悟空 強し!!,C87667,M543970,47.0,61.0,15.0,0.1294765840220385,False,False,週刊少年ジャンプ 1987年 表示号数1,C119459,週刊少年ジャンプ,1987-01-01,170.0,DRAGON　BALL
CE160512,其之百二 孫悟空見参,C87667,M616368,49.0,63.0,15.0,0.1364902506963788,False,False,週刊少年ジャンプ 1986年 表示号数52,C119459,週刊少年ジャンプ,1986-12-15,170.0,DRAGON　BALL
CE65893,其百一 悪魔の便所,C87667,M543972,71.0,85.0,15.0,0.1988795518207282,False,False,週刊少年ジャンプ 1986年 表示号数51,C119459,週刊少年ジャンプ,1986-12-01,170.0,DRAGON　BALL
CE65910,其之百 大流血戦,C87667,M543973,79.0,93.0,15.0,0.2212885154061624,False,False,週刊少年ジャンプ 1986年 表示号数50,C119459,週刊少年ジャンプ,1986-11-24,170.0,DRAGON　BALL
CE65925,其の九十九 5人の戦士,C87667,M543974,53.0,67.0,15.0,0.1492957746478873,False,False,週刊少年ジャンプ 1986年 表示号数49,C119459,週刊少年ジャンプ,1986-11-17,170.0,DRAGON　BALL
CE65943,其之九十八占いババ,C87667,M543975,79.0,93.0,15.0,0.2117962466487935,False,False,週刊少年ジャンプ 1986年 表示号数48,C119459,週刊少年ジャンプ,1986-11-10,180.0,DRAGON　BALL
CE65958,其之九十七 最期の龍球【ドラゴンボール】,C87667,M543976,55.0,69.0,15.0,0.157593123209169,False,False,週刊少年ジャンプ 1986年 表示号数47,C119459,週刊少年ジャンプ,1986-11-03,170.0,DRAGON　BALL
CE65976,其之九十六 大勝利!!,C87667,M543977,73.0,87.0,15.0,0.2140762463343108,False,False,週刊少年ジャンプ 1986年 表示号数46,C119459,週刊少年ジャンプ,1986-10-27,170.0,DRAGON　BALL
CE65991,其之九十五 レッド総帥死す!,C87667,M543978,65.0,79.0,15.0,0.1895043731778425,False,False,週刊少年ジャンプ 1986年 表示号数45,C119459,週刊少年ジャンプ,1986-10-20,170.0,DRAGON　BALL
CE66007,其之九十四 孫悟空快進撃!,C87667,M543979,64.0,78.0,15.0,0.187683284457478,False,False,週刊少年ジャンプ 1986年 表示号数44,C119459,週刊少年ジャンプ,1986-10-13,170.0,DRAGON　BALL
CE66021,其之九十三 孫悟空突撃,C87667,M543980,3.0,25.0,23.0,0.0087976539589442,True,True,週刊少年ジャンプ 1986年 表示号数43,C119459,週刊少年ジャンプ,1986-10-06,170.0,DRAGON　BALL
CE66039,其之九十二 最後の桃白白【タオパイパイ】,C87667,M543981,63.0,77.0,15.0,0.1847507331378299,False,False,週刊少年ジャンプ 1986年 表示号数42,C119459,週刊少年ジャンプ,1986-09-29,170.0,DRAGON　BALL
CE66056,其之九十一 聖地の大決戦!!,C87667,M543982,79.0,93.0,15.0,0.2316715542521994,False,False,週刊少年ジャンプ 1986年 表示号数41,C119459,週刊少年ジャンプ,1986-09-22,170.0,DRAGON　BALL
CE66072,其之九十 孫悟空の逆襲,C87667,M543983,79.0,93.0,15.0,0.2316715542521994,False,False,週刊少年ジャンプ 1986年 表示号数40,C119459,週刊少年ジャンプ,1986-09-15,170.0,DRAGON　BALL
CE66088,其之八十九超聖水の効能,C87667,M543984,71.0,85.0,15.0,0.2069970845481049,False,False,週刊少年ジャンプ 1986年 表示号数39,C119459,週刊少年ジャンプ,1986-09-08,170.0,DRAGON　BALL
CE66104,其之八十八 カリン塔のカリン様,C87667,M543985,79.0,93.0,15.0,0.2316715542521994,False,False,週刊少年ジャンプ 1986年 表示号数38,C119459,週刊少年ジャンプ,1986-09-01,170.0,DRAGON　BALL
CE66120,其之八十七 カリン塔,C87667,M543986,99.0,113.0,15.0,0.2727272727272727,False,False,週刊少年ジャンプ 1986年 表示号数37,C119459,週刊少年ジャンプ,1986-08-25,180.0,DRAGON　BALL
CE66133,其之八十六 桃白白【タオパイパイ】の必殺どどん波,C87667,M543987,23.0,37.0,15.0,0.0659025787965616,True,False,週刊少年ジャンプ 1986年 表示号数36,C119459,週刊少年ジャンプ,1986-08-18,170.0,DRAGON　BALL
CE66166,其之八十五 殺し屋“桃白白【タオパイパイ】”,C87667,M543989,75.0,89.0,15.0,0.2186588921282798,False,False,週刊少年ジャンプ 1986年 表示号数35,C119459,週刊少年ジャンプ,1986-08-11,170.0,DRAGON　BALL
CE66181,其之八十四 聖地カリンの親子,C87667,M543990,63.0,77.0,15.0,0.1836734693877551,False,False,週刊少年ジャンプ 1986年 表示号数34,C119459,週刊少年ジャンプ,1986-08-04,170.0,DRAGON　BALL
CE66197,其之八十三 うばわれたドラゴンレーダー,C87667,M543991,71.0,85.0,15.0,0.1903485254691689,False,False,週刊少年ジャンプ 1986年 表示号数33,C119459,週刊少年ジャンプ,1986-07-28,180.0,DRAGON　BALL
CE66216,其之八十ニ こわれたドラゴンレーダー,C87667,M543992,111.0,125.0,15.0,0.3255131964809384,False,False,週刊少年ジャンプ 1986年 表示号数32,C119459,週刊少年ジャンプ,1986-07-21,170.0,DRAGON　BALL
CE66228,其之八十一 追ってペンギン村!,C87667,M543993,9.0,23.0,15.0,0.0262390670553935,True,True,週刊少年ジャンプ 1986年 表示号数31,C119459,週刊少年ジャンプ,1986-07-14,170.0,DRAGON　BALL
CE66247,其之八十 奪われた3個の龍球【ドラゴンボール】,C87667,M543994,81.0,95.0,15.0,0.2361516034985422,False,False,週刊少年ジャンプ 1986年 表示号数30,C119459,週刊少年ジャンプ,1986-07-07,170.0,DRAGON　BALL
CE66261,其之七十九 逃げろや逃げろ!!,C87667,M543995,35.0,50.0,16.0,0.1026392961876832,True,False,週刊少年ジャンプ 1986年 表示号数29,C119459,週刊少年ジャンプ,1986-06-30,170.0,DRAGON　BALL
CE66279,其之七十八 大脱出!!,C87667,M543996,87.0,101.0,15.0,0.2492836676217765,False,False,週刊少年ジャンプ 1986年 表示号数28,C119459,週刊少年ジャンプ,1986-06-23,170.0,DRAGON　BALL
CE66295,其之七十七 光るブルーの眼,C87667,M543997,79.0,93.0,15.0,0.2316715542521994,False,False,週刊少年ジャンプ 1986年 表示号数27,C119459,週刊少年ジャンプ,1986-06-16,170.0,DRAGON　BALL
CE66313,其之七十六 お宝発見,C87667,M543998,111.0,125.0,15.0,0.3255131964809384,False,False,週刊少年ジャンプ 1986年 表示号数26,C119459,週刊少年ジャンプ,1986-06-09,170.0,DRAGON　BALL
CE66324,其之七十五 海賊港の伏兵,C87667,M543999,3.0,25.0,23.0,0.0087976539589442,True,True,週刊少年ジャンプ 1986年 表示号数25,C119459,週刊少年ジャンプ,1986-06-02,170.0,DRAGON　BALL
CE66344,其七十四 海賊たちの罠,C87667,M544000,119.0,133.0,15.0,0.3409742120343839,False,False,週刊少年ジャンプ 1986年 表示号数24,C119459,週刊少年ジャンプ,1986-05-26,170.0,DRAGON　BALL
CE66363,其之七十三 ブルー将軍の誤算,C87667,M544001,145.0,159.0,15.0,0.4227405247813411,False,False,週刊少年ジャンプ 1986年 表示号数23,C119459,週刊少年ジャンプ,1986-05-19,170.0,DRAGON　BALL
CE66377,其之七十ニ ブルー将軍 攻撃開始,C87667,M544002,113.0,127.0,15.0,0.3294460641399417,False,False,週刊少年ジャンプ 1986年 表示号数22,C119459,週刊少年ジャンプ,1986-05-12,170.0,DRAGON　BALL
CE66389,2週連続 DRAGON BALL 驚天動地シール 其之壱,C87667,M544003,3.0,4.0,2.0,0.0087463556851311,False,True,週刊少年ジャンプ 1986年 表示号数21,C119459,週刊少年ジャンプ,1986-05-05,170.0,DRAGON　BALL
CE66396,其之七十一 KAME HOUSE発見さる!!,C87667,M544003,145.0,159.0,15.0,0.4227405247813411,False,False,週刊少年ジャンプ 1986年 表示号数21,C119459,週刊少年ジャンプ,1986-05-05,170.0,DRAGON　BALL
CE66407,其之七十ブルマの大失敗!!,C87667,M544004,39.0,55.0,17.0,0.1137026239067055,True,False,週刊少年ジャンプ 1986年 表示号数20,C119459,週刊少年ジャンプ,1986-04-28,170.0,DRAGON　BALL
CE66428,其之六十九 ブルマと悟空part2,C87667,M544005,145.0,159.0,15.0,0.4227405247813411,False,False,週刊少年ジャンプ 1986年 表示号数19,C119459,週刊少年ジャンプ,1986-04-21,170.0,DRAGON　BALL
CE66441,其之六十八 西の都のブルマんち,C87667,M544006,83.0,97.0,15.0,0.2201591511936339,False,False,週刊少年ジャンプ 1986年 表示号数18,C119459,週刊少年ジャンプ,1986-04-14,180.0,DRAGON　BALL
CE66462,其之六十七 西へ,C87667,M544007,147.0,161.0,15.0,0.4260869565217391,False,False,週刊少年ジャンプ 1986年 表示号数17,C119459,週刊少年ジャンプ,1986-04-07,170.0,DRAGON　BALL
