acid,acname,asid,n_ae,first_date,last_date,actid,actname,wiki_size,gender
C16033,リルリルフェアリル ～妖精のドア～,C6581,86,2016-01-30,2016-12-24,ACT07986,矢部雅史,33807.0,male
C16033,リルリルフェアリル ～妖精のドア～,C6581,86,2016-01-30,2016-12-24,ACT04099,花守ゆみり,132424.0,female
C16033,リルリルフェアリル ～妖精のドア～,C6581,86,2016-01-30,2016-12-24,ACT08280,花江夏樹,243237.0,male
C16033,リルリルフェアリル ～妖精のドア～,C6581,86,2016-01-30,2016-12-24,ACT04424,豊口めぐみ,130318.0,female
C16033,リルリルフェアリル ～妖精のドア～,C6581,86,2016-01-30,2016-12-24,ACT08814,阿部敦,102953.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT05357,中井和哉,133543.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT00723,伊藤かな恵,131253.0,female
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT01012,加隈亜衣,160129.0,female
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT01289,坂本真綾,224185.0,female
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT06471,小山力也,183982.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT01824,小見川千明,79890.0,female
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT06901,平田広明,128743.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT07131,木島隆一,67371.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT07414,森岳志,12046.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT07452,楠大典,123764.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT07672,浅沼晋太郎,108394.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT08806,阪口大助,90336.0,male
C16034,GOD EATER [メテオライト編],C5988,4,2016-03-05,2016-03-26,ACT09016,麻生智久,49465.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT05378,中島ヨシキ,118935.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT00748,伊藤静,196877.0,female
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT05765,内田雄馬,168215.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT05805,前野智昭,244781.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT06171,増田俊樹,199555.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT06220,大塚明夫,328094.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT01438,大橋彩香,208017.0,female
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT06341,安原義人,88828.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT06500,小杉十郎太,122448.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT06594,小野賢章,152740.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT02258,悠木碧,292984.0,female
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT07211,東地宏樹,114095.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT07369,桐本拓哉,79761.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT07628,沢城千春,68680.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT04040,美山加恋,73927.0,female
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT08950,高橋広樹,168807.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT08990,鳥海浩輔,317207.0,male
C16037,エンドライド,C6582,24,2016-04-03,2016-09-25,ACT09014,麦人,133673.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT00507,中村千絵,39288.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT00596,久野美咲,92095.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT06220,大塚明夫,328094.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT06318,奈良徹,52412.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT06768,岩崎征実,32663.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT02204,弓場沙織,27921.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT02258,悠木碧,292984.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT02614,杉本ゆう,24755.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT07399,梶裕貴,300256.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT07469,樋浦勉,83865.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT03263,津川祝子,4030.0,female
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT07828,玉木雅士,18890.0,male
C16038,逆転裁判 その「真実」、異議あり!,C6583,24,2016-04-02,2016-09-24,ACT04921,高木礼子,23232.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT00775,佐々木未来,55617.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT06275,大畑伸太郎,31065.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT06313,太田哲治,22815.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT06340,安元洋貴,163705.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT06679,山本和臣,49510.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT02240,徳井青空,175376.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT02264,愛美,120062.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT07018,斉藤壮馬,258033.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT02331,斎賀みつき,120937.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT02632,村中知,54312.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT07201,村瀬歩,183509.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT07416,森嶋秀太,47431.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT03048,橘田いずみ,48783.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT04293,藤堂真衣,11401.0,female
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT08783,関俊彦,180371.0,male
C16039,フューチャーカード バディファイト DDD,C5766,39,2016-04-02,2016-12-24,ACT08818,陶山章央,35185.0,male
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT00063,あらいしずか,12782.0,female
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT06498,小手川拓也,4878.0,male
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT08198,粟津貴嗣,17367.0,male
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT04539,重松朋,11547.0,female
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT04770,雄賀多あや,3170.0,female
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT04788,雪深山福子,7877.0,female
C16041,ぼのぼの[新],C1491,38,2016-04-02,2016-12-24,ACT08973,高野慎平,4486.0,male
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT00424,上田麗奈,156086.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT05727,八代拓,128275.0,male
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT01438,大橋彩香,208017.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT01637,宮本侑芽,53757.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT01881,山口愛,23527.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT01999,岡田栄美,12602.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT06892,平川大輔,227941.0,male
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT02631,村上奈津実,27615.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT07256,松本健太,17888.0,male
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT03269,津田美波,121668.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT03566,田所あずさ,138510.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT03794,神田朱未,52834.0,female
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT08263,興津和幸,181733.0,male
C16042,アイカツ! スターズ,C5540,37,2016-04-07,2016-12-22,ACT04407,諸星すみれ,66477.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00248,ゆきのさつき,75898.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00370,三森すずこ,215793.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00385,三瓶由布子,102035.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00653,井上麻里奈,224931.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00748,伊藤静,196877.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT00924,内山夕実,115965.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT06577,小西克幸,226715.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT06633,山口勝平,171251.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT07018,斉藤壮馬,258033.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT07141,木村良平,187002.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT02641,村川梨衣,291594.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT07204,村田太志,50969.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT07244,松岡禎丞,356962.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT07341,柿原徹也,209963.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT03048,橘田いずみ,48783.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT03514,生天目仁美,104701.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT03713,石上静香,79417.0,female
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT08027,石川界人,286942.0,male
C16043,境界の RINNE [第2期],C5983,34,2016-04-09,2016-09-24,ACT08046,石田彰,280140.0,male
C16044,CoCO ＆ NiCO ココ と ニコ,C6588,39,2016-04-09,2016-12-31,ACT02621,杉田菜摘,3034.0,female
C16044,CoCO ＆ NiCO ココ と ニコ,C6588,39,2016-04-09,2016-12-31,ACT03912,竹達彩奈,240882.0,female
C16045,ひとくち どうわ,C6590,8,2016-04-09,2016-10-22,ACT03708,矢野陽子,7018.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT00836,佐藤晴香,2016.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT01024,北原美和,2644.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT01317,堀絢子,35247.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT01506,天神林ともみ,5838.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT06488,小川一樹,6205.0,male
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT02370,日向ゆきこ,4304.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT07321,柳沢栄治,26866.0,male
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT03322,深田愛衣,25539.0,female
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT07981,矢嶋友和,6290.0,male
C16046,忍者 ハットリくん [インド版][第3期],C5601,52,2016-04-12,2016-10-11,ACT08231,緒方賢一,138375.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT01312,堀江由衣,298079.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT06424,宮野真守,302282.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT01719,小島幸子,56836.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT02115,工藤晴香,35383.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT02264,愛美,120062.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT02352,新田恵海,156686.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT07326,柳田淳一,56922.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT02860,桑島法子,154671.0,female
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT07458,榎木淳弥,119011.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT07620,池田秀一,128079.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT07681,浜添伸也,38378.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT07997,石井マーク,32696.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT08046,石田彰,280140.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT08136,立木文彦,158111.0,male
C16048,CARDFIGHT!! ヴァンガードG ストライドゲート編,C4517,24,2016-04-17,2016-09-25,ACT08770,長谷川芳明,27073.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT00299,ミルノ純,14064.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT00370,三森すずこ,215793.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT05349,下野紘,300418.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT00596,久野美咲,92095.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT00948,冨岡美沙子,26983.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT05820,加藤将之,35533.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT01007,加藤英美里,153922.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT01260,國立幸,27045.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT06052,園部啓一,47266.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT06196,多田野曜平,86958.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT06633,山口勝平,171251.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT06780,岩瀬周平,11918.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT07007,拝真之介,38031.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT07681,浜添伸也,38378.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT03680,真堂圭,69451.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT03899,竹内順子,77511.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT04110,花村怜美,14014.0,female
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT08634,野上翔,69599.0,male
C16049,カミワザ ワンダ,C6592,35,2016-04-23,2016-12-24,ACT04607,金田アキ,28711.0,female
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT05308,三浦祥朗,41681.0,male
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT05543,今村直樹,21229.0,male
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT02086,川名真知子,9965.0,female
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT02311,斉木美帆,8607.0,female
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT08737,銀河万丈,139691.0,male
C16050,ダイ・バスター トーテム徹底調査SP,C3031,1,2016-04-30,2016-04-30,ACT08911,高塚正也,40113.0,male
C16052,ネコこのゴロ,C6594,30,2016-06-09,2016-12-29,ACT06221,大塚智則,14652.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT05334,上田燿司,83983.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT01289,坂本真綾,224185.0,female
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT06118,堀内賢雄,210229.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT01400,大地葉,83129.0,female
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT06424,宮野真守,302282.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT06791,岸尾だいすけ,185571.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT07175,杉田智和,330195.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT02632,村中知,54312.0,female
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT07201,村瀬歩,183509.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT07399,梶裕貴,300256.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT07515,櫻井孝宏,325313.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT07684,浜田賢二,102077.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT03425,潘めぐみ,136450.0,female
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT08153,竹本英史,76823.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT08737,銀河万丈,139691.0,male
C16054,オシリスの天秤 2,C6119,11,2016-04-22,2016-07-01,ACT09026,黒田崇矢,89353.0,male
C16055,もじもじおばけ おぎゃく,C6591,3,2016-06-25,2016-09-10,ACT04269,藤井ゆきよ,83700.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT00718,伊波杏樹,47899.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT00723,伊藤かな恵,131253.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT00835,佐藤日向,61609.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT01702,小宮有紗,58002.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT01761,小林愛香,45530.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT02321,斉藤朱夏,63689.0,female
C16056,ラブライブ! サンシャイン!! School idol project,C3713,14,2016-06-26,2016-09-24,ACT02750,松田利冴,41537.0,female
