マンガ作品名,掲載位置,ceid,date
こちら葛飾区亀有公園前派出所,0.608421052631579,CE46240,2007-05-28
こちら葛飾区亀有公園前派出所,0.7305263157894737,CE46221,2007-06-04
こちら葛飾区亀有公園前派出所,0.8029978586723768,CE46202,2007-06-11
こちら葛飾区亀有公園前派出所,0.5488069414316703,CE46175,2007-06-18
こちら葛飾区亀有公園前派出所,0.3802197802197802,CE46151,2007-06-25
こちら葛飾区亀有公園前派出所,0.6035634743875279,CE46135,2007-07-02
こちら葛飾区亀有公園前派出所,0.6180698151950719,CE46113,2007-07-09
こちら葛飾区亀有公園前派出所,0.614190687361419,CE46092,2007-07-16
こちら葛飾区亀有公園前派出所,0.6878850102669405,CE46074,2007-07-23
こちら葛飾区亀有公園前派出所,0.7693920335429769,CE46055,2007-07-30
こちら葛飾区亀有公園前派出所,0.6860215053763441,CE46032,2007-08-06
こちら葛飾区亀有公園前派出所,0.7192622950819673,CE46012,2007-08-13
こちら葛飾区亀有公園前派出所,0.292817679558011,CE45981,2007-08-20
こちら葛飾区亀有公園前派出所,0.6288659793814433,CE45965,2007-09-03
こちら葛飾区亀有公園前派出所,0.5694164989939637,CE45942,2007-09-10
こちら葛飾区亀有公園前派出所,0.4884696016771488,CE45918,2007-09-17
こちら葛飾区亀有公園前派出所,0.5317286652078774,CE45900,2007-09-24
こちら葛飾区亀有公園前派出所,0.7330415754923414,CE45884,2007-10-01
こちら葛飾区亀有公園前派出所,0.6135371179039302,CE45862,2007-10-08
こちら葛飾区亀有公園前派出所,0.6617647058823529,CE45844,2007-10-15
こちら葛飾区亀有公園前派出所,0.4432989690721649,CE45818,2007-10-22
こちら葛飾区亀有公園前派出所,0.7538461538461538,CE45780,2007-11-05
こちら葛飾区亀有公園前派出所,0.5246252676659529,CE47694,2005-12-12
こちら葛飾区亀有公園前派出所,0.7121212121212122,CE47716,2005-12-05
こちら葛飾区亀有公園前派出所,0.588865096359743,CE47733,2005-11-28
こちら葛飾区亀有公園前派出所,0.7714285714285715,CE49531,2004-02-02
こちら葛飾区亀有公園前派出所,0.7527593818984547,CE49512,2004-02-09
こちら葛飾区亀有公園前派出所,0.8786516853932584,CE49495,2004-02-16
こちら葛飾区亀有公園前派出所,0.7777777777777778,CE49473,2004-02-23
こちら葛飾区亀有公園前派出所,0.7190775681341719,CE49452,2004-03-01
こちら葛飾区亀有公園前派出所,0.656441717791411,CE49429,2004-03-08
こちら葛飾区亀有公園前派出所,0.7416481069042317,CE49411,2004-03-15
こちら葛飾区亀有公園前派出所,0.7654584221748401,CE49391,2004-03-22
こちら葛飾区亀有公園前派出所,0.8266384778012685,CE49374,2004-03-29
こちら葛飾区亀有公園前派出所,0.6632443531827515,CE49349,2004-04-05
こちら葛飾区亀有公園前派出所,0.0072289156626506,CE49318,2004-04-12
こちら葛飾区亀有公園前派出所,0.7788235294117647,CE49312,2004-04-19
こちら葛飾区亀有公園前派出所,0.8159806295399515,CE49293,2004-04-26
こちら葛飾区亀有公園前派出所,0.9079903147699758,CE49276,2004-05-03
こちら葛飾区亀有公園前派出所,0.6738703339882122,CE49249,2004-05-10
こちら葛飾区亀有公園前派出所,0.6747252747252748,CE49228,2004-05-24
こちら葛飾区亀有公園前派出所,0.6585365853658537,CE49209,2004-05-31
こちら葛飾区亀有公園前派出所,0.7580993520518359,CE49192,2004-06-07
こちら葛飾区亀有公園前派出所,0.5157894736842106,CE49166,2004-06-14
こちら葛飾区亀有公園前派出所,0.7970401691331924,CE49153,2004-06-21
こちら葛飾区亀有公園前派出所,0.8458244111349036,CE49135,2004-06-28
こちら葛飾区亀有公園前派出所,0.8285714285714286,CE49115,2004-07-05
こちら葛飾区亀有公園前派出所,0.755011135857461,CE49093,2004-07-12
こちら葛飾区亀有公園前派出所,0.6367614879649891,CE49071,2004-07-19
こちら葛飾区亀有公園前派出所,0.8678815489749431,CE49056,2004-07-26
こちら葛飾区亀有公園前派出所,0.7006237006237006,CE49033,2004-08-02
こちら葛飾区亀有公園前派出所,0.6602972399150743,CE49011,2004-08-09
こちら葛飾区亀有公園前派出所,0.5209580838323353,CE49545,2004-01-23
こちら葛飾区亀有公園前派出所,0.4285714285714285,CE48986,2004-08-16
こちら葛飾区亀有公園前派出所,0.8081023454157783,CE49590,2004-01-16
こちら葛飾区亀有公園前派出所,0.7728285077951003,CE49627,2004-01-08
こちら葛飾区亀有公園前派出所,0.6971046770601337,CE50167,2003-06-02
こちら葛飾区亀有公園前派出所,0.7787418655097614,CE50150,2003-06-09
こちら葛飾区亀有公園前派出所,0.6080178173719376,CE50127,2003-06-23
こちら葛飾区亀有公園前派出所,0.5640449438202247,CE50107,2003-06-30
こちら葛飾区亀有公園前派出所,0.767337807606264,CE50093,2003-07-07
こちら葛飾区亀有公園前派出所,0.7591397849462366,CE50074,2003-07-14
こちら葛飾区亀有公園前派出所,0.6873661670235546,CE50052,2003-07-21
こちら葛飾区亀有公園前派出所,0.6772823779193206,CE50034,2003-07-28
こちら葛飾区亀有公園前派出所,0.7505567928730512,CE50015,2003-08-04
こちら葛飾区亀有公園前派出所,0.7192224622030238,CE49995,2003-08-11
こちら葛飾区亀有公園前派出所,0.7461706783369803,CE49975,2003-08-18
こちら葛飾区亀有公園前派出所,0.4557235421166307,CE49949,2003-08-25
こちら葛飾区亀有公園前派出所,0.70917225950783,CE49915,2003-09-08
こちら葛飾区亀有公園前派出所,0.7827050997782705,CE49898,2003-09-15
こちら葛飾区亀有公園前派出所,0.7807606263982103,CE49880,2003-09-22
こちら葛飾区亀有公園前派出所,0.821826280623608,CE49862,2003-09-29
こちら葛飾区亀有公園前派出所,0.5348837209302325,CE49836,2003-10-06
こちら葛飾区亀有公園前派出所,0.748314606741573,CE49822,2003-10-13
こちら葛飾区亀有公園前派出所,0.721627408993576,CE49802,2003-10-20
こちら葛飾区亀有公園前派出所,0.7046979865771812,CE49782,2003-10-27
こちら葛飾区亀有公園前派出所,0.721627408993576,CE49763,2003-11-03
こちら葛飾区亀有公園前派出所,0.7687074829931972,CE49745,2003-11-10
こちら葛飾区亀有公園前派出所,0.7738359201773836,CE49725,2003-11-17
こちら葛飾区亀有公園前派出所,0.7136659436008677,CE49703,2003-11-24
こちら葛飾区亀有公園前派出所,0.703125,CE49683,2003-12-01
こちら葛飾区亀有公園前派出所,0.7505285412262156,CE49665,2003-12-08
こちら葛飾区亀有公園前派出所,0.2156862745098039,CE49634,2004-01-01
こちら葛飾区亀有公園前派出所,0.7995735607675906,CE49609,2004-01-15
こちら葛飾区亀有公園前派出所,0.8101545253863135,CE55178,1998-04-06
こちら葛飾区亀有公園前派出所,0.7513134851138353,CE48973,2004-08-23
こちら葛飾区亀有公園前派出所,0.7161290322580646,CE48931,2004-09-13
こちら葛飾区亀有公園前派出所,0.7535353535353535,CE48300,2005-05-09
こちら葛飾区亀有公園前派出所,0.7728285077951003,CE48280,2005-05-23
こちら葛飾区亀有公園前派出所,0.7306843267108167,CE48261,2005-05-30
こちら葛飾区亀有公園前派出所,0.6997971602434077,CE48241,2005-06-06
こちら葛飾区亀有公園前派出所,0.7696969696969697,CE48221,2005-06-13
こちら葛飾区亀有公園前派出所,0.8785249457700651,CE48203,2005-06-20
こちら葛飾区亀有公園前派出所,0.7130620985010707,CE48179,2005-06-27
こちら葛飾区亀有公園前派出所,0.8769230769230769,CE48161,2005-07-04
こちら葛飾区亀有公園前派出所,0.8373626373626374,CE48139,2005-07-11
こちら葛飾区亀有公園前派出所,0.8747390396659708,CE48119,2005-07-18
こちら葛飾区亀有公園前派出所,0.7306843267108167,CE48096,2005-07-25
こちら葛飾区亀有公園前派出所,0.8056155507559395,CE48077,2005-08-01
こちら葛飾区亀有公園前派出所,0.7737373737373737,CE48055,2005-08-08
こちら葛飾区亀有公園前派出所,0.7525773195876289,CE48032,2005-08-15
こちら葛飾区亀有公園前派出所,0.8133333333333334,CE48012,2005-08-22
こちら葛飾区亀有公園前派出所,0.6344969199178645,CE47987,2005-09-05
こちら葛飾区亀有公園前派出所,0.8741865509761388,CE47971,2005-09-12
こちら葛飾区亀有公園前派出所,0.7987679671457906,CE47948,2005-09-19
こちら葛飾区亀有公園前派出所,0.6659959758551308,CE47922,2005-09-26
こちら葛飾区亀有公園前派出所,0.8545454545454545,CE47905,2005-10-03
こちら葛飾区亀有公園前派出所,0.3579175704989154,CE47873,2005-10-10
こちら葛飾区亀有公園前派出所,0.790356394129979,CE47861,2005-10-17
こちら葛飾区亀有公園前派出所,0.8251599147121536,CE47842,2005-10-24
こちら葛飾区亀有公園前派出所,0.7801268498942917,CE47821,2005-10-31
こちら葛飾区亀有公園前派出所,0.6339869281045751,CE47795,2005-11-07
こちら葛飾区亀有公園前派出所,0.5767543859649122,CE47772,2005-11-14
こちら葛飾区亀有公園前派出所,0.6460554371002132,CE47754,2005-11-21
こちら葛飾区亀有公園前派出所,0.6525612472160356,CE48318,2005-05-02
こちら葛飾区亀有公園前派出所,0.6288659793814433,CE48949,2004-09-06
こちら葛飾区亀有公園前派出所,0.8097251585623678,CE48341,2005-04-25
こちら葛飾区亀有公園前派出所,0.6497797356828194,CE48377,2005-04-11
こちら葛飾区亀有公園前派出所,0.7037037037037037,CE48910,2004-09-20
こちら葛飾区亀有公園前派出所,0.7978021978021979,CE48893,2004-09-27
こちら葛飾区亀有公園前派出所,0.7787418655097614,CE48875,2004-10-04
こちら葛飾区亀有公園前派出所,0.8403547671840355,CE48857,2004-10-11
こちら葛飾区亀有公園前派出所,0.789010989010989,CE48836,2004-10-18
こちら葛飾区亀有公園前派出所,0.8088235294117647,CE48818,2004-10-25
こちら葛飾区亀有公園前派出所,0.6940133037694013,CE48798,2004-11-01
こちら葛飾区亀有公園前派出所,0.7054945054945055,CE48779,2004-11-08
こちら葛飾区亀有公園前派出所,0.7571743929359823,CE48761,2004-11-15
こちら葛飾区亀有公園前派出所,0.6600441501103753,CE48742,2004-11-22
こちら葛飾区亀有公園前派出所,0.6688741721854304,CE48724,2004-11-29
こちら葛飾区亀有公園前派出所,0.7142857142857143,CE48706,2004-12-06
こちら葛飾区亀有公園前派出所,0.7748344370860927,CE48689,2004-12-13
こちら葛飾区亀有公園前派出所,0.7262693156732892,CE48670,2005-01-01
こちら葛飾区亀有公園前派出所,0.6340956340956341,CE48650,2005-01-08
こちら葛飾区亀有公園前派出所,0.8511066398390342,CE48618,2005-01-13
こちら葛飾区亀有公園前派出所,0.7737373737373737,CE48596,2005-01-22
こちら葛飾区亀有公園前派出所,0.4211663066954643,CE48567,2005-01-31
こちら葛飾区亀有公園前派出所,0.5704989154013015,CE48549,2005-02-07
こちら葛飾区亀有公園前派出所,0.6204690831556503,CE48531,2005-02-14
こちら葛飾区亀有公園前派出所,0.582089552238806,CE48510,2005-02-21
こちら葛飾区亀有公園前派出所,0.7836644591611479,CE48494,2005-02-28
こちら葛飾区亀有公園前派出所,0.6702355460385439,CE48472,2005-03-07
こちら葛飾区亀有公園前派出所,0.0236559139784946,CE48441,2005-03-14
こちら葛飾区亀有公園前派出所,0.8669623059866962,CE48438,2005-03-21
こちら葛飾区亀有公園前派出所,0.6291390728476821,CE48416,2005-03-28
こちら葛飾区亀有公園前派出所,0.8056155507559395,CE48399,2005-04-04
こちら葛飾区亀有公園前派出所,0.6383442265795207,CE48358,2005-04-18
こちら葛飾区亀有公園前派出所,0.6312056737588653,CE55194,1998-03-30
こちら葛飾区亀有公園前派出所,0.4092140921409214,CE64685,1988-05-23
こちら葛飾区亀有公園前派出所,0.8032786885245902,CE55217,1998-03-23
こちら葛飾区亀有公園前派出所,0.6449438202247191,CE56500,1996-11-04
こちら葛飾区亀有公園前派出所,0.5201698513800425,CE56519,1996-10-28
こちら葛飾区亀有公園前派出所,0.7266187050359713,CE56543,1996-10-21
こちら葛飾区亀有公園前派出所,0.5851851851851851,CE56559,1996-10-14
こちら葛飾区亀有公園前派出所,0.5390781563126252,CE56577,1996-10-07
こちら葛飾区亀有公園前派出所,0.5982339955849889,CE58297,1995-01-08
こちら葛飾区亀有公園前派出所,0.5906183368869936,CE56597,1996-09-30
こちら葛飾区亀有公園前派出所,0.3144208037825059,CE56612,1996-09-23
こちら葛飾区亀有公園前派出所,0.6473317865429234,CE56636,1996-09-16
こちら葛飾区亀有公園前派出所,0.5402298850574713,CE56654,1996-09-09
こちら葛飾区亀有公園前派出所,0.4824016563146998,CE56673,1996-08-26
こちら葛飾区亀有公園前派出所,0.5753715498938429,CE56696,1996-08-19
こちら葛飾区亀有公園前派出所,0.5565031982942431,CE56717,1996-08-12
こちら葛飾区亀有公園前派出所,0.6338028169014085,CE58275,1995-01-10
こちら葛飾区亀有公園前派出所,0.0337972166998011,CE56728,1996-08-05
こちら葛飾区亀有公園前派出所,0.3842696629213483,CE56756,1996-07-29
こちら葛飾区亀有公園前派出所,0.5595959595959596,CE56779,1996-07-22
こちら葛飾区亀有公園前派出所,0.4431554524361949,CE56798,1996-07-15
こちら葛飾区亀有公園前派出所,0.4823529411764706,CE56818,1996-07-08
こちら葛飾区亀有公園前派出所,0.0349075975359342,CE56830,1996-07-01
こちら葛飾区亀有公園前派出所,0.3645621181262729,CE56856,1996-06-24
こちら葛飾区亀有公園前派出所,0.1188811188811188,CE56873,1996-06-17
こちら葛飾区亀有公園前派出所,0.3967517401392111,CE56899,1996-06-10
こちら葛飾区亀有公園前派出所,0.4292343387470997,CE56939,1996-05-27
こちら葛飾区亀有公園前派出所,0.4334038054968288,CE56959,1996-05-13
こちら葛飾区亀有公園前派出所,0.7321814254859611,CE56985,1996-05-06
こちら葛飾区亀有公園前派出所,0.3171912832929782,CE56997,1996-04-29
こちら葛飾区亀有公園前派出所,0.7211328976034859,CE58321,1995-01-01
こちら葛飾区亀有公園前派出所,0.2883435582822086,CE58245,1995-01-17
こちら葛飾区亀有公園前派出所,0.5571776155717761,CE56479,1996-11-11
こちら葛飾区亀有公園前派出所,0.513126491646778,CE56437,1996-11-25
こちら葛飾区亀有公園前派出所,0.3829321663019693,CE55973,1997-05-26
こちら葛飾区亀有公園前派出所,0.6699410609037328,CE56004,1997-05-12
こちら葛飾区亀有公園前派出所,0.6571428571428571,CE56025,1997-05-05
こちら葛飾区亀有公園前派出所,0.7539863325740319,CE58386,1994-11-28
こちら葛飾区亀有公園前派出所,0.5194508009153318,CE56042,1997-04-28
こちら葛飾区亀有公園前派出所,0.7639198218262806,CE56067,1997-04-21
こちら葛飾区亀有公園前派出所,0.7559912854030502,CE56086,1997-04-14
こちら葛飾区亀有公園前派出所,0.8747300215982722,CE56109,1997-04-07
こちら葛飾区亀有公園前派出所,0.8431372549019608,CE56128,1997-03-31
こちら葛飾区亀有公園前派出所,0.494553376906318,CE56141,1997-03-24
こちら葛飾区亀有公園前派出所,0.5061728395061729,CE56160,1997-03-17
こちら葛飾区亀有公園前派出所,0.902676399026764,CE56187,1997-03-10
こちら葛飾区亀有公園前派出所,0.4900221729490022,CE56197,1997-03-03
こちら葛飾区亀有公園前派出所,0.7960954446854663,CE56225,1997-02-24
こちら葛飾区亀有公園前派出所,0.7090069284064665,CE56242,1997-02-17
こちら葛飾区亀有公園前派出所,0.6817102137767221,CE56259,1997-02-10
こちら葛飾区亀有公園前派出所,0.6027088036117382,CE58362,1994-12-05
こちら葛飾区亀有公園前派出所,0.7593984962406015,CE56280,1997-02-03
こちら葛飾区亀有公園前派出所,0.6404494382022472,CE56297,1997-01-29
こちら葛飾区亀有公園前派出所,0.3887814313346228,CE56313,1997-01-16
こちら葛飾区亀有公園前派出所,0.5184466019417475,CE56338,1997-01-10
こちら葛飾区亀有公園前派出所,0.6115107913669064,CE58340,1994-12-12
こちら葛飾区亀有公園前派出所,0.4596949891067538,CE56356,1997-01-08
こちら葛飾区亀有公園前派出所,0.6225596529284165,CE56379,1997-01-01
こちら葛飾区亀有公園前派出所,0.042316258351893,CE56387,1996-12-09
こちら葛飾区亀有公園前派出所,0.3630289532293986,CE56393,1996-12-09
こちら葛飾区亀有公園前派出所,0.5130023640661938,CE56418,1996-12-02
こちら葛飾区亀有公園前派出所,0.4311512415349887,CE56455,1996-11-18
こちら葛飾区亀有公園前派出所,0.0201342281879194,CE58394,1994-11-21
こちら葛飾区亀有公園前派出所,0.7123595505617978,CE57023,1996-04-22
こちら葛飾区亀有公園前派出所,0.4988913525498891,CE58226,1995-01-30
こちら葛飾区亀有公園前派出所,0.6951501154734411,CE58049,1995-04-03
こちら葛飾区亀有公園前派出所,0.7594654788418709,CE57515,1995-10-16
こちら葛飾区亀有公園前派出所,0.7886977886977887,CE57535,1995-10-09
こちら葛飾区亀有公園前派出所,0.1408775981524249,CE58017,1995-04-10
こちら葛飾区亀有公園前派出所,0.4521158129175947,CE57999,1995-04-17
こちら葛飾区亀有公園前派出所,0.5913978494623656,CE57550,1995-10-02
こちら葛飾区亀有公園前派出所,0.2391799544419134,CE57975,1995-04-24
こちら葛飾区亀有公園前派出所,0.7539863325740319,CE57574,1995-09-25
こちら葛飾区亀有公園前派出所,0.5282555282555282,CE57589,1995-09-18
こちら葛飾区亀有公園前派出所,0.2278177458033573,CE57956,1995-05-01
こちら葛飾区亀有公園前派出所,0.6807980049875312,CE57611,1995-09-11
こちら葛飾区亀有公園前派出所,0.3136842105263158,CE57936,1995-05-08
こちら葛飾区亀有公園前派出所,0.2923076923076923,CE57622,1995-09-04
こちら葛飾区亀有公園前派出所,0.3614190687361419,CE57916,1995-05-22
こちら葛飾区亀有公園前派出所,0.4784394250513347,CE57647,1995-08-21
こちら葛飾区亀有公園前派出所,0.3290870488322717,CE57665,1995-08-14
こちら葛飾区亀有公園前派出所,0.2980972515856236,CE57894,1995-05-29
こちら葛飾区亀有公園前派出所,0.6344086021505376,CE57693,1995-08-07
こちら葛飾区亀有公園前派出所,0.3860911270983213,CE57876,1995-06-05
こちら葛飾区亀有公園前派出所,0.4817204301075269,CE57712,1995-07-31
こちら葛飾区亀有公園前派出所,0.8022988505747126,CE57864,1995-06-12
こちら葛飾区亀有公園前派出所,0.7097505668934241,CE57841,1995-06-19
こちら葛飾区亀有公園前派出所,0.7230769230769231,CE57737,1995-07-24
こちら葛飾区亀有公園前派出所,0.5157894736842106,CE57752,1995-07-17
こちら葛飾区亀有公園前派出所,0.2659340659340659,CE57810,1995-06-26
こちら葛飾区亀有公園前派出所,0.8022988505747126,CE57800,1995-07-03
こちら葛飾区亀有公園前派出所,0.513126491646778,CE57773,1995-07-10
こちら葛飾区亀有公園前派出所,0.0221130221130221,CE58056,1995-03-27
こちら葛飾区亀有公園前派出所,0.592326139088729,CE57041,1996-04-15
こちら葛飾区亀有公園前派出所,0.6926713947990544,CE57494,1995-10-23
こちら葛飾区亀有公園前派出所,0.7458823529411764,CE57456,1995-11-06
こちら葛飾区亀有公園前派出所,0.5536105032822757,CE57059,1996-04-08
こちら葛飾区亀有公園前派出所,0.4103194103194103,CE57077,1996-04-01
こちら葛飾区亀有公園前派出所,0.5583126550868487,CE58206,1995-02-06
こちら葛飾区亀有公園前派出所,0.6895787139689579,CE57103,1996-03-25
こちら葛飾区亀有公園前派出所,0.6643026004728132,CE57123,1996-03-18
こちら葛飾区亀有公園前派出所,0.7422434367541766,CE57145,1996-03-11
こちら葛飾区亀有公園前派出所,0.4919908466819222,CE57159,1996-03-04
こちら葛飾区亀有公園前派出所,0.539568345323741,CE58186,1995-02-13
こちら葛飾区亀有公園前派出所,0.5032397408207343,CE57179,1996-02-26
こちら葛飾区亀有公園前派出所,0.5347721822541966,CE57200,1996-02-19
こちら葛飾区亀有公園前派出所,0.5586206896551724,CE57220,1996-02-12
こちら葛飾区亀有公園前派出所,0.3144208037825059,CE58161,1995-02-20
こちら葛飾区亀有公園前派出所,0.6597701149425287,CE57242,1996-02-05
こちら葛飾区亀有公園前派出所,0.0510948905109489,CE57250,1996-01-29
こちら葛飾区亀有公園前派出所,0.6375266524520256,CE57280,1996-01-16
こちら葛飾区亀有公園前派出所,0.6326530612244898,CE58148,1995-02-27
こちら葛飾区亀有公園前派出所,0.6817204301075269,CE57300,1996-01-10
こちら葛飾区亀有公園前派出所,0.2576832151300236,CE57311,1996-01-08
こちら葛飾区亀有公園前派出所,0.5766738660907127,CE57338,1996-01-01
こちら葛飾区亀有公園前派出所,0.5639097744360902,CE58126,1995-03-06
こちら葛飾区亀有公園前派出所,0.7070938215102975,CE57361,1995-12-11
こちら葛飾区亀有公園前派出所,0.482837528604119,CE57375,1995-12-04
こちら葛飾区亀有公園前派出所,0.3746898263027295,CE57392,1995-11-27
こちら葛飾区亀有公園前派出所,0.4152334152334152,CE58103,1995-03-13
こちら葛飾区亀有公園前派出所,0.0329113924050632,CE57405,1995-11-20
こちら葛飾区亀有公園前派出所,0.5545243619489559,CE57433,1995-11-13
こちら葛飾区亀有公園前派出所,0.4693877551020408,CE58084,1995-03-20
こちら葛飾区亀有公園前派出所,0.3808463251670378,CE57468,1995-10-30
こちら葛飾区亀有公園前派出所,0.6292906178489702,CE55957,1997-06-02
こちら葛飾区亀有公園前派出所,0.5266821345707656,CE56921,1996-06-03
こちら葛飾区亀有公園前派出所,0.4335839598997493,CE58584,1994-09-19
こちら葛飾区亀有公園前派出所,0.6541019955654102,CE55647,1997-09-29
こちら葛飾区亀有公園前派出所,0.5789473684210527,CE58510,1994-10-17
こちら葛飾区亀有公園前派出所,0.6926713947990544,CE55766,1997-08-11
こちら葛飾区亀有公園前派出所,0.0331125827814569,CE55408,1998-01-08
こちら葛飾区亀有公園前派出所,0.5669099756690997,CE55744,1997-08-18
こちら葛飾区亀有公園前派出所,0.2879818594104308,CE58522,1994-10-10
こちら葛飾区亀有公園前派出所,0.7742663656884876,CE55478,1997-12-01
こちら葛飾区亀有公園前派出所,0.7732426303854876,CE58493,1994-10-24
こちら葛飾区亀有公園前派出所,0.5581854043392505,CE55723,1997-08-25
こちら葛飾区亀有公園前派出所,0.697841726618705,CE58428,1994-11-14
こちら葛飾区亀有公園前派出所,0.6867469879518072,CE55590,1997-10-20
こちら葛飾区亀有公園前派出所,0.4328358208955223,CE55701,1997-09-08
こちら葛飾区亀有公園前派出所,0.4988713318284424,CE55549,1997-11-03
こちら葛飾区亀有公園前派出所,0.7516930022573364,CE55687,1997-09-15
こちら葛飾区亀有公園前派出所,0.4869976359338061,CE58565,1994-09-26
こちら葛飾区亀有公園前派出所,0.8014184397163121,CE55253,1998-03-09
こちら葛飾区亀有公園前派出所,0.6909492273730684,CE55667,1997-09-22
こちら葛飾区亀有公園前派出所,0.6992840095465394,CE55339,1998-02-02
こちら葛飾区亀有公園前派出所,0.5477855477855478,CE55437,1998-01-01
こちら葛飾区亀有公園前派出所,0.5099502487562189,CE58467,1994-10-31
こちら葛飾区亀有公園前派出所,0.4919908466819222,CE55568,1997-10-27
こちら葛飾区亀有公園前派出所,0.7155756207674944,CE55939,1997-06-09
こちら葛飾区亀有公園前派出所,0.2482269503546099,CE58440,1994-11-07
こちら葛飾区亀有公園前派出所,0.6045977011494252,CE55357,1998-01-31
こちら葛飾区亀有公園前派出所,0.4684095860566449,CE55780,1997-08-04
こちら葛飾区亀有公園前派出所,0.7772397094430993,CE55921,1997-06-16
こちら葛飾区亀有公園前派出所,0.7321428571428571,CE55379,1998-01-26
こちら葛飾区亀有公園前派出所,0.4650602409638554,CE58546,1994-10-03
こちら葛飾区亀有公園前派出所,0.7231503579952268,CE55902,1997-06-23
こちら葛飾区亀有公園前派出所,0.7231503579952268,CE55304,1998-02-16
こちら葛飾区亀有公園前派出所,0.4962216624685138,CE58604,1994-09-12
こちら葛飾区亀有公園前派出所,0.3204819277108434,CE55875,1997-06-30
こちら葛飾区亀有公園前派出所,0.3758241758241758,CE55856,1997-07-07
こちら葛飾区亀有公園前派出所,0.3304157549234136,CE55621,1997-10-06
こちら葛飾区亀有公園前派出所,0.8568019093078759,CE55237,1998-03-16
こちら葛飾区亀有公園前派出所,0.5743879472693032,CE55398,1998-01-15
こちら葛飾区亀有公園前派出所,0.7481840193704601,CE55287,1998-02-23
こちら葛飾区亀有公園前派出所,0.6586433260393874,CE55608,1997-10-13
こちら葛飾区亀有公園前派出所,0.7136465324384788,CE55269,1998-03-02
こちら葛飾区亀有公園前派出所,0.3812636165577342,CE55527,1997-11-10
こちら葛飾区亀有公園前派出所,0.5184381778741866,CE55819,1997-07-21
こちら葛飾区亀有公園前派出所,0.7810526315789473,CE55460,1997-12-08
こちら葛飾区亀有公園前派出所,0.6737588652482269,CE55804,1997-07-28
こちら葛飾区亀有公園前派出所,0.76,CE55496,1997-11-24
こちら葛飾区亀有公園前派出所,0.8210290827740492,CE55323,1998-02-09
こちら葛飾区亀有公園前派出所,0.1934731934731934,CE55833,1997-07-14
こちら葛飾区亀有公園前派出所,0.5697940503432495,CE55512,1997-11-17
ジョジョの奇妙な冒険,0.0230179028132992,CE63996,1989-01-29
ジョジョの奇妙な冒険,0.0071942446043165,CE59769,1993-06-28
ジョジョの奇妙な冒険,0.8092909535452323,CE61884,1991-03-18
ジョジョの奇妙な冒険,0.7246753246753247,CE63990,1989-02-06
ジョジョの奇妙な冒険,0.2650334075723831,CE57996,1995-04-17
ジョジョの奇妙な冒険,0.8022988505747126,CE64031,1989-01-22
ジョジョの奇妙な冒険,0.6206088992974239,CE59799,1993-06-21
ジョジョの奇妙な冒険,0.7026378896882494,CE64049,1989-01-15
ジョジョの奇妙な冒険,0.4222222222222222,CE64062,1989-01-07
ジョジョの奇妙な冒険,0.387012987012987,CE64081,1988-12-12
ジョジョの奇妙な冒険,0.8419864559819413,CE59822,1993-06-14
ジョジョの奇妙な冒険,0.6,CE64103,1988-12-05
ジョジョの奇妙な冒険,0.4613466334164589,CE59832,1993-06-07
ジョジョの奇妙な冒険,0.5844155844155844,CE64123,1988-11-28
ジョジョの奇妙な冒険,0.5580865603644647,CE57981,1995-04-24
ジョジョの奇妙な冒険,0.4835443037974684,CE64140,1988-11-21
ジョジョの奇妙な冒険,0.9079903147699758,CE61867,1991-03-25
ジョジョの奇妙な冒険,0.5506493506493506,CE64162,1988-11-14
ジョジョの奇妙な冒険,0.0068649885583524,CE58717,1994-07-25
ジョジョの奇妙な冒険,0.6567505720823799,CE59762,1993-07-05
ジョジョの奇妙な冒険,0.580046403712297,CE62547,1990-07-16
ジョジョの奇妙な冒険,0.7249417249417249,CE61901,1991-03-11
ジョジョの奇妙な冒険,0.7940503432494279,CE59668,1993-08-09
ジョジョの奇妙な冒険,0.7398568019093079,CE63777,1989-04-24
ジョジョの奇妙な冒険,0.7897310513447433,CE61941,1991-02-25
ジョジョの奇妙な冒険,0.3458823529411765,CE63750,1989-05-01
ジョジョの奇妙な冒険,0.7937649880095923,CE59648,1993-08-16
ジョジョの奇妙な冒険,0.6784869976359338,CE63736,1989-05-08
ジョジョの奇妙な冒険,0.86892177589852,CE58755,1994-07-18
ジョジョの奇妙な冒険,0.7518072289156627,CE58552,1994-10-03
ジョジョの奇妙な冒険,0.6930455635491607,CE63716,1989-05-15
ジョジョの奇妙な冒険,0.6774193548387096,CE59625,1993-08-23
ジョジョの奇妙な冒険,0.7855361596009975,CE61960,1991-02-18
ジョジョの奇妙な冒険,0.6453900709219859,CE63695,1989-05-22
ジョジョの奇妙な冒険,0.8033573141486811,CE58774,1994-07-11
ジョジョの奇妙な冒険,0.635036496350365,CE63675,1989-05-29
ジョジョの奇妙な冒険,0.7505668934240363,CE58090,1995-03-20
ジョジョの奇妙な冒険,0.4441558441558441,CE63966,1989-02-13
ジョジョの奇妙な冒険,0.3664302600472813,CE63790,1989-04-17
ジョジョの奇妙な冒険,0.0428211586901763,CE63803,1989-04-10
ジョジョの奇妙な冒険,0.6961038961038961,CE63952,1989-02-20
ジョジョの奇妙な冒険,0.8198614318706697,CE58031,1995-04-10
