掲載日,掲載位置,作品名,各話名,カラー有無
1991-09-12,,ドカベン,,
1991-09-16,0.6277915632754343,こちら葛飾区亀有公園前派出所,誘惑のコルベット!の巻,False
1991-09-18,0.0559610705596107,はじめの一歩,Round94 大阪の星,False
1991-09-19,,ドカベン,,
1991-09-23,0.655860349127182,こちら葛飾区亀有公園前派出所,マリアの母の秘密!?の巻,False
1991-09-25,0.2745591939546599,はじめの一歩,Round95 予期せぬ敵,False
1991-09-26,0.1865671641791045,ドカベン,新潟明訓対神奈川明訓,False
1991-09-30,0.7652811735941321,こちら葛飾区亀有公園前派出所,巨大フード運動会!?の巻,False
1991-10-02,0.0704960835509138,はじめの一歩,Round96 不安をひきずって・・・・,False
1991-10-03,,ドカベン,,
1991-10-07,0.0207852193995381,こちら葛飾区亀有公園前派出所,浅草七ツ星物語の巻,True
1991-10-09,0.2578313253012048,はじめの一歩,Round97 注射,False
1991-10-10,,ドカベン,,
1991-10-14,0.8511166253101737,こちら葛飾区亀有公園前派出所,通信販売大論争!!の巻,False
1991-10-16,0.1855421686746988,はじめの一歩,Round98 圧倒的存在感,False
1991-10-17,,ドカベン,,
1991-10-21,0.7481481481481481,こちら葛飾区亀有公園前派出所,守れ!松茸山!!の巻,False
1991-10-23,0.0464547677261613,はじめの一歩,Round99 押しまくる千堂,False
1991-10-24,,ドカベン,,
1991-10-28,0.7777777777777778,こちら葛飾区亀有公園前派出所,七色の声を持つ男の巻,False
1991-10-30,0.2395061728395061,はじめの一歩,Round100 目覚めた右拳,False
1991-10-31,,ドカベン,,
1991-11-04,0.7456359102244389,こちら葛飾区亀有公園前派出所,盗撮にご用心!の巻,False
1991-11-06,0.2781954887218045,はじめの一歩,Round101 改良型スマッシュ,False
1991-11-07,,ドカベン,,
1991-11-11,0.7548543689320388,こちら葛飾区亀有公園前派出所,食べだおれ奮闘記①の巻,False
1991-11-13,0.1960297766749379,はじめの一歩,Round102 あの時の言葉,False
1991-11-14,,ドカベン,,
1991-11-18,0.7456359102244389,こちら葛飾区亀有公園前派出所,食べだおれ奮闘記②の巻,False
1991-11-20,,はじめの一歩,,
1991-11-21,,ドカベン,,
1991-11-25,0.7787810383747178,こちら葛飾区亀有公園前派出所,必勝!C競馬!?の巻,False
1991-11-27,0.2280701754385964,はじめの一歩,Round103 似て非なるもの,False
1991-11-28,,ドカベン,,
1991-12-02,0.7704918032786885,こちら葛飾区亀有公園前派出所,給料を追え!!の巻,False
1991-12-04,0.116945107398568,はじめの一歩,Round104 千堂、大の字,False
1991-12-05,,ドカベン,,
1991-12-09,0.7556109725685786,こちら葛飾区亀有公園前派出所,<年末企画・京都編その①>寛極寺からの脱出!?の巻,False
1991-12-11,0.5516372795969773,はじめの一歩,Round105 メッタ打ち,False
1991-12-12,,ドカベン,,
1991-12-16,0.7223529411764706,こちら葛飾区亀有公園前派出所,<年末企画・京都編その②>ご乱心!?両津和尚の巻,False
1991-12-18,0.1704260651629072,はじめの一歩,Round106 セコンドアウト,False
1991-12-19,,ドカベン,,
1992-01-01,0.1655328798185941,はじめの一歩,Round107 全日本新人王戦決着,False
1992-01-01,0.7371937639198218,こちら葛飾区亀有公園前派出所,ネオ・ボーナス争奪戦!!の巻,False
1992-01-01,,ドカベン,,
1992-01-02,,ドカベン,,
1992-01-11,0.2026726057906459,はじめの一歩,Round108 波乱の祝勝会,False
1992-01-13,0.7417943107221007,こちら葛飾区亀有公園前派出所,ケーキ屋・両さん!?の巻,False
1992-01-16,,ドカベン,,
1992-01-20,0.7440347071583514,こちら葛飾区亀有公園前派出所,新築祝いは鎧で御免!?の巻,False
1992-01-22,0.3137697516930022,はじめの一歩,Round109 卒業,False
1992-01-27,0.7697841726618705,こちら葛飾区亀有公園前派出所,空飛ぶ絨毯!?の巻,False
1992-01-28,,ドカベン,,
1992-01-29,0.3466334164588528,はじめの一歩,Round110 後輩ができた!?,False
1992-02-03,0.8554216867469879,こちら葛飾区亀有公園前派出所,葛飾署スキー旅行の巻,False
1992-02-05,0.0074812967581047,はじめの一歩,Round111 チャンプとの遭遇,True
1992-02-06,,ドカベン,,
1992-02-10,0.7493857493857494,こちら葛飾区亀有公園前派出所,ツェッペリン号発進せよ!の巻,False
1992-02-12,0.5831265508684863,はじめの一歩,Round112 間に9人,False
1992-02-13,,ドカベン,,
1992-02-17,0.7220956719817767,こちら葛飾区亀有公園前派出所,占い師!ノストラ・両津の巻,False
1992-02-19,0.5561097256857855,はじめの一歩,Round113 拳が治ったら,False
1992-02-20,,ドカベン,,
1992-02-24,0.6476426799007444,こちら葛飾区亀有公園前派出所,すべるんです!?の巻,False
1992-02-26,0.2768079800498753,はじめの一歩,Round114 胸を借りる,False
1992-02-27,,ドカベン,,
1992-03-02,0.7060240963855422,こちら葛飾区亀有公園前派出所,兄として・・・!の巻,False
1992-03-04,0.3643031784841076,はじめの一歩,Round115 試合カンを取り戻せ,False
1992-03-05,,ドカベン,,
1992-03-09,0.8034398034398035,こちら葛飾区亀有公園前派出所,身内として・・・!の巻,False
1992-03-11,0.1172069825436409,はじめの一歩,Round116 魔法のパンチ,False
1992-03-12,,ドカベン,,
1992-03-16,0.604494382022472,こちら葛飾区亀有公園前派出所,V8パトカー!?の巻,False
1992-03-18,0.3007334963325183,はじめの一歩,Round117 魔法の正体,False
1992-03-19,,ドカベン,,
1992-03-23,0.7708830548926014,こちら葛飾区亀有公園前派出所,ベビーシッター両津!?の巻,False
1992-03-25,0.1177944862155388,はじめの一歩,Round118 最強のイジメられっ子,False
1992-03-26,,ドカベン,,
1992-03-30,0.8062953995157385,こちら葛飾区亀有公園前派出所,なんでも消すペンの巻,False
1992-04-01,0.2781954887218045,はじめの一歩,Round119 ジェラシー,False
1992-04-02,,ドカベン,,
1992-04-06,0.7506112469437652,こちら葛飾区亀有公園前派出所,白鬚橋の思い出の巻,False
1992-04-08,0.2903225806451613,はじめの一歩,Round120 新旧新人王対決,False
1992-04-09,,ドカベン,,
1992-04-13,0.7866004962779156,こちら葛飾区亀有公園前派出所,バスルーム狂騒曲の巻,False
1992-04-15,0.2190721649484536,はじめの一歩,Round121 コークスクリュー,False
1992-04-16,,ドカベン,,
1992-04-20,0.7592137592137592,こちら葛飾区亀有公園前派出所,究極のリフォーム!?の巻,False
1992-04-22,0.2565947242206235,はじめの一歩,Report.122 憧れのスタイル,False
1992-04-23,,ドカベン,,
1992-04-27,0.7369727047146402,こちら葛飾区亀有公園前派出所,暴走!一寸法師の巻,False
1992-04-29,0.0673316708229426,はじめの一歩,Round123 沖田の執着心,False
1992-04-30,,ドカベン,,
1992-05-04,0.7288135593220338,こちら葛飾区亀有公園前派出所,駄菓子屋カルト王の巻,False
1992-05-06,0.2418952618453865,はじめの一歩,Round124 追い抜こうとする者,False
1992-05-07,,ドカベン,,
1992-05-13,0.4266365688487584,はじめの一歩,Round125 宮田の再起,False
1992-05-18,0.7707865168539326,こちら葛飾区亀有公園前派出所,C・Sに御用心!?の巻,False
1992-05-21,,ドカベン,,
1992-05-25,0.5703703703703704,こちら葛飾区亀有公園前派出所,T-3600号発進せよ!の巻,False
1992-05-27,0.2967581047381546,はじめの一歩,Round126 カウンターを越えるもの,False
1992-05-28,,ドカベン,,
1992-06-01,0.5474452554744526,こちら葛飾区亀有公園前派出所,野生へ帰れ!の巻,False
1992-06-03,0.4100719424460431,はじめの一歩,Round127 笑わない男,False
1992-06-04,,ドカベン,,
1992-06-08,0.6523702031602708,こちら葛飾区亀有公園前派出所,肉体派マジシャン!?の巻,False
1992-06-10,0.0570719602977667,はじめの一歩,Round128 30対1の賭け率,False
1992-06-11,,ドカベン,,
1992-06-15,0.7304964539007093,こちら葛飾区亀有公園前派出所,両津リサーチ会社の巻,False
1992-06-17,0.2578313253012048,はじめの一歩,Round129 JOLT　,False
1992-06-18,,ドカベン,,
1992-06-22,0.7955112219451371,こちら葛飾区亀有公園前派出所,マグロ・パニック!?の巻,False
1992-06-24,0.0466830466830466,はじめの一歩,Round130 スコール,False
1992-06-25,,ドカベン,,
1992-06-29,0.9149888143176734,こちら葛飾区亀有公園前派出所,発見!最強のバーコードの巻,False
1992-07-01,0.13189448441247,はじめの一歩,Round131 たった一度のSmile,False
1992-07-02,,ドカベン,,
1992-07-06,0.7855361596009975,こちら葛飾区亀有公園前派出所,野性の証明!?の巻,False
1992-07-08,0.4085213032581453,はじめの一歩,Round132 アイドル訪問,False
1992-07-09,,ドカベン,,
1992-07-13,0.6332518337408313,こちら葛飾区亀有公園前派出所,麗子の大胆写真集!?の巻,False
1992-07-15,0.205955334987593,はじめの一歩,Round133 がんばれ!ゲロ道,False
1992-07-16,,ドカベン,,
1992-07-20,0.5456674473067916,こちら葛飾区亀有公園前派出所,両津ストアーは年中無休!?の巻,False
1992-07-22,0.4692874692874693,はじめの一歩,Round134 A級ボクサートーナメント,False
1992-07-23,,ドカベン,,
1992-07-27,0.5201900237529691,こちら葛飾区亀有公園前派出所,鳩の恩返し!?の巻,False
1992-07-29,0.3032581453634085,はじめの一歩,Round135 ごめんなさい,False
1992-07-30,,ドカベン,,
1992-08-03,0.5962877030162413,こちら葛飾区亀有公園前派出所,口は災いの元!の巻,False
1992-08-05,0.2951219512195122,はじめの一歩,Round136 やめる、やめない!?　,False
1992-08-06,,ドカベン,,
1992-08-10,0.7356608478802993,こちら葛飾区亀有公園前派出所,忘れて!日暮くん・・・の巻,False
1992-08-12,0.457700650759219,はじめの一歩,Round137 ウエルカム・パンチ,False
1992-08-13,,ドカベン,,
1992-08-17,0.3789731051344743,こちら葛飾区亀有公園前派出所,カラオケ歌合戦!の巻,False
1992-08-19,0.0668103448275862,はじめの一歩,Round138 BGM作戦　,False
1992-08-20,,ドカベン,,
1992-08-27,,ドカベン,,
1992-08-31,0.7715617715617715,こちら葛飾区亀有公園前派出所,ボルボの初デート!?の巻,False
1992-09-02,0.2258064516129032,はじめの一歩,Round139 戦う広告塔,False
1992-09-03,,ドカベン,,
1992-09-07,0.537712895377129,こちら葛飾区亀有公園前派出所,手裏剣、恐るべし・・・!の巻,False
1992-09-09,0.3067331670822942,はじめの一歩,Round140 最強の拳VS.最速の男,False
1992-09-10,,ドカベン,,
1992-09-14,0.5866983372921615,こちら葛飾区亀有公園前派出所,買って!飼って!カブト虫!!の巻,False
1992-09-16,0.2196969696969697,はじめの一歩,Round141 加速する男,False
1992-09-17,,ドカベン,,
1992-09-21,0.5261845386533666,こちら葛飾区亀有公園前派出所,怒りの心にカルシウム!?の巻,False
1992-09-23,0.2258064516129032,はじめの一歩,Round142 見えない手足,False
1992-09-24,,ドカベン,,
1992-09-28,0.5261845386533666,こちら葛飾区亀有公園前派出所,両津家120年の味!?の巻,False
1992-09-30,0.5142118863049095,はじめの一歩,Round143 心配かけたみんなに,False
1992-10-01,,ドカベン,,
1992-10-05,0.7605985037406484,こちら葛飾区亀有公園前派出所,ラジオでコンニチハ!?の巻,False
1992-10-07,0.2280701754385964,はじめの一歩,Round144 安全地帯　,False
1992-10-08,,ドカベン,,
1992-10-12,0.3764434180138568,こちら葛飾区亀有公園前派出所,亀有恐竜大パニック!の巻,False
1992-10-14,0.2280701754385964,はじめの一歩,Round145 恐怖というダメージ,False
1992-10-15,,ドカベン,,
1992-10-19,0.4054054054054054,こちら葛飾区亀有公園前派出所,ただ今スコープ調整中!の巻,False
1992-10-21,0.4201474201474201,はじめの一歩,Round146 倒れなかった広告塔,False
1992-10-22,,ドカベン,,
1992-10-26,0.3665835411471321,こちら葛飾区亀有公園前派出所,本日開講!忍者学校の巻,False
1992-10-28,0.3477218225419664,はじめの一歩,Round147 白い牙　,False
1992-10-29,,ドカベン,,
1992-11-02,0.6783216783216783,こちら葛飾区亀有公園前派出所,スーパーエディター両津!の巻,False
1992-11-04,0.0673316708229426,はじめの一歩,Round148 MY FAVORITE SONG,False
1992-11-05,,ドカベン,,
1992-11-09,0.2468827930174563,こちら葛飾区亀有公園前派出所,怒濤のムスタング刑事!の巻,False
1992-11-11,,はじめの一歩,,
1992-11-12,,ドカベン,,
1992-11-16,0.0074812967581047,こちら葛飾区亀有公園前派出所,光の球場!の巻,False
1992-11-18,0.3266832917705736,はじめの一歩,Round149 ゲロ道の宝物,False
1992-11-19,,ドカベン,,
1992-11-23,0.6029776674937966,こちら葛飾区亀有公園前派出所,最後の熱海旅行!?の巻,False
1992-11-25,0.4271099744245524,はじめの一歩,Round150 涙のリバーブロー,False
1992-11-26,,ドカベン,,
1992-11-30,0.2652068126520681,こちら葛飾区亀有公園前派出所,おむすびころりん!の巻,False
1992-12-02,0.6844783715012722,はじめの一歩,Round151 体当たりのエール,False
1992-12-03,,ドカベン,,
1992-12-07,0.4413965087281795,こちら葛飾区亀有公園前派出所,ザ・セイフティドライバーの巻,False
1992-12-09,0.3221957040572792,はじめの一歩,Round152 リングの上の光と影,False
1992-12-10,,ドカベン,,
1992-12-14,0.7257683215130024,こちら葛飾区亀有公園前派出所,ハイパー小学生!?の巻,False
1992-12-16,0.2395061728395061,はじめの一歩,Round153 怒りの名伯楽,False
1992-12-17,,ドカベン,,
1993-01-01,0.6904176904176904,こちら葛飾区亀有公園前派出所,ザ・トレンドマン両津!の巻,False
1993-01-01,0.4823788546255506,はじめの一歩,Round154 カモシカになりたい!,False
1993-01-01,,ドカベン,,
1993-01-08,0.3363844393592677,こちら葛飾区亀有公園前派出所,真冬の水商売!?の巻,False
1993-01-09,0.3170731707317073,はじめの一歩,Round155 ガゼル　パンチ,False
1993-01-11,,ドカベン,,
1993-01-15,0.2526539278131635,こちら葛飾区亀有公園前派出所,クルシミマス・バザーの巻,False
1993-01-18,,ドカベン,,
1993-01-20,0.2917594654788418,はじめの一歩,Round156 芸術家の憂うつ,False
1993-01-25,0.3318872017353579,こちら葛飾区亀有公園前派出所,両津流お正月の過ごし方!?の巻,False
1993-01-27,0.199017199017199,はじめの一歩,Round157 温かいスープ,False
1993-01-28,,ドカベン,,
1993-02-01,0.4111922141119221,こちら葛飾区亀有公園前派出所,亀有結婚行進曲の巻（前編）,False
1993-02-03,0.1264916467780429,はじめの一歩,Round158 A級トーナメント決勝戦前夜,False
1993-02-04,,ドカベン,,
1993-02-08,0.4663341645885286,こちら葛飾区亀有公園前派出所,亀有結婚行進曲の巻（後編）,False
1993-02-10,0.4096385542168674,はじめの一歩,Round159 獣のオリ,False
1993-02-11,,ドカベン,,
1993-02-15,0.3965087281795511,こちら葛飾区亀有公園前派出所,第3の男・タイガー刑事の巻,False
1993-02-17,0.0503597122302158,はじめの一歩,Round160 逃げられないぞ,False
1993-02-18,,ドカベン,,
1993-02-22,0.3965087281795511,こちら葛飾区亀有公園前派出所,史上最大の宝クジ!の巻,False
1993-02-24,0.1253196930946291,はじめの一歩,Round160 優しすぎる狼,False
1993-02-25,,ドカベン,,
1993-03-01,0.4111922141119221,こちら葛飾区亀有公園前派出所,この人は誰でしょう!の巻,False
1993-03-03,0.2768079800498753,はじめの一歩,Round161 狩が始まる,False
1993-03-04,,ドカベン,,
1993-03-08,0.4562647754137116,こちら葛飾区亀有公園前派出所,はっけよいは待ったナシ!?の巻,False
1993-03-10,0.0769230769230769,はじめの一歩,Round162 BELIEVE,False
1993-03-11,,ドカベン,,
1993-03-15,0.5331695331695332,こちら葛飾区亀有公園前派出所,おそ松くんカー!?の巻,False
1993-03-17,0.3944020356234097,はじめの一歩,Round163 瀕死のカモシカ,False
1993-03-18,,ドカベン,,
1993-03-22,0.4244604316546763,こちら葛飾区亀有公園前派出所,携帯電話魔!の巻,False
1993-03-24,0.4707379134860051,はじめの一歩,Round164 この先にあるもの,False
1993-03-25,,ドカベン,,
1993-03-29,0.4561797752808988,こちら葛飾区亀有公園前派出所,絵崎教授の哲学の巻,False
1993-03-31,,はじめの一歩,,
1993-04-01,,ドカベン,,
1993-04-05,0.4892601431980907,こちら葛飾区亀有公園前派出所,現代昼食事情の巻,False
1993-04-07,0.1837708830548926,はじめの一歩,Round165 まばゆい才能ゆえの・…,False
1993-04-08,,ドカベン,,
1993-04-12,0.5862068965517241,こちら葛飾区亀有公園前派出所,雪合戦サバイバル!の巻,False
1993-04-14,0.226932668329177,はじめの一歩,Round166 遠い記憶の中の咆哮,False
1993-04-15,,ドカベン,,
1993-04-19,0.3333333333333333,こちら葛飾区亀有公園前派出所,ファミコン攻略法教えます!の巻,False
1993-04-21,0.0676691729323308,はじめの一歩,Round167 永遠の無酸素運動,False
1993-04-22,,ドカベン,,
1993-04-26,0.5409836065573771,こちら葛飾区亀有公園前派出所,絵崎教授からの手紙の巻,False
1993-04-28,0.0962025316455696,はじめの一歩,Round168 タンカにのった勝者,False
1993-04-29,,ドカベン,,
1993-05-03,0.4083129584352078,こちら葛飾区亀有公園前派出所,本田くん 逆玉作戦の巻,False
1993-05-05,0.2601431980906921,はじめの一歩,Round170 りんご,False
1993-05-06,,ドカベン,,
1993-05-10,0.3015873015873015,こちら葛飾区亀有公園前派出所,寿司ロボ・にぎっ太くん!の巻,False
1993-05-12,0.3505376344086021,はじめの一歩,Round171 合コンと親孝行の間で,False
1993-05-20,,ドカベン,,
1993-05-24,0.3625304136253041,こちら葛飾区亀有公園前派出所,貨幣は寝て待て!?の巻,False
1993-05-26,0.2771084337349397,はじめの一歩,Round172 恐いお兄さん,False
1993-05-27,,ドカベン,,
1993-05-31,0.2907801418439716,こちら葛飾区亀有公園前派出所,ハロ－・ダ－ジリン❤の巻,False
1993-06-02,0.2133676092544987,はじめの一歩,Round173 カーニバル,False
1993-06-03,,ドカベン,,
1993-06-07,0.5561097256857855,こちら葛飾区亀有公園前派出所,遠くて近き遠距離通勤!?の巻,False
1993-06-09,0.2263681592039801,はじめの一歩,Round174 疼きだした刻印　,False
1993-06-10,,ドカベン,,
1993-06-14,0.3814898419864559,こちら葛飾区亀有公園前派出所,ハイパー社長!の巻,False
1993-06-16,0.3258706467661691,はじめの一歩,Round175 メキシコの悪夢,False
1993-06-17,,ドカベン,,
1993-06-21,0.4707259953161593,こちら葛飾区亀有公園前派出所,スーパーキャンピングカーの巻,False
1993-06-23,0.2289156626506024,はじめの一歩,Round176 俺が俺であるために,False
1993-06-24,,ドカベン,,
1993-06-28,0.4196642685851319,こちら葛飾区亀有公園前派出所,新説桃太郎!の巻,False
1993-06-30,0.2246913580246913,はじめの一歩,Round177 王様の力,False
1993-07-01,,ドカベン,,
1993-07-05,0.5881006864988558,こちら葛飾区亀有公園前派出所,ストラディバリ狂騒曲!の巻,False
1993-07-07,0.4152334152334152,はじめの一歩,Round178 チャンピオンの拳,False
1993-07-08,,ドカベン,,
1993-07-12,0.3672055427251732,こちら葛飾区亀有公園前派出所,絵崎教授の乱心の巻,False
1993-07-14,,はじめの一歩,,
1993-07-15,,ドカベン,,
1993-07-19,0.4292343387470997,こちら葛飾区亀有公園前派出所,泳げ!熱帯魚くんの巻,False
1993-07-21,0.2383292383292383,はじめの一歩,Round179 背負ってる重さ,False
1993-07-22,,ドカベン,,
1993-07-26,0.5036496350364964,こちら葛飾区亀有公園前派出所,ザリガニ合戦!?の巻,False
1993-07-28,0.1947115384615384,はじめの一歩,Round180 眉間のシワ,False
1993-07-29,,ドカベン,,
1993-08-02,0.4103194103194103,こちら葛飾区亀有公園前派出所,ようこそサソリ館へ!!の巻,False
1993-08-04,0.3062098501070663,はじめの一歩,Round181 極秘の戦闘計画,False
1993-08-05,,ドカベン,,
1993-08-09,0.4508009153318077,こちら葛飾区亀有公園前派出所,魔鈍鳴に続け!,False
1993-08-11,0.4090909090909091,はじめの一歩,Round182 日本タイトルマッチ前夜,False
1993-08-12,,ドカベン,,
1993-08-16,0.6115107913669064,こちら葛飾区亀有公園前派出所,空飛ぶ屋台!?の巻,False
1993-08-18,0.0652173913043478,はじめの一歩,Round183 決戦の火蓋,False
1993-08-19,,ドカベン,,
1993-08-23,0.3591397849462365,こちら葛飾区亀有公園前派出所,夏休み特別企画　／　出現!南国パラダイス（前編）の巻,False
1993-08-25,0.6402877697841727,はじめの一歩,Round184 拳の会話,False
1993-09-02,,ドカベン,,
1993-09-06,0.4508009153318077,こちら葛飾区亀有公園前派出所,夏休み特別企画　／　出現!南国パラダイス（後編）の巻,False
1993-09-08,0.1464019851116625,はじめの一歩,Round185 至近距離の爆弾,False
1993-09-09,,ドカベン,,
1993-09-13,0.5062344139650873,こちら葛飾区亀有公園前派出所,絵崎教授の洗車哲学!の巻,False
1993-09-15,0.0946601941747572,はじめの一歩,Round186 迎撃,False
1993-09-16,,ドカベン,,
1993-09-20,0.4141876430205949,こちら葛飾区亀有公園前派出所,2度目の夏休み!の巻,False
1993-09-22,0.0385604113110539,はじめの一歩,Round187 空虚な手応え,False
1993-09-23,,ドカベン,,
1993-09-27,0.5737704918032787,こちら葛飾区亀有公園前派出所,建立!五重の塔の巻,False
1993-09-29,0.3915211970074813,はじめの一歩,Round188 柔構造の防禦　,False
1993-09-30,,ドカベン,,
1993-10-04,0.4196642685851319,こちら葛飾区亀有公園前派出所,大自然ゴルフ!の巻,False
1993-10-06,0.2339901477832512,はじめの一歩,Round189 フォアマンの言葉　,False
1993-10-07,,ドカベン,,
1993-10-11,0.5155875299760192,こちら葛飾区亀有公園前派出所,パソコン・モンタージュ!の巻,False
1993-10-13,0.5660847880299252,はじめの一歩,Round190 鬼神,False
1993-10-14,,ドカベン,,
1993-10-18,0.5062344139650873,こちら葛飾区亀有公園前派出所,電子手帳ハッカー!の巻,False
1993-10-20,,はじめの一歩,,
1993-10-21,,ドカベン,,
1993-10-25,0.4344827586206896,こちら葛飾区亀有公園前派出所,大東京ゴミ事情!の巻,False
1993-10-27,0.4100719424460431,はじめの一歩,Round191 荒ぶる魂,False
1993-10-28,,ドカベン,,
1993-11-01,0.5059952038369304,こちら葛飾区亀有公園前派出所,幻の蝶を求めて!の巻,False
1993-11-03,0.1309523809523809,はじめの一歩,Round192 リング上の探し物,False
1993-11-04,,ドカベン,,
1993-11-08,0.4628297362110312,こちら葛飾区亀有公園前派出所,ボクシング無頼!?の巻,False
1993-11-10,0.2592592592592592,はじめの一歩,Round193 禁断のフィニッシュブロー,False
1993-11-11,,ドカベン,,
1993-11-15,0.4623655913978494,こちら葛飾区亀有公園前派出所,月光刑事はもう結構!?の巻,False
1993-11-17,0.2177033492822966,はじめの一歩,Round194 5R2分32秒　,False
1993-11-18,,ドカベン,,
1993-11-22,0.4501216545012165,こちら葛飾区亀有公園前派出所,迷調教師・両津!の巻,False
1993-11-24,0.0960591133004926,はじめの一歩,Round195 帰ってきた好敵手,False
1993-11-25,,ドカベン,,
1993-11-29,0.0073349633251833,こちら葛飾区亀有公園前派出所,友情の翼!の巻,True
1993-12-01,0.3075117370892019,はじめの一歩,Round196 休息　,False
1993-12-02,,ドカベン,,
1993-12-06,0.5963718820861678,こちら葛飾区亀有公園前派出所,両津タウン改造計画!の巻,False
1993-12-08,0.2630331753554502,はじめの一歩,Round197 展望台からの風景,False
1993-12-09,,ドカベン,,
1993-12-13,0.2757793764988009,こちら葛飾区亀有公園前派出所,夢の巨大ボーリング!の巻,False
1993-12-15,0.0444444444444444,はじめの一歩,Round198 再生,False
1993-12-16,,ドカベン,,
1994-01-01,,ドカベン,,
1994-01-01,0.5354523227383863,こちら葛飾区亀有公園前派出所,それ行けベルグマン!の巻,False
1994-01-01,0.1591928251121076,はじめの一歩,Round199 思い出の樹の下で,False
1994-01-06,,ドカベン,,
1994-01-08,0.4988913525498891,こちら葛飾区亀有公園前派出所,世界グルメ大会!?の巻,False
1994-01-08,0.1164835164835164,はじめの一歩,Round200 虎と狼,False
1994-01-10,0.4236559139784946,こちら葛飾区亀有公園前派出所,絵崎教授の帰省の巻,False
1994-01-17,,ドカベン,,
1994-01-18,0.5031847133757962,こちら葛飾区亀有公園前派出所,恩師へのプレゼント!の巻,False
1994-01-19,0.1595505617977528,はじめの一歩,Round201 Determination,False
1994-01-19,0.0220588235294117,名探偵コナン,FILE.1 平成のホームズ,True
1994-01-26,0.3052109181141439,はじめの一歩,Round202 切り札,False
1994-01-26,0.0303030303030303,名探偵コナン,FILE.2 小さくなった名探偵…の巻,True
1994-01-27,,ドカベン,,
1994-01-31,0.5061124694376528,こちら葛飾区亀有公園前派出所,夢の50億円福袋!の巻,False
1994-02-02,0.1146341463414634,名探偵コナン,FILE.3 仲間はずれの名探偵…の巻,False
1994-02-02,0.2339901477832512,はじめの一歩,Round203 二匹の獣,False
1994-02-03,,ドカベン,,
1994-02-07,0.766109785202864,こちら葛飾区亀有公園前派出所,究極の贋作・・・!?の巻,False
1994-02-09,0.226932668329177,はじめの一歩,Round204 勝者と敗者,False
1994-02-09,0.1341463414634146,名探偵コナン,FILE.4 6本目の煙突…の巻,False
1994-02-10,,ドカベン,,
1994-02-14,0.381294964028777,こちら葛飾区亀有公園前派出所,戻って来てブーメランくん!の巻,False
1994-02-16,0.4630541871921182,はじめの一歩,Round204 サヨウナラ,False
1994-02-16,0.0883838383838383,名探偵コナン,FILE.5 もう一人の犯人…の巻,False
1994-02-17,,ドカベン,,
1994-02-21,0.5035799522673031,こちら葛飾区亀有公園前派出所,両さんの受験指南!?の巻,False
1994-02-23,0.0707317073170731,名探偵コナン,FILE.6 迷探偵を名探偵に,False
1994-02-23,,はじめの一歩,,
1994-02-24,,ドカベン,,
1994-02-28,0.4292803970223325,こちら葛飾区亀有公園前派出所,制服大革命!の巻,False
1994-03-02,0.0369458128078817,はじめの一歩,Round206 凱旋,False
1994-03-02,0.0225,名探偵コナン,FILE.7 血塗られたアイドル,True
1994-03-03,,ドカベン,,
1994-03-07,0.3517241379310344,こちら葛飾区亀有公園前派出所,24時間消えられますか!?の巻,False
1994-03-09,0.0658536585365853,名探偵コナン,FILE.8 あなたの似た人…の巻,False
1994-03-09,0.2825,はじめの一歩,Round207 目の高さ,False
1994-03-10,,ドカベン,,
1994-03-14,0.4250614250614251,こちら葛飾区亀有公園前派出所,丸太小屋にはマイッタこりゃ!?の巻,False
1994-03-16,0.1292682926829268,名探偵コナン,FILE.9 不幸な誤解…の巻,False
1994-03-16,0.3906633906633907,はじめの一歩,Round208 悪夢,False
1994-03-17,,ドカベン,,
1994-03-21,0.4320987654320987,こちら葛飾区亀有公園前派出所,来たれ!ニコニコ寮!!の巻,False
1994-03-23,0.1567164179104477,名探偵コナン,FILE.10 割のいい尾行…の巻,False
1994-03-23,0.3161764705882353,はじめの一歩,Round209 思いがけぬ敵,False
1994-03-24,,ドカベン,,
1994-03-28,0.4829931972789115,こちら葛飾区亀有公園前派出所,誕生!EZAKI Z1の巻,False
1994-03-30,0.0841346153846153,名探偵コナン,FILE.11 完璧なアリバイ…の巻,False
1994-03-30,0.1910377358490566,はじめの一歩,Round210 計量室の出会い,False
1994-03-31,,ドカベン,,
1994-04-04,0.4657210401891253,こちら葛飾区亀有公園前派出所,わがまま上司Z1!の巻,False
1994-04-06,0.2313432835820895,名探偵コナン,FILE.12 写真は語る…の巻,False
1994-04-06,,はじめの一歩,,
1994-04-07,,ドカベン,,
1994-04-11,0.5012468827930174,こちら葛飾区亀有公園前派出所,中川の交番日記!の巻,False
1994-04-13,0.1775,名探偵コナン,FILE.13 行方不明の男…の巻,False
1994-04-13,0.105911330049261,はじめの一歩,Round211 復活の時,False
1994-04-14,,ドカベン,,
1994-04-18,0.4348894348894349,こちら葛飾区亀有公園前派出所,Z1 VS. コスモ!の巻,False
1994-04-20,0.2655502392344497,はじめの一歩,Round212 主導権を握れ!,False
1994-04-20,0.0472636815920398,名探偵コナン,FILE.14 かわいそうな少女…の巻,False
1994-04-21,,ドカベン,,
1994-04-25,0.4857142857142857,こちら葛飾区亀有公園前派出所,1994年米騒動!の巻,False
1994-04-27,0.2699530516431925,はじめの一歩,Round213 古代のブロー,False
