掲載日,掲載位置,作品名,各話名,カラー有無,掲載形態
1981-01-05,0.4208955223880597,こちら葛飾区亀有公園前派出所,●ときめきの日の巻,False,カラー各話+モノクロ各話
1981-01-12,0.5761194029850746,こちら葛飾区亀有公園前派出所,●窃盗大型化時代 の巻,False,カラー各話+モノクロ各話
1981-01-19,0.4961832061068702,こちら葛飾区亀有公園前派出所,◆さらば!わが友よの巻,False,カラー各話+モノクロ各話
1981-01-26,0.5728900255754475,こちら葛飾区亀有公園前派出所,◆サバイバル新年 の巻,False,カラー各話+モノクロ各話
1981-01-31,0.6636085626911316,こちら葛飾区亀有公園前派出所,●栄光の本田!の巻,False,カラー各話+モノクロ各話
1981-02-07,0.7553516819571865,こちら葛飾区亀有公園前派出所,●鬼のかく乱!?の巻,False,カラー各話+モノクロ各話
1981-02-09,0.6574923547400612,こちら葛飾区亀有公園前派出所,◆荒野の決闘!の巻,False,カラー各話+モノクロ各話
1981-02-16,0.6941896024464832,こちら葛飾区亀有公園前派出所,■運がよけりゃの巻,False,カラー各話+モノクロ各話
1981-02-23,0.5306748466257669,こちら葛飾区亀有公園前派出所,血のバレンタインD!の巻,False,カラー各話+モノクロ各話
1981-03-02,0.6605504587155964,こちら葛飾区亀有公園前派出所,■二輪戦争!の巻,False,カラー各話+モノクロ各話
1981-03-09,0.0152905198776758,こちら葛飾区亀有公園前派出所,●正義の使者!の巻,True,カラー各話+モノクロ各話
1981-03-16,0.5596330275229358,こちら葛飾区亀有公園前派出所,ニューフェイスの任務の巻,False,カラー各話+モノクロ各話
1981-03-23,0.5596330275229358,こちら葛飾区亀有公園前派出所,●老人天国!?の巻,False,カラー各話+モノクロ各話
1981-03-30,0.6941896024464832,こちら葛飾区亀有公園前派出所,■暴走学園!?の巻,False,カラー各話+モノクロ各話
1981-04-06,0.764525993883792,こちら葛飾区亀有公園前派出所,★バーバーの恐怖の巻★,False,カラー各話+モノクロ各話
1981-04-13,0.6269113149847095,こちら葛飾区亀有公園前派出所,●ギャグエイジの巻,False,カラー各話+モノクロ各話
1981-04-20,0.7360703812316716,こちら葛飾区亀有公園前派出所,サムライ!の巻,False,カラー各話+モノクロ各話
1981-04-27,0.7741935483870968,こちら葛飾区亀有公園前派出所,■白バイ魂!の巻,False,カラー各話+モノクロ各話
1981-05-04,0.7317784256559767,こちら葛飾区亀有公園前派出所,★親心・・・の巻,False,カラー各話+モノクロ各話
1981-05-11,0.8323529411764706,こちら葛飾区亀有公園前派出所,●涙のG・W【ゴールデンウィーク】!?の巻,False,カラー各話+モノクロ各話
1981-05-18,0.0087976539589442,こちら葛飾区亀有公園前派出所,●ゴキブリ帝国の巻,True,カラー各話+モノクロ各話
1981-05-25,0.6422287390029325,こちら葛飾区亀有公園前派出所,●立ちよみ!の巻,False,カラー各話+モノクロ各話
1981-06-01,0.7741935483870968,こちら葛飾区亀有公園前派出所,両津家の人びとの巻,False,カラー各話+モノクロ各話
1981-06-08,0.0615835777126099,こちら葛飾区亀有公園前派出所,●ズウ亀有の巻,False,カラー各話+モノクロ各話
1981-06-15,0.7067448680351907,こちら葛飾区亀有公園前派出所,■サイド・ビジネスの巻,False,カラー各話+モノクロ各話
1981-06-22,0.6422287390029325,こちら葛飾区亀有公園前派出所,■わたしの両さんの巻,False,カラー各話+モノクロ各話
1981-06-29,0.7360703812316716,こちら葛飾区亀有公園前派出所,■ホットの前田!の巻,False,カラー各話+モノクロ各話
1981-07-06,0.7360703812316716,こちら葛飾区亀有公園前派出所,■ガンマニアの巻,False,カラー各話+モノクロ各話
1981-07-13,0.7360703812316716,こちら葛飾区亀有公園前派出所,●視聴率競争!の巻,False,カラー各話+モノクロ各話
1981-07-20,0.5190615835777126,こちら葛飾区亀有公園前派出所,■快盗集合の巻,False,カラー各話+モノクロ各話
1981-07-27,0.8299120234604106,こちら葛飾区亀有公園前派出所,●書は人なりの巻,False,カラー各話+モノクロ各話
1981-08-03,0.7360703812316716,こちら葛飾区亀有公園前派出所,■両津式貯蓄法!?の巻,False,カラー各話+モノクロ各話
1981-08-10,0.7741935483870968,こちら葛飾区亀有公園前派出所,クレイジーホースの巻,False,カラー各話+モノクロ各話
1981-08-17,0.5571847507331378,こちら葛飾区亀有公園前派出所,■惑惑中年!?の巻,False,カラー各話+モノクロ各話
1981-08-24,0.5597667638483965,こちら葛飾区亀有公園前派出所,■ガンコ電車の巻,False,カラー各話+モノクロ各話
1981-08-31,0.6763848396501457,こちら葛飾区亀有公園前派出所,■CCライダーの巻,False,カラー各話+モノクロ各話
1981-09-07,0.7084548104956269,こちら葛飾区亀有公園前派出所,●スペシャル税!?の巻,False,カラー各話+モノクロ各話
1981-09-14,0.7084548104956269,こちら葛飾区亀有公園前派出所,☆両さんの留学!?-の巻,False,カラー各話+モノクロ各話
1981-09-21,0.446064139941691,こちら葛飾区亀有公園前派出所,★アメリカ編★ 摩天楼の巻,False,カラー各話+モノクロ各話
1981-09-28,0.8309037900874635,こちら葛飾区亀有公園前派出所,アメリカよいとこ!?の巻,False,カラー各話+モノクロ各話
1981-10-05,0.7084548104956269,こちら葛飾区亀有公園前派出所,■シスコみやげの巻,False,カラー各話+モノクロ各話
1981-10-12,0.8309037900874635,こちら葛飾区亀有公園前派出所,アメリカ編④ ★CHP【カリフォルニアハイウェイパトロール】の巻,False,カラー各話+モノクロ各話
1981-10-19,0.0728862973760933,こちら葛飾区亀有公園前派出所,アメリカ編〔●5〕 ■グッバイアメリカ!の巻,False,カラー各話+モノクロ各話
1981-10-26,0.2244897959183673,こちら葛飾区亀有公園前派出所,●両さん帰国す!の巻,False,カラー各話+モノクロ各話
1981-11-02,0.1690962099125364,こちら葛飾区亀有公園前派出所,■暴走タックルの巻,False,カラー各話+モノクロ各話
1981-11-09,0.3819241982507289,こちら葛飾区亀有公園前派出所,■友情プレイ-の巻,False,カラー各話+モノクロ各話
1981-11-16,0.4373177842565597,こちら葛飾区亀有公園前派出所,■ストップ!!ヘアくん!の巻,False,カラー各話+モノクロ各話
1981-11-23,0.3819241982507289,こちら葛飾区亀有公園前派出所,■スーパー老巡査!-の巻,False,カラー各話+モノクロ各話
1981-11-30,0.3819241982507289,こちら葛飾区亀有公園前派出所,■てなもんや一本釣り!?の巻,False,カラー各話+モノクロ各話
1981-12-07,0.7084548104956269,こちら葛飾区亀有公園前派出所,わが青春の桜田門-の巻,False,カラー各話+モノクロ各話
1981-12-14,0.344927536231884,こちら葛飾区亀有公園前派出所,❤新雪之城変化!?の巻,False,カラー各話+モノクロ各話
1982-01-01,0.6347826086956522,こちら葛飾区亀有公園前派出所,■アンコール雪之城の巻,False,カラー各話+モノクロ各話
1982-01-11,0.5596816976127321,こちら葛飾区亀有公園前派出所,■出会いはドラマ!?の巻,False,カラー各話+モノクロ各話
1982-01-18,0.4180929095354523,こちら葛飾区亀有公園前派出所,新春特別企画 独裁者! の巻,False,カラー各話+モノクロ各話
1982-01-25,0.8898550724637682,こちら葛飾区亀有公園前派出所,■両さんの商才!?の巻,False,カラー各話+モノクロ各話
1982-02-01,0.008695652173913,こちら葛飾区亀有公園前派出所,●安全走行・石頭鉄岩!の巻,True,カラー各話+モノクロ各話
1982-02-08,0.7391304347826086,こちら葛飾区亀有公園前派出所,根暗世代の巻,False,カラー各話+モノクロ各話
1982-02-15,0.6231884057971014,こちら葛飾区亀有公園前派出所,ロックンロール教育!の巻,False,カラー各話+モノクロ各話
1982-02-22,0.4028985507246377,こちら葛飾区亀有公園前派出所,●大スキー!!の巻,True,カラー各話+モノクロ各話
1982-03-01,0.7739130434782608,こちら葛飾区亀有公園前派出所,■山は友だち!?の巻,False,カラー各話+モノクロ各話
1982-03-08,0.4840579710144927,こちら葛飾区亀有公園前派出所,★寺井家訪問の巻,False,カラー各話+モノクロ各話
1982-03-15,0.8318840579710145,こちら葛飾区亀有公園前派出所,■クレイジータンク!の巻,False,カラー各話+モノクロ各話
1982-03-22,0.6318840579710145,こちら葛飾区亀有公園前派出所,■ヤングタウン!の巻,False,カラー各話+モノクロ各話
1982-03-29,0.0666666666666666,こちら葛飾区亀有公園前派出所,★五式物語の巻,False,カラー各話+モノクロ各話
1982-04-05,0.4390934844192634,こちら葛飾区亀有公園前派出所,■タノシ-・ドライバーの巻,False,カラー各話+モノクロ各話
1982-04-12,0.008695652173913,こちら葛飾区亀有公園前派出所,■少年忍者田中君の巻,True,カラー各話+モノクロ各話
1982-04-19,0.6695652173913044,こちら葛飾区亀有公園前派出所,❤洋子の春!の巻,False,カラー各話+モノクロ各話
1982-04-26,0.7391304347826086,こちら葛飾区亀有公園前派出所,❤ハロー・グッバイ!《前編》の巻,False,カラー各話+モノクロ各話
1982-05-03,0.5072463768115942,こちら葛飾区亀有公園前派出所,❤ハローグッバイ!《後編》の巻,False,カラー各話+モノクロ各話
1982-05-10,0.8318840579710145,こちら葛飾区亀有公園前派出所,■遊ボートの巻,False,カラー各話+モノクロ各話
1982-05-17,0.391304347826087,こちら葛飾区亀有公園前派出所,■ガッツ! 南海出通!!の巻,False,カラー各話+モノクロ各話
1982-05-24,0.8318840579710145,こちら葛飾区亀有公園前派出所,■両津コレクション!の巻,False,カラー各話+モノクロ各話
1982-05-31,0.4492753623188406,こちら葛飾区亀有公園前派出所,●びっくりカメラ!の巻,False,カラー各話+モノクロ各話
1982-06-07,0.8782608695652174,こちら葛飾区亀有公園前派出所,■リサイクリング!の巻,False,カラー各話+モノクロ各話
1982-06-14,0.0666666666666666,こちら葛飾区亀有公園前派出所,■親子水いらず!?の巻,False,カラー各話+モノクロ各話
1982-06-21,0.6831395348837209,こちら葛飾区亀有公園前派出所,◆さぼりゲームの巻,False,カラー各話+モノクロ各話
1982-06-28,0.4840579710144927,こちら葛飾区亀有公園前派出所,■シンプルライフの巻,False,カラー各話+モノクロ各話
1982-07-05,0.0687679083094555,こちら葛飾区亀有公園前派出所,●デビュー!の巻,False,カラー各話+モノクロ各話
1982-07-12,0.4840579710144927,こちら葛飾区亀有公園前派出所,●建前パーティーの巻,False,カラー各話+モノクロ各話
1982-07-19,0.3391304347826087,こちら葛飾区亀有公園前派出所,★バイク時代!の巻,False,カラー各話+モノクロ各話
1982-07-26,0.472463768115942,こちら葛飾区亀有公園前派出所,★シェルター屋さんの巻,False,カラー各話+モノクロ各話
1982-08-02,0.4898550724637681,こちら葛飾区亀有公園前派出所,親切ドロボウ!?の巻,False,カラー各話+モノクロ各話
1982-08-09,0.8028985507246377,こちら葛飾区亀有公園前派出所,★全日本パチプロ大会!の巻,False,カラー各話+モノクロ各話
1982-08-16,0.0666666666666666,こちら葛飾区亀有公園前派出所,■交通戦争!の巻,False,カラー各話+モノクロ各話
1982-08-23,0.8318840579710145,こちら葛飾区亀有公園前派出所,■金は天下の・・・の巻,False,カラー各話+モノクロ各話
1982-08-30,0.8898550724637682,こちら葛飾区亀有公園前派出所,●夏便り・・・の巻,False,カラー各話+モノクロ各話
1982-09-06,0.6173913043478261,こちら葛飾区亀有公園前派出所,ホップ!ステップ!ジャンプ!!の巻　／　アダルト偏　／　たこくんのまき　／　オールマイティー,False,カラー各話+モノクロ各話
1982-09-13,0.5246376811594203,こちら葛飾区亀有公園前派出所,■思い出写真の巻,False,カラー各話+モノクロ各話
1982-09-20,0.0376811594202898,こちら葛飾区亀有公園前派出所,●原始家族の巻,True,カラー各話+モノクロ各話
1982-09-27,0.008695652173913,こちら葛飾区亀有公園前派出所,●事故ゼロへの願いの巻,True,カラー各話+モノクロ各話
1982-10-04,0.5246376811594203,こちら葛飾区亀有公園前派出所,●舞混おじさんの巻,False,カラー各話+モノクロ各話
1982-10-11,0.4641909814323607,こちら葛飾区亀有公園前派出所,仲よし旅行-の巻,False,カラー各話+モノクロ各話
